time,open,high,low,close,Volume
1577836800,70.06589356574318,70.14456308291392,69.74100696287225,69.92153783771488,18580418184.3442
1577923200,69.95695702845602,70.12914400049546,69.81253426608419,69.92036102450506,20813799475.8694
1578009600,69.93357183874525,70.18552775993176,69.73760121190324,69.95550991916424,28024466942.236
1578096000,69.93252960249285,70.09121592331825,69.71551507879563,69.87526153987467,18418750375.3983
1578182400,69.83214135047471,69.99775995961612,69.56982599493503,69.7044160149539,19708561883.3687
1578268800,69.51610269818798,69.67007832070905,68.90251343721681,69.19134027025962,23343512928.5188
1578355200,69.18487596925901,70.4013841604517,69.18487596925901,70.4013841604517,28682676926.7318
1578441600,70.43491113598772,70.92908049287458,70.3877967356749,70.5240478262005,31705638220.2642
1578528000,70.47598020638142,70.54816889018528,70.1284610990941,70.19277316413297,23981338063.5815
1578614400,70.12480593923468,70.32896999227701,69.42305623352226,69.77884234202325,28473972781.0723
1578700800,69.84261943823688,70.03780258394136,69.18142097954667,69.65857806370559,25007463237.1373
1578787200,69.68042100879175,69.82426434160271,69.24652150118207,69.4711700312957,22966446898.9599
1578873600,69.509776967417,69.74087606419711,69.299659252457,69.57296182884954,22475576852.7093
1578960000,69.55233980144911,69.9399080009192,66.71587742348518,67.50179645467155,44595143706.8103
1579046400,67.48157217994985,68.5895482393045,66.43332308261847,67.65818486368447,40151111082.1169
1579132800,67.68881170715397,68.49387254531487,67.20466817815107,67.66046627624219,31293640458.102
1579219200,67.62639154699308,68.22124905682855,66.54778639480855,67.42746993176465,36381707103.0384
1579305600,66.95359261532815,67.90270531595317,66.06969323151466,67.29617417584141,32505560367.5923
1579392000,66.9096529876726,68.11768267126766,66.09716427039085,67.46939870452161,34187696499.5707
1579478400,67.42081813899992,67.921772204463,66.80931258052254,67.15419167638686,26452223880.4687
1579564800,67.16431655437583,67.34257360522241,66.69454944608863,67.01016059647951,24096405551.0012
1579651200,66.96221194523453,67.27660615593521,66.61465129077831,66.99196831056234,22507481558.449
1579737600,66.91020866501442,67.80222535801101,66.72204013065796,67.4352022951244,25902637454.2365
1579824000,67.37551580634542,68.08947806317889,67.02490451211641,67.44786614804703,24369988404.6005
1579910400,67.46469977914758,67.83088865832433,67.24332388558999,67.50143821043369,19691042682.0115
1579996800,67.4863850550631,67.6231316957338,66.94074175484349,67.16030992047757,22067992721.5613
1580083200,67.08652032667509,67.54217625326378,66.74447365485298,67.34950538336601,28578557038.2274
1580169600,67.3383489196848,67.86252841030146,67.15337520478055,67.83464402481688,34144469028.8055
1580256000,67.8168816143327,68.03512152048131,67.20016896214722,67.6827910912155,30826093080.685
1580342400,67.75482871741262,68.01743918821866,66.94000743912186,67.24577506888978,32284846130.1372
1580428800,67.22006994197542,67.86941143980786,66.90351341213295,67.49028154461904,29477205574.0331
1580515200,67.42355109276394,67.5984351947514,66.92624329822837,67.16263028966577,25959214558.7722
1580601600,67.12041792857507,67.33613056195534,66.2520764842219,66.64910360836002,30794414675.3649
1580688000,66.74587654085173,67.04215622492836,66.33276042955323,66.43601946408108,30898058316.866
1580774400,66.44105744531964,66.86263770441892,65.87631080864617,66.1108357908791,29906411787.5821
1580860800,66.11523997637735,66.3907025637683,65.34546851129129,65.67413241667022,35165747045.5063
1580947200,65.69398438175558,66.1944615683339,65.11429157302756,65.5223901092222,37584766992.1644
1581033600,65.50727549614577,65.85262857984036,64.741923538916,65.26195007544267,34498758965.7494
1581120000,65.27159271554626,65.91129813652856,64.12379518672688,65.02613212597078,35142779858.6209
1581206400,65.14036904270324,65.46907051406467,64.58081163034902,65.06429375691711,35788402046.5186
1581292800,64.82119392432406,65.11939067791461,64.29502120705531,64.60940761763496,39395164424.6222
1581379200,64.51574781899409,64.96298784353503,64.01925112980217,64.28042604527752,37631251182.0021
1581465600,64.60509205179896,64.77034301811804,62.95573132203602,63.45374057681424,43305751355.0195
1581552000,63.429136360124794,64.08053622830586,62.50618067201877,63.054741558594365,49336466639.6735
1581638400,63.021884383088015,63.487980021171964,62.08805461196609,62.39876106045398,43183788088.242
1581724800,62.39593891859836,63.75600020267698,61.981181945343,63.3108830463578,43816948849.985
1581811200,63.3100724749495,65.48704964346223,62.73647887869194,64.21960368677844,43377680176.052
1581897600,64.17022631925866,65.36500061889231,63.347771130500355,63.55220782066441,45906831234.4732
1581984000,63.54350462239324,64.19413851425162,63.08204620201815,63.646504979648455,47270258494.1383
