time,open,high,low,close,Volume
1577836800,2.208424681471254,2.2122747258452717,2.182023376293254,2.2018588705965088,21562308593.0898
1577923200,2.203963984079484,2.285623704628617,2.1969091057163754,2.271307400129733,24317597340.4738
1578009600,2.273203299492241,2.3010383919637083,2.134814315430718,2.155930183964133,32335312796.8141
1578096000,2.1559140339406193,2.1800494474869474,2.1352032560690293,2.1481954876444975,21543382524.4253
1578182400,2.145383018779723,2.1620239894809443,2.1045874445626813,2.142816784812248,24122229350.8131
1578268800,2.4056519031831125,2.4056519031831125,2.2521718836556386,2.2721514052856637,29538481205.6147
1578355200,2.2700764113942555,2.3112945351786083,2.1619619391110043,2.195067623514532,32744663039.622
1578441600,2.1949409739145356,2.2848725037239874,2.1183366302200546,2.2235156379814796,35183092788.6681
1578528000,2.222081809171151,2.2989523935744596,2.219942482781871,2.279528845075146,27896089476.0925
1578614400,2.2808635467305183,2.329042622233776,2.1631356617985475,2.1743769908644555,33960787904.5316
1578700800,2.169858078927271,2.2272685617672447,2.1330288236947323,2.209146564413021,30489213300.7133
1578787200,2.210237395620884,2.2269211476077673,2.1582042931458036,2.1657671701111463,27319652927.5943
1578873600,2.1642418459945545,2.198925882558675,2.160988552128609,2.1855388701952037,26449479262.7108
1578960000,2.184321002787687,2.184321002787687,1.9168651866070725,1.950163460036251,57292976937.0937
1579046400,1.9552767927563393,2.0234411685366998,1.9043419141744364,1.9581957196397044,49119605641.9651
1579132800,1.9533181647840152,2.0276899521693825,1.9415717816226679,1.9779273923685,40716427497.1162
1579219200,1.9767109170277126,1.9977721140219697,1.8905541274064956,1.9320374478433915,47286364396.5923
1579305600,1.9180792656680545,1.9575788116258774,1.8840099505329253,1.9321016639988906,43979635524.2567
1579392000,1.9188897605365764,2.0377585568248326,1.8411810353098135,1.9750890225294087,42662176730.9342
1579478400,1.975567038431264,2.029994696240818,1.9537835461421567,1.9862265575892948,33096699249.8197
1579564800,1.985326094177333,2.0204224298932507,1.941064383122674,1.961733659411797,31082015529.5018
1579651200,1.951697888594026,1.9962244062162076,1.93495638226001,1.9702071369251073,29692133320.7619
1579737600,1.9662511560485534,2.0782202283520794,1.9634868999060104,2.04583260363824,33762483085.1293
1579824000,2.043470880387984,2.1051619753804016,2.011619042723949,2.0401828460873594,33396058060.5209
1579910400,2.0394809466222594,2.088393391611783,2.035747626953238,2.0669698585849225,26353458869.7353
1579996800,2.066309671866564,2.07589944753221,1.9870896607007835,1.9943811710835067,29014581904.2108
1580083200,1.9852914463490738,1.9981573297842492,1.8933932646169116,1.928902964260091,37689591439.3007
1580169600,1.922377407525103,1.9388349748889846,1.8270510599009642,1.842536219184076,43839660897.8423
1580256000,1.8444011844265016,1.8742322632356059,1.8233386179398035,1.8595941077029332,42472008862.1083
1580342400,1.856887902606269,1.8802129618979109,1.7859695031036147,1.8004714023512298,43540034800.3203
1580428800,1.7967505732100324,1.8749248078246294,1.794143763610042,1.8470823244634627,40539005866.4727
1580515200,1.8366272674806443,1.8500248049454389,1.807687843305001,1.8266567394801303,34836252953.5473
