time,open,high,low,close,volume
1579737600,235542900457.1406,236292994558.49133,221929897654.1205,226198912905.57983,91476581410.7134
1579824000,226276324075.3577,230916129535.06155,219643163903.46228,227091541724.17807,91161842763.05405
1579910400,227060436650.9426,228042383669.52728,221406770706.62167,224373133808.59137,71534557134.1924
1579996800,224444821109.3448,233392842724.08835,222737086318.9296,232404544361.3851,80803074550.1776
1580083200,232907405116.5413,244942513172.20923,230473767307.66483,240361097591.04724,104280795246.93076
1580169600,240527398518.0124,254725958933.3683,238270213668.3942,251995599567.7704,118195834102.13948
1580256000,251728209329.8589,255242052302.89856,246703572179.5571,249391983105.4187,112648119652.52626
1580342400,249262928182.6769,259935424761.31903,245699095313.24527,256926436245.49487,119723025614.69872
1580428800,257342227312.2324,259009889601.24545,246612446805.7327,251516126650.58435,109653079148.5763
1580515200,252262894321.5865,257066692955.3392,250067178038.9452,254125251027.07584,97602276432.44388
1580601600,254310395755.9398,260055849203.74817,247264111273.526,254481574649.0029,111991305502.92776
1580688000,254138444190.15167,263375553902.2676,250409442212.38672,254159844558.2843,108950043743.37016
1580774400,254141533100.9225,258013537664.12143,247153925830.0581,252363443910.68463,104198541956.97752
1580860800,252423296715.89948,272084775965.4185,250863276055.15057,266486531704.1876,128676812389.54868
1580947200,266888825836.5591,275551437822.49634,261806321218.4867,271193925981.8148,133665623580.82408
1581033600,271646648168.82803,277582202567.6702,268732217684.2846,273853088103.2484,124324839923.18408
1581120000,273839132313.0196,282439630414.0909,266857429673.0485,277548477264.848,128164875986.7666
1581206400,277076749134.9017,286775345867.9304,274912978264.80426,284574399856.7043,128041230212.69746
1581292800,285593529162.89325,288899694739.68726,271178561893.2255,277913046209.373,139103472018.5621
1581379200,278462576773.7417,295605363669.5591,272341067579.663,290962435660.0864,133177253760.31032
1581465600,289528989468.0856,303420241071.2656,288247564989.38904,297171792199.1214,159981015335.05038
1581552000,297381831708.8921,306499575588.6303,286754702500.75964,295980740602.1987,182283601307.31305
1581638400,295820198489.84247,305163636563.95483,290131340838.9643,302837442288.8024,157601772082.87073
1581724800,302918730444.4458,305620965176.2421,278652565440.4847,284995676158.019,163992081355.23346
1581811200,285164766796.7924,291875349347.3842,267891240773.7613,281854937930.5272,170430620081.80652
1581897600,281680859684.20844,286651467976.2431,264225196745.7211,278287502855.5555,175768852715.99066
1581984000,278740687464.03534,296872579573.12213,272548427705.9929,291729884563.2003,170497588797.70822
1582070400,291838720769.2133,297038301825.14166,263317339377.65683,272811225845.7095,157792945911.01822
1582156800,272705654532.77545,278129410190.29004,264060836280.2359,272703718254.6524,163009548378.7823
1582243200,272599240688.67328,280009350208.48645,270428449304.42697,276138452492.61395,141203548815.94452
1582329600,276335454988.702,278273582248.6963,271029322230.9355,274971376906.98016,121878436746.06352
1582416000,274985157496.65106,286986924007.9982,274514261740.40628,284966404794.0952,137991628264.36743
1582502400,285040014817.72565,287380574188.5354,268004446878.0784,274595245839.69467,156840307290.96246
1582588800,274520233428.92545,275701527638.7094,259133752765.9271,261834729137.97183,152609996280.17468
1582675200,261738057188.4898,264744466521.7761,236813719961.1393,243968986488.90665,186473072926.8404
1582761600,243826943186.1496,253069942176.17245,235016241994.9513,246209786885.0308,166276026058.18756
1582848000,246144195857.60443,249960084650.71707,233543567729.44745,243165463215.472,155690609324.75815
1582934400,243265538150.21097,247827569034.5268,236707584593.8427,237638986684.99173,125293548549.35684
1583020800,238175877892.362,245810912925.4416,233193798058.04364,237643544547.15372,126418671889.12436
1583107200,237677110188.8744,252733084971.4156,236234916252.0868,249936659030.9333,177060559987.66876
1583193600,249955104261.84048,251113481630.7332,241540265510.54205,245221512691.7193,169711506001.91806
1583280000,245390852255.58127,249569302263.99005,241432933794.87924,245352326179.43088,133300972743.71222
1583366400,245578379999.1016,257951047174.06964,244221131791.22,253178862954.30807,135448816953.53032
1583452800,253140291745.3823,259527822605.88568,251113860367.5092,258191886521.1243,136718368130.78108
1583539200,258329964235.9823,261273724767.3872,248245519621.20547,249960304969.4645,127849028757.00388
1583625600,249994461862.6801,250585899552.6603,219730834017.1354,221952612671.4215,143781370893.8835
1583712000,222115648597.73355,228940033275.01773,204283112941.12555,220763523095.512,167818679284.76477
1583798400,221281878428.4696,228480696720.75647,214410850385.6952,220450076594.1495,137373563345.31752
1583884800,220458518364.05145,224342219018.21024,208742866275.01892,219758467056.93567,126613759184.35184
1583971200,219834460638.1417,222325989837.6833,127044663907.88075,135471365013.5827,185977003132.9968
1584057600,134967849947.96704,170819608472.23972,108140467010.56686,157905595540.0929,252121885544.5496
1584144000,158595835947.653,163699659093.26324,142245606306.5522,145979452766.8827,120900063296.91928
1584230400,144297021739.36807,166686849952.63504,140876564290.78064,148951200577.5068,112743395192.74254
1584316800,149181689415.8058,150422399182.76114,123674782783.40204,139409293986.53494,145235560730.38177
1584403200,139975017322.9759,155335748394.6122,136357024838.32146,147709066088.90744,118315856479.48312
1584489600,147419053791.26178,151945370120.7588,138535684908.08298,150011481036.2501,115928595522.44954
1584576000,149934843027.0449,179700278401.21417,145084557126.44623,170760800116.87943,162078103692.02307
1584662400,170944327137.69296,193210333651.53503,154013272973.18643,169751122661.0475,178425534578.79306
1584748800,169898324628.24405,177655157078.2768,160509856841.37207,170145638593.3323,134673792467.83096
1584835200,169887605026.04404,176536688599.66794,156600432061.6824,159598185281.87146,125774093710.53246
1584921600,159159567279.55554,181139029664.7877,154918860168.73126,176339763745.2837,143990243970.96066
1585008000,176494397838.59702,186733618460.60168,172950021436.47803,182804362256.58856,145019763655.0993
1585094400,182573362293.68283,188890598706.33337,174040503869.03198,180405408030.79852,133689226158.00284
1585180800,180498847826.3626,184812013940.6632,175777740155.15372,182904931502.3699,109702068157.82608
1585267200,183346740094.85983,188032888091.27667,170112074276.71588,173931504852.6854,108889594073.60448
1585353600,173885092869.36426,175685777351.54007,164563154189.38675,171752514120.93106,115867816193.52672
1585440000,171972954327.70657,173291213534.31305,161200901521.73505,162033142068.25208,92418776974.27122
1585526400,161991497803.36957,181995463947.5088,160329838263.77066,175086226460.0059,117181868353.04608
1585612800,176604191943.30075,181334335280.75284,174310164191.22928,177384079722.402,104080395943.88309
1585699200,177405248600.06982,185365248286.9056,169486831439.59573,182657385662.74228,121271338516.05692
1585785600,182795232140.5304,199558577451.8156,179879569522.3901,186619538749.675,146686527877.8309
1585872000,186647016208.89767,194180226434.03192,181616025632.1876,186055211043.22443,122707434995.79494
1585958400,185993962694.24344,193622046283.89743,183234443134.8035,189309098149.874,105253580318.4592
1586044800,189879262255.8629,190909540827.3532,183636208799.4489,186748926132.5133,96333230418.88802
1586131200,187003012338.36563,206418965327.98923,186516649088.2525,205105331500.60297,157627622838.4129
1586217600,204842522132.0256,210169612948.6379,196319964213.86115,200786185834.62283,153883526334.62662
1586304000,200657858274.26587,209735532410.43167,198901884943.30893,207387314714.19968,135079691472.2715
1586390400,207194168746.8693,209325074503.9297,199492463112.69897,205622358687.97308,120024562098.20044
1586476800,205360258841.5956,206142002315.766,187919157061.42865,192687850179.8877,146121866266.81238
1586563200,192916986822.36908,195928806728.23523,189345590343.62668,193303560228.8807,108033413529.17345
1586649600,193293094647.2419,202487112028.3228,189939937729.0154,193746964147.0179,118613712949.07924
1586736000,193812126335.7673,194667330690.3256,183495260122.13507,192311770362.8029,130876265023.59306
1586822400,192451662263.886,196673249076.0134,189434665343.0092,192808155489.5656,114395541441.80022
1586908800,193581649636.84537,196134978760.75452,185883838944.2558,186805456823.15784,110258540670.70668
1586995200,186994742630.4385,206297709143.7237,182000876869.4405,201270146033.9977,163831655976.5471
1587081600,201348024857.17487,203158164102.3269,197162726722.4593,199137317046.81265,116631054673.56914
1587168000,199211951032.58185,209187220193.826,198560226461.87485,207286233464.4467,125131122108.77962
1587254400,207457868752.532,208446640635.2388,200200172663.4948,202788347334.09225,122202044139.02415
1587340800,202624110898.60452,206808013810.662,191366765742.883,194327048954.9557,143263615943.8507
1587427200,194215892186.48453,198521887728.19983,191881572215.2657,195028821744.0702,116045467285.7715
1587513600,194936646181.65488,204750411268.5436,193823331333.4597,203246888077.4662,120779973063.04036
1587600000,203196784389.14,220969244957.7445,198582678927.4965,212644745866.11453,149574129439.78683
1587686400,212753949552.61533,216317028187.05963,208394365312.72104,212595715526.8673,122848893155.91872
1587772800,212550247609.16843,219966420868.5784,209815584436.21823,214413320118.606,121636074884.18628
1587859200,214888213222.1497,219986785794.07928,211932462986.0113,218324973354.63943,124327430276.47704
1587945600,218680793697.9573,222167073098.48245,214815798774.0904,220006492905.16132,133850173463.90707
1588032000,220290767938.19223,222748336784.36136,215635327517.24387,220955843243.81,124291405452.72104
1588118400,220747099272.60385,253522993528.9521,216665784042.9744,244975647056.5332,203370444337.8667
1588204800,245108803141.87543,264192402024.4135,231632662517.9655,238550638284.9624,225844128403.42053
1588291200,238618801956.92853,252178070913.3035,237437901067.9761,244056544752.8061,151601006192.41965
1588377600,244323292259.4509,250432253018.8533,241344950363.64905,248213613941.0693,135888730681.84828
1588464000,248262091743.8188,254695259351.28723,239712242449.28345,245285269637.254,156804712904.1116
1588550400,245563305678.6204,247684588839.80447,233014224665.7217,243994393871.9609,159631512783.63272
1588636800,244384587699.7092,251250527760.012,239559657745.3299,246943173240.33905,142976373564.6357
1588723200,246948370525.71567,257724712106.2609,241225365342.541,247199944240.48663,155844996080.69965
1588809600,247344280523.54523,271557849567.26245,241783720385.80707,266498046002.6164,190777850828.18903
1588896000,266576299919.4421,270336840325.54703,259057774432.90747,263168515491.91565,168323563951.54532
1588982400,263409738460.47665,268598212189.434,255611836547.1889,258134904109.7903,154273841682.8672
1589068800,257627665022.1215,260743355981.2364,218575206594.7661,235995560648.8661,204221276176.83667
1589155200,236906444692.61487,249190394429.64813,220629502530.73843,232880897059.3569,177375120744.66766
1589241600,232947768717.88693,244688360914.6945,230717769021.77863,239304365642.05612,134244143180.95702
1589328000,239188811696.88632,255005057346.7212,237160077592.9604,250779497985.3357,140509062041.43088
1589414400,253360999462.42648,269424684003.14783,248773873986.2433,263017770933.1606,170166172138.39694
1589500800,263403095311.3576,266226863392.27844,245418391791.88696,251568741464.2526,143925225322.1619
1589587200,251598119385.9921,260251167123.2625,248721602994.1101,254488282923.03384,117311624102.5572
1589673600,254365273681.94595,267970679548.9325,251594352700.494,260766380029.6032,123349463821.469
1589760000,260995223903.95004,271177932821.59344,254779407267.2766,263825705593.4419,135087112617.334
1589846400,263476285719.20828,268690687663.88947,255460934603.4459,264898280782.18048,122730073831.998
1589932800,264617246797.98703,267611543501.51263,246731918304.88907,258512861111.2852,116475641551.04724
1590019200,258346270782.95053,261438920055.6092,239072419665.6924,246904548277.8924,122518097759.4184
1590105600,246730492516.95108,255318685140.69424,242775533731.3938,251730412173.58737,101875101599.9127
1590192000,251809848953.0824,256380716356.01105,248498775605.2784,251618088307.21115,90321442062.73428
1590278400,251663058170.08365,256789630381.27524,238128520761.082,240517154082.92868,102217346998.3328
1590364800,240241640000.7574,248961187241.6012,237061276813.7848,245794327213.11185,97601136172.35368
1590451200,245873711512.7554,249395019562.1663,239320036791.71933,243907132125.0838,91203859309.79094
1590537600,243931239856.4179,255035592815.30145,241874463192.0762,252543722179.12003,97257330850.68858
1590624000,252630382685.9561,264240205328.32367,239790549333.29016,262026503292.8069,104518655888.92644
1590710400,262250488679.14493,264815678690.5395,255347790460.81552,259063679622.10355,102247898465.08311
1590796800,259201294882.936,272672949947.709,256052643702.9352,269639900244.42172,111229455804.23515
1590883200,269613711228.4792,271802626134.89087,258998632059.52844,261669229419.8762,98101258913.12968
1590969600,268755000000.0,297037000000.0,266479000000.0,288136000000.0,108930000000.0
1591056000,288588000000.0,293263000000.0,259556000000.0,272973000000.0,122348000000.0
1591142400,272884000000.0,279266000000.0,268226000000.0,277588000000.0,83184700000.0
1591228800,277639000000.0,284987000000.0,269387000000.0,280205000000.0,84871000000.0
1591315200,280119000000.0,283526000000.0,274015000000.0,276164000000.0,78643800000.0
1591401600,276093000000.0,280671000000.0,273039000000.0,277750000000.0,66254200000.0
1591488000,277787000000.0,282849000000.0,267995000000.0,279588000000.0,79250300000.0
1591574400,279711000000.0,282213000000.0,275726000000.0,280458000000.0,67010000000.0
1591660800,280606000000.0,284973000000.0,272120000000.0,280052000000.0,72108600000.0
1591747200,280161000000.0,287465000000.0,273718000000.0,283331000000.0,75262400000.0
1591833600,283357000000.0,286673000000.0,258665000000.0,264609000000.0,98282900000.0
1591920000,264636000000.0,274420000000.0,263046000000.0,270955000000.0,74688700000.0
1592006400,271072000000.0,272972000000.0,267065000000.0,271460000000.0,58570000000.0
1592092800,271588000000.0,272214000000.0,263662000000.0,266741000000.0,59279800000.0
1592179200,267381000000.0,272764000000.0,253416000000.0,269489000000.0,84881200000.0
1592265600,269486000000.0,274930000000.0,266914000000.0,272352000000.0,67099100000.0
1592352000,272336000000.0,275060000000.0,263815000000.0,271074000000.0,64572700000.0
1592438400,271026000000.0,272513000000.0,264227000000.0,268398000000.0,56695500000.0
1592524800,268304000000.0,270577000000.0,263236000000.0,266278000000.0,61017800000.0
1592611200,265847000000.0,269722000000.0,260973000000.0,267538000000.0,54845700000.0
1592697600,267529000000.0,270154000000.0,264668000000.0,265657000000.0,49424300000.0
1592784000,266061000000.0,281808000000.0,264702000000.0,277196000000.0,68431800000.0
1592870400,277329000000.0,279896000000.0,273517000000.0,276192000000.0,56356400000.0
1592956800,276143000000.0,279174000000.0,263425000000.0,267165000000.0,64261800000.0
1593043200,267171000000.0,269419000000.0,258218000000.0,265668000000.0,57082000000.0
1593129600,265664000000.0,268110000000.0,258826000000.0,263438000000.0,59049100000.0
1593216000,263459000000.0,264978000000.0,250628000000.0,257297000000.0,56860900000.0
1593302400,257267000000.0,263904000000.0,254535000000.0,260986000000.0,48729200000.0
1593388800,261101000000.0,265854000000.0,257398000000.0,263527000000.0,54080000000.0
1593475200,263467000000.0,264718000000.0,259037000000.0,261810000000.0,49988100000.0
1593561600,261985000000.0,268029000000.0,259853000000.0,265421000000.0,52687900000.0
1593648000,265559000000.0,267516000000.0,256338000000.0,261544000000.0,54241000000.0
1593734400,261597000000.0,264295000000.0,259183000000.0,261354000000.0,44421600000.0
1593820800,261113000000.0,266615000000.0,260360000000.0,264342000000.0,43691700000.0
1593907200,264426000000.0,265490000000.0,256677000000.0,262660000000.0,46534500000.0
1593993600,262648000000.0,274774000000.0,261578000000.0,273110000000.0,68764400000.0
1594080000,273105000000.0,276375000000.0,267629000000.0,271611000000.0,52721300000.0
1594166400,271034000000.0,281426000000.0,269466000000.0,278806000000.0,74914400000.0
1594252800,279644000000.0,285413000000.0,269274000000.0,273990000000.0,66020800000.0
1594339200,274067000000.0,277106000000.0,266263000000.0,274203000000.0,55593700000.0
1594425600,274517000000.0,277235000000.0,270751000000.0,274108000000.0,46421600000.0
1594512000,274006000000.0,279256000000.0,270400000000.0,276695000000.0,49801900000.0
1594598400,274627000000.0,278449000000.0,269070000000.0,271950000000.0,62274500000.0
1594684800,272030000000.0,275255000000.0,266850000000.0,273253000000.0,59861200000.0
1594771200,273381000000.0,275580000000.0,269236000000.0,271926000000.0,53412800000.0
1594857600,274150000000.0,275881000000.0,265861000000.0,271299000000.0,54653300000.0
1594944000,271373000000.0,275837000000.0,268562000000.0,271924000000.0,46577700000.0
1595030400,272011000000.0,275675000000.0,270109000000.0,273438000000.0,42378000000.0
1595116800,273457000000.0,277139000000.0,270012000000.0,274971000000.0,44363000000.0
1595203200,275075000000.0,276494000000.0,269975000000.0,272027000000.0,45858900000.0
1595289600,272033000000.0,282237000000.0,270705000000.0,279227000000.0,57348300000.0
1595376000,280034000000.0,288994000000.0,275888000000.0,286257000000.0,55277700000.0
1595462400,286416000000.0,293930000000.0,282544000000.0,289803000000.0,65155100000.0
1595548800,289885000000.0,292895000000.0,283790000000.0,287793000000.0,59117900000.0
1595635200,287858000000.0,299514000000.0,286907000000.0,297037000000.0,65286900000.0
1595721600,297203000000.0,313621000000.0,291582000000.0,301851000000.0,75689300000.0
1595808000,301774000000.0,345080000000.0,292643000000.0,325422000000.0,113776000000.0
1595894400,325383000000.0,335376000000.0,310459000000.0,324587000000.0,95861400000.0
1595980800,324495000000.0,338403000000.0,319530000000.0,328014000000.0,82605200000.0
1596067200,327848000000.0,335374000000.0,319481000000.0,330924000000.0,79322800000.0
1596153600,330942000000.0,343720000000.0,324857000000.0,338241000000.0,80911100000.0
1596240000,338318000000.0,360711000000.0,332943000000.0,356863000000.0,96682400000.0
1596326400,356660000000.0,371813000000.0,313092000000.0,336723000000.0,114953000000.0
1596412800,336883000000.0,354485000000.0,331832000000.0,344597000000.0,80082200000.0
1596499200,344728000000.0,353520000000.0,335551000000.0,344169000000.0,83929600000.0
1596585600,344246000000.0,362273000000.0,337435000000.0,357082000000.0,85095200000.0
1596672000,357274000000.0,364630000000.0,349859000000.0,357851000000.0,83142700000.0
1596758400,357913000000.0,364275000000.0,336696000000.0,351310000000.0,93068600000.0
1596844800,351249000000.0,362251000000.0,347945000000.0,359420000000.0,67152200000.0
1596931200,359320000000.0,363685000000.0,349661000000.0,356916000000.0,68717600000.0
1597017600,357127000000.0,371358000000.0,348559000000.0,363587000000.0,92574100000.0
1597104000,363615000000.0,367711000000.0,337273000000.0,347874000000.0,102033000000.0
1597190400,347700000000.0,358582000000.0,337967000000.0,355032000000.0,93986600000.0
1597276800,355220000000.0,370456000000.0,344155000000.0,365907000000.0,112185000000.0
1597363200,366174000000.0,373981000000.0,359886000000.0,368575000000.0,96729600000.0
1597449600,368455000000.0,378652000000.0,361097000000.0,371070000000.0,96097200000.0
1597536000,371381000000.0,377974000000.0,362681000000.0,374781000000.0,89431400000.0
1597622400,374801000000.0,394602000000.0,364366000000.0,382193000000.0,107232000000.0
1597708800,382214000000.0,388965000000.0,364696000000.0,372116000000.0,100867000000.0
1597795200,371957000000.0,376153000000.0,354234000000.0,363205000000.0,99288900000.0
1597881600,363406000000.0,371809000000.0,359427000000.0,369182000000.0,81302600000.0
1597968000,369115000000.0,374364000000.0,351747000000.0,354908000000.0,102872000000.0
1598054400,354812000000.0,363739000000.0,347923000000.0,361407000000.0,81314300000.0
1598140800,361852000000.0,364989000000.0,353885000000.0,360286000000.0,71087200000.0
1598227200,360536000000.0,370475000000.0,357134000000.0,366297000000.0,77360800000.0
1598313600,366092000000.0,367955000000.0,340606000000.0,350592000000.0,98772400000.0
1598400000,350655000000.0,359859000000.0,346538000000.0,354617000000.0,85583300000.0
1598486400,354550000000.0,360586000000.0,340144000000.0,348826000000.0,88417600000.0
1598572800,348912000000.0,358931000000.0,345923000000.0,356507000000.0,74848200000.0
1598659200,356643000000.0,362615000000.0,352142000000.0,356863000000.0,72551000000.0
1598745600,356901000000.0,369678000000.0,355151000000.0,367060000000.0,84316300000.0
1598832000,370619000000.0,375804000000.0,363594000000.0,369167000000.0,88893200000.0
1598918400,369342000000.0,389520000000.0,362090000000.0,382168000000.0,115242000000.0
1599004800,382277000000.0,386175000000.0,350801000000.0,362791000000.0,123863000000.0
1599091200,362971000000.0,369410000000.0,312112000000.0,321129000000.0,130824000000.0
1599177600,322500000000.0,341947000000.0,312651000000.0,331633000000.0,129818000000.0
1599264000,331958000000.0,338143000000.0,301642000000.0,314690000000.0,177827000000.0
1599350400,315132000000.0,328121000000.0,306709000000.0,321989000000.0,151505000000.0
1599436800,322060000000.0,328966000000.0,306203000000.0,324552000000.0,135411000000.0
1599523200,324748000000.0,328895000000.0,306095000000.0,316611000000.0,128079000000.0
1599609600,316900000000.0,327833000000.0,311506000000.0,322279000000.0,97440900000.0
1599696000,322333000000.0,334957000000.0,321081000000.0,327754000000.0,206517000000.0
1599782400,327946000000.0,332291000000.0,321101000000.0,330290000000.0,179145000000.0
1599868800,330636000000.0,337002000000.0,325283000000.0,334847000000.0,136094000000.0
1599955200,335055000000.0,340744000000.0,322011000000.0,328410000000.0,169198000000.0
1600041600,328677000000.0,342935000000.0,322886000000.0,337182000000.0,128803000000.0
1600128000,337931000000.0,347181000000.0,330117000000.0,335924000000.0,118689000000.0
1600214400,335983000000.0,346496000000.0,329151000000.0,339487000000.0,117969000000.0
1600300800,339677000000.0,349397000000.0,332671000000.0,343540000000.0,128879000000.0
1600387200,343913000000.0,348575000000.0,337039000000.0,342349000000.0,105958000000.0
1600473600,342781000000.0,351029000000.0,338876000000.0,345775000000.0,86827800000.0
1600560000,345579000000.0,347640000000.0,332402000000.0,339248000000.0,92737100000.0
1600646400,339513000000.0,343268000000.0,315165000000.0,320857000000.0,118453000000.0
1600732800,321188000000.0,328150000000.0,317684000000.0,325217000000.0,88457400000.0
1600819200,325086000000.0,326814000000.0,309285000000.0,313031000000.0,85759500000.0
1600905600,313390000000.0,334077000000.0,311047000000.0,330909000000.0,87025100000.0
1600992000,330700000000.0,336037000000.0,323747000000.0,332284000000.0,83643700000.0
1601078400,332549000000.0,338645000000.0,329247000000.0,333916000000.0,73026400000.0
1601164800,334498231143.90857,339357013675.4258,328417191023.3238,336328125147.674,75955429776.59888
1601251200,336458664395.1067,344316166754.2931,329941941469.0175,333692518931.1529,88530795561.08603
1601337600,333550037178.1437,341176797228.7237,330260869759.83734,338343679366.5361,79120678964.0472
1601424000,338441517332.9682,341067231520.6987,331183304892.1599,337393997941.4683,75561697131.52298
1601510400,337473333911.65326,344744682777.3357,325084418179.64954,332258544683.2553,94435601463.83134
1601596800,331986111158.49554,334687595418.7695,320031593902.0068,328436121845.895,132090290898.9368
1601683200,328345617877.5813,331715274373.2891,325524181073.9892,328415643877.6106,102177154535.3542
1601769600,328048533458.8222,334773235068.41187,325884487432.06616,332590981309.0709,131247093723.81927
1601856000,332612825072.8543,338216862195.5478,329334165766.6241,335256201878.5294,112655929306.3643
1601942400,335086827619.8065,337339152730.3863,323125801293.6476,326737964746.60065,128176823695.36935
1602028800,326658537502.4586,330863967490.9842,322516489526.6949,329066488524.7953,107573014318.86688
1602115200,329200106785.95844,339331113609.9764,322868673671.648,336560726221.0158,139442032144.34995
1602201600,336675143132.1756,346531755175.8404,332915627218.4165,342906574505.16736,104256209999.8422
1602288000,343244111191.0522,357752542594.578,341365628559.8266,349093622938.4083,100988111445.35698
1602374400,349037452881.9608,355448946972.0143,346679824032.2353,351695120891.1183,92074426278.9579
1602460800,351382504700.04895,364784656625.6069,343890693099.57275,357035406939.5352,115788590945.9857
1602547200,357206574950.8067,360301615091.0706,349089722495.924,354248732113.536,104275734586.74487
1602633600,356780238134.4926,366540687987.6289,349060463328.83936,354595306551.05835,102767426095.1916
1602720000,353248121371.4724,364258699532.9831,346035046076.024,355096517648.425,103322864267.64374
1602806400,355700095700.357,358661789185.7539,343096460616.3452,348117616555.097,107175309281.03258
1602892800,348415963605.851,352578874146.8497,345176000117.4646,349539522514.7944,79603753357.68552
1602979200,349553666371.387,356555763593.3074,348241412173.26666,354753118616.9396,78722419427.28726
1603065600,354751065149.0004,364667311003.69147,348188119624.6841,359043090636.41626,92822412825.50192
1603152000,358957258099.47217,368427553734.4741,347727184819.5981,358226563530.9988,111289568045.26138
1603238400,358355328907.20447,396526242173.1733,353924491272.45044,380208719110.779,150515257525.27243
1603324800,380363967508.7337,397613405973.5623,376261301880.7924,388857613784.9232,127570419666.94534
1603411200,389033212194.4247,393370878914.6614,379750072921.73865,387885357732.20935,111412013622.18494
1603497600,387982667559.9194,397135088394.8227,384681269225.69714,393362392922.86176,96448739486.43744
1603584000,393174384045.252,403124900400.9645,384896670376.7199,390813568280.6514,95630924645.2459
1603670400,391030356997.9466,398932791408.0719,378232767326.81805,388472714942.5426,128087790563.61536
1603756800,388633778669.07965,410321090528.4558,384363864779.8041,401439950714.348,123215851919.70708
1603843200,401325957923.8871,410148360171.4746,377665189254.8618,390531257357.5374,132221839826.16563
1603929600,390868204649.3446,402898085130.2155,378466263865.5736,392603492873.7778,145508912797.66125
1604016000,392339463198.0888,400943634168.4672,379178000205.803,393344595915.172,117845029817.43892
1604102400,393584143813.6527,410850027040.5481,387633423971.166,400357809166.9737,103471631072.62029
1604188800,399939127649.9663,411897049989.4741,393477043016.5606,401162840710.781,86665375350.30544
1604275200,401241469317.1663,406133272956.6788,382841592944.1788,392980304265.6939,115577718246.62984
1604361600,393279719022.9655,407560340700.80817,379404908486.2264,401041221477.4338,111480054108.84
1604448000,401065993891.5765,410862917904.2955,384789244040.1865,405038110016.318,127421544662.91714
1604534400,405527792872.3587,448846971938.8468,394750566280.9243,435188305194.116,129338239462.11723
1604620800,435443388133.45294,456180761233.1279,424040547069.28864,444527415817.034,137222338314.01305
1604707200,445021679400.63135,455434903091.0529,409481899201.3519,424629254495.7095,137487344475.18634
1604793600,424378294248.0548,449252565572.88806,419097928236.74286,441355256307.0606,94901771594.53836
1604880000,441373653589.4904,454286912362.8184,421369944489.5607,437519165179.7054,115713056307.91573
1604966400,438141397036.7373,446909565801.7094,429301145067.7894,438815243854.45526,96438773062.91045
1605052800,439036877814.66,460908123964.926,435272959777.40216,448072979194.0128,108612131994.7787
1605139200,448033205347.9843,466780991901.5442,436271652696.0439,458483915706.8686,111793876432.47096
1605225600,458771107615.4511,471116624617.9888,448571230184.9417,464287751329.6054,118404381605.03851
1605312000,464491705876.05865,467395834553.7343,445334209640.148,456785825059.2724,99464906438.5693
1605398400,457049381161.66296,461487535966.1984,445154939628.272,451828133431.2573,90606516423.17404
1605484800,451579094029.89935,478843800098.3651,445415945764.0352,470239232579.13855,249333400670.9848
1605571200,469578672161.26605,503595367757.2856,460751608084.5201,492890634488.2615,139715045772.68283
1605657600,492518198285.66907,514872280253.0686,468558575295.8672,491917381685.3355,169687884267.9128
1605744000,492285221321.5928,505336354928.9249,476956264586.3952,492876733788.9429,131142853010.91492
1605830400,492913254380.2127,525548639757.1781,488333097936.43713,517521010253.1401,146178759305.07867
