symbol,breakout_date,peak_date,peak_date_1,start_price,peak_high
1INCH-USD,2020-12-29,2021-01-06,2021-01-06,1.2532249689102173,1.5172070264816284
1INCH-USD,2020-12-29,2021-01-05,2021-01-06,1.0304479598999023,1.3005690574645996
1INCH-USD,2020-12-29,2021-01-04,2021-01-06,1.100944995880127,1.2203470468521118
1INCH-USD,2020-12-29,2021-01-03,2021-01-06,1.0278730392456057,1.1347529888153076
1INCH-USD,2021-01-03,2021-01-06,2021-01-06,1.2532249689102173,1.5172070264816284
1INCH-USD,2021-01-03,2021-01-05,2021-01-06,1.0304479598999023,1.3005690574645996
1INCH-USD,2021-01-03,2021-01-04,2021-01-06,1.100944995880127,1.2203470468521118
1INCH-USD,2021-01-03,2021-01-03,2021-01-06,1.0278730392456057,1.1347529888153076
1INCH-USD,2021-01-14,2021-01-24,2021-01-24,1.930554986000061,2.483419895172119
1INCH-USD,2021-01-14,2021-01-23,2021-01-24,1.763865947723389,1.990242958068848
1INCH-USD,2021-01-14,2021-01-22,2021-01-24,1.5659769773483276,1.8473689556121824
1INCH-USD,2021-01-14,2021-01-21,2021-01-24,1.8551150560379028,1.876613974571228
1INCH-USD,2021-01-21,2021-01-31,2021-01-31,4.592985153198242,5.498336791992188
1INCH-USD,2021-01-21,2021-01-30,2021-01-31,3.359806060791016,4.647129058837891
1INCH-USD,2021-01-21,2021-01-29,2021-01-31,3.116039037704468,3.457257032394409
1INCH-USD,2021-01-21,2021-01-28,2021-01-31,2.516988039016724,3.3435099124908447
1INCH-USD,2021-01-25,2021-02-04,2021-02-04,5.028562068939209,5.9257659912109375
1INCH-USD,2021-01-25,2021-02-03,2021-02-04,4.680245876312256,5.23376989364624
1INCH-USD,2021-01-25,2021-02-02,2021-02-04,5.018033027648926,5.06600284576416
1INCH-USD,2021-01-25,2021-02-01,2021-02-04,4.94883394241333,5.250220775604248
1INCH-USD,2021-01-29,2021-02-05,2021-02-05,5.580189228057861,6.308009147644043
1INCH-USD,2021-01-29,2021-02-04,2021-02-05,5.028562068939209,5.9257659912109375
1INCH-USD,2021-01-29,2021-02-03,2021-02-05,4.680245876312256,5.23376989364624
1INCH-USD,2021-01-29,2021-02-02,2021-02-05,5.018033027648926,5.06600284576416
1INCH-USD,2021-04-24,2021-05-03,2021-05-03,5.362182140350342,5.945277214050293
1INCH-USD,2021-04-24,2021-05-02,2021-05-03,5.524050235748291,5.531774997711182
1INCH-USD,2021-04-24,2021-05-01,2021-05-03,5.64936113357544,5.729240894317627
1INCH-USD,2021-04-24,2021-04-30,2021-05-03,5.472961902618408,5.722657203674316
1INCH-USD,2021-05-23,2021-05-26,2021-05-26,2.894438982009888,3.464303970336914
1INCH-USD,2021-05-23,2021-05-25,2021-05-26,2.94867205619812,3.096632957458496
1INCH-USD,2021-05-23,2021-05-24,2021-05-26,2.3377490043640137,3.009459972381592
1INCH-USD,2021-05-23,2021-05-23,2021-05-26,2.724076986312866,2.884821891784668
1INCH-USD,2021-06-12,2021-06-15,2021-06-15,3.657203912734986,3.7923569679260254
1INCH-USD,2021-06-12,2021-06-14,2021-06-15,3.0059239864349365,3.845938920974731
1INCH-USD,2021-06-12,2021-06-13,2021-06-15,2.7285659313201904,3.0431180000305176
1INCH-USD,2021-06-12,2021-06-12,2021-06-15,2.7438220977783203,2.820101022720337
1INCH-USD,2021-10-24,2021-10-27,2021-10-27,3.9499690532684326,7.5498738288879395
1INCH-USD,2021-10-24,2021-10-26,2021-10-27,4.045474052429199,4.192516803741455
1INCH-USD,2021-10-24,2021-10-25,2021-10-27,3.809015989303589,4.16192102432251
1INCH-USD,2021-10-24,2021-10-24,2021-10-27,4.028936862945557,4.066686153411865
A-USD,2020-01-08,2020-01-14,2020-01-14,0.0183169990777969,0.0211200006306171
A-USD,2020-01-08,2020-01-13,2020-01-14,0.0180600006133317,0.0187989994883537
A-USD,2020-01-08,2020-01-12,2020-01-14,0.0207230001688003,0.0209599994122982
A-USD,2020-01-08,2020-01-11,2020-01-14,0.0119340000674128,0.0212329998612403
A-USD,2020-02-08,2020-02-11,2020-02-11,0.0132200000807642,0.1161390021443367
A-USD,2020-02-08,2020-02-10,2020-02-11,0.0134889995679259,0.0135249998420476
A-USD,2020-02-08,2020-02-09,2020-02-11,0.0130329998210072,0.0142780002206563
A-USD,2020-02-08,2020-02-08,2020-02-11,0.0130329998210072,0.0130329998210072
A-USD,2020-03-13,2020-03-17,2020-03-17,0.0190219990909099,0.0204670000821352
A-USD,2020-03-13,2020-03-16,2020-03-17,0.0064360001124441,0.0190590005367994
A-USD,2020-03-13,2020-03-15,2020-03-17,0.0064119999296963,0.0067969998344779
A-USD,2020-03-13,2020-03-14,2020-03-17,0.0068149999715387,0.0068799997679889
A-USD,2020-03-22,2020-03-25,2020-03-25,0.0021009999327361,0.0079920003190636
A-USD,2020-03-22,2020-03-24,2020-03-25,0.0025249999016523,0.0025390000082552
A-USD,2020-03-22,2020-03-23,2020-03-25,0.0021929999347776,0.0025229998864233
A-USD,2020-03-22,2020-03-22,2020-03-25,0.0031020001042634,0.0031030001118779
A-USD,2020-03-31,2020-04-06,2020-04-06,0.0057290000841021,0.0062770000658929
A-USD,2020-03-31,2020-04-05,2020-04-06,0.0017600000137463,0.0057379999198019
A-USD,2020-03-31,2020-04-04,2020-04-06,0.0024619998876005,0.0026489999145269
A-USD,2020-03-31,2020-04-03,2020-04-06,0.0015480000292882,0.0024719999637454
A-USD,2020-04-04,2020-04-06,2020-04-06,0.0057290000841021,0.0062770000658929
A-USD,2020-04-04,2020-04-05,2020-04-06,0.0017600000137463,0.0057379999198019
A-USD,2020-04-04,2020-04-04,2020-04-06,0.0024619998876005,0.0026489999145269
A-USD,2020-04-04,2020-04-03,2020-04-06,0.0015480000292882,0.0024719999637454
A-USD,2020-04-16,2020-04-25,2020-04-25,0.0017750000115484,0.0067489999346435
A-USD,2020-04-16,2020-04-24,2020-04-25,0.0018410000484436,0.001890999963507
A-USD,2020-04-16,2020-04-23,2020-04-25,0.0022279999684542,0.0022340000141412
A-USD,2020-04-16,2020-04-22,2020-04-25,0.0025700000114738,0.0025780000723898
A-USD,2020-04-22,2020-04-25,2020-04-25,0.0017750000115484,0.0067489999346435
A-USD,2020-04-22,2020-04-24,2020-04-25,0.0018410000484436,0.001890999963507
A-USD,2020-04-22,2020-04-23,2020-04-25,0.0022279999684542,0.0022340000141412
A-USD,2020-04-22,2020-04-22,2020-04-25,0.0025700000114738,0.0025780000723898
A-USD,2020-04-26,2020-04-27,2020-04-27,0.0019189999438822,0.0042570000514388
A-USD,2020-04-26,2020-04-26,2020-04-27,0.0046279998496174,0.0046470002271234
A-USD,2020-04-26,2020-04-25,2020-04-27,0.0017750000115484,0.0067489999346435
A-USD,2020-04-26,2020-04-24,2020-04-27,0.0018410000484436,0.001890999963507
A-USD,2020-05-25,2020-05-29,2020-05-29,0.0027270000427961,0.0044149998575448
A-USD,2020-05-25,2020-05-28,2020-05-29,0.001894999993965,0.0027310000732541
A-USD,2020-05-25,2020-05-27,2020-05-29,0.001429000054486,0.0023930000606924
A-USD,2020-05-25,2020-05-26,2020-05-29,0.0013680000556632,0.0014319999609142
A-USD,2020-06-03,2020-06-06,2020-06-06,0.0030960000585764,0.0053369998931884
A-USD,2020-06-03,2020-06-05,2020-06-06,0.00307899992913,0.0031409999355673
A-USD,2020-06-03,2020-06-04,2020-06-06,0.0030739998910576,0.003169999923557
A-USD,2020-06-03,2020-06-03,2020-06-06,0.0028929999098181,0.0030720001086592
A-USD,2020-06-11,2020-06-17,2020-06-17,0.0045980000868439,0.0796319991350174
A-USD,2020-06-11,2020-06-16,2020-06-17,0.0040790000930428,0.0046279998496174
A-USD,2020-06-11,2020-06-15,2020-06-17,0.0052209999412298,0.0052220001816749
A-USD,2020-06-11,2020-06-14,2020-06-17,0.002377999946475,0.0052649998106062
A-USD,2020-06-15,2020-06-17,2020-06-17,0.0045980000868439,0.0796319991350174
A-USD,2020-06-15,2020-06-16,2020-06-17,0.0040790000930428,0.0046279998496174
A-USD,2020-06-15,2020-06-15,2020-06-17,0.0052209999412298,0.0052220001816749
A-USD,2020-06-15,2020-06-14,2020-06-17,0.002377999946475,0.0052649998106062
A-USD,2020-06-23,2020-06-29,2020-06-29,0.0208650007843971,0.0218460001051425
A-USD,2020-06-23,2020-06-28,2020-06-29,0.0197349991649389,0.0209970008581876
A-USD,2020-06-23,2020-06-27,2020-06-29,0.0153099996969103,0.020270999521017
A-USD,2020-06-23,2020-06-26,2020-06-29,0.0093970000743865,0.0162940006703138
A-USD,2020-06-30,2020-07-01,2020-07-01,0.003131000092253,0.019463999196887
A-USD,2020-06-30,2020-06-30,2020-07-01,0.0213079992681741,0.0214869994670152
A-USD,2020-06-30,2020-06-29,2020-07-01,0.0208650007843971,0.0218460001051425
A-USD,2020-06-30,2020-06-28,2020-07-01,0.0197349991649389,0.0209970008581876
A-USD,2020-07-12,2020-07-19,2020-07-19,0.0068540000356733,0.0126889999955892
A-USD,2020-07-12,2020-07-18,2020-07-19,0.0064860000275075,0.0069050001911818
A-USD,2020-07-12,2020-07-17,2020-07-19,0.0038139999378472,0.0065379999577999
A-USD,2020-07-12,2020-07-16,2020-07-19,0.0072150002233684,0.0072639998979866
A-USD,2020-07-16,2020-07-26,2020-07-26,0.0061340001411736,0.0117450002580881
A-USD,2020-07-16,2020-07-25,2020-07-26,0.0059730000793933,0.006537000183016
A-USD,2020-07-16,2020-07-24,2020-07-26,0.0102019999176263,0.0108829997479915
A-USD,2020-07-16,2020-07-23,2020-07-26,0.0089140003547072,0.0107380002737045
A-USD,2020-07-24,2020-07-26,2020-07-26,0.0061340001411736,0.0117450002580881
A-USD,2020-07-24,2020-07-25,2020-07-26,0.0059730000793933,0.006537000183016
A-USD,2020-07-24,2020-07-24,2020-07-26,0.0102019999176263,0.0108829997479915
A-USD,2020-07-24,2020-07-23,2020-07-26,0.0089140003547072,0.0107380002737045
A-USD,2020-08-20,2020-08-24,2020-08-24,0.0099440002813935,0.0102829998359084
A-USD,2020-08-20,2020-08-23,2020-08-24,0.0028770000208169,0.0102140000090003
A-USD,2020-08-20,2020-08-22,2020-08-24,0.0030030000489205,0.0030280000064522
A-USD,2020-08-20,2020-08-21,2020-08-24,0.0032659999560564,0.0032840000931173
A-USD,2020-08-29,2020-09-04,2020-09-04,0.0026149998884648,0.0056670000776648
A-USD,2020-08-29,2020-09-03,2020-09-04,0.0027459999546408,0.0028359999414533
A-USD,2020-08-29,2020-09-02,2020-09-04,0.0047709997743368,0.0048239999450743
A-USD,2020-08-29,2020-09-01,2020-09-04,0.0036710000131279,0.0049189999699592
A-USD,2020-09-02,2020-09-04,2020-09-04,0.0026149998884648,0.0056670000776648
A-USD,2020-09-02,2020-09-03,2020-09-04,0.0027459999546408,0.0028359999414533
A-USD,2020-09-02,2020-09-02,2020-09-04,0.0047709997743368,0.0048239999450743
A-USD,2020-09-02,2020-09-01,2020-09-04,0.0036710000131279,0.0049189999699592
A-USD,2020-09-07,2020-09-17,2020-09-17,0.002117000054568,0.0033700000494718
A-USD,2020-09-07,2020-09-16,2020-09-17,0.002769999904558,0.0028470000252127
A-USD,2020-09-07,2020-09-15,2020-09-17,0.0033219999168068,0.0033279999624937
A-USD,2020-09-07,2020-09-14,2020-09-17,0.0033400000538676,0.0035780000034719
A-USD,2020-09-16,2020-09-24,2020-09-24,0.0065130000002682,0.0069380002096295
A-USD,2020-09-16,2020-09-23,2020-09-24,0.0039630001410841,0.0066309999674558
A-USD,2020-09-16,2020-09-22,2020-09-24,0.0032919999212026,0.0033100000582635
A-USD,2020-09-16,2020-09-21,2020-09-24,0.0035759999882429,0.0036110000219196
A-USD,2020-09-20,2020-09-29,2020-09-29,0.0093839997425675,0.009859999641776
A-USD,2020-09-20,2020-09-28,2020-09-29,0.0060760001651942,0.0096209999173879
A-USD,2020-09-20,2020-09-27,2020-09-29,0.0064340000972151,0.0065440000034868
A-USD,2020-09-20,2020-09-26,2020-09-29,0.0061460002325475,0.0064400001429021
A-USD,2020-09-25,2020-09-29,2020-09-29,0.0093839997425675,0.009859999641776
A-USD,2020-09-25,2020-09-28,2020-09-29,0.0060760001651942,0.0096209999173879
A-USD,2020-09-25,2020-09-27,2020-09-29,0.0064340000972151,0.0065440000034868
A-USD,2020-09-25,2020-09-26,2020-09-29,0.0061460002325475,0.0064400001429021
A-USD,2020-10-04,2020-10-10,2020-10-10,0.008658000268042,0.0089769996702671
A-USD,2020-10-04,2020-10-09,2020-10-10,0.0071669998578727,0.0090849995613098
A-USD,2020-10-04,2020-10-08,2020-10-10,0.0078940000385046,0.0081000002101063
A-USD,2020-10-04,2020-10-07,2020-10-10,0.0048119998537003,0.0078959995880723
A-USD,2020-10-25,2020-10-27,2020-10-27,0.0072809997946023,0.0076419999822974
A-USD,2020-10-25,2020-10-26,2020-10-27,0.0048030000180006,0.007588000036776
A-USD,2020-10-25,2020-10-25,2020-10-27,0.0077249999158084,0.007842999882996
A-USD,2020-10-25,2020-10-24,2020-10-27,0.0077240001410245,0.0078119998797774
A-USD,2020-11-13,2020-11-23,2020-11-23,0.0066970000043511,0.0125350002199411
A-USD,2020-11-13,2020-11-22,2020-11-23,0.0065939999185502,0.0097070001065731
A-USD,2020-11-13,2020-11-21,2020-11-23,0.0107789998874068,0.0109639996662735
A-USD,2020-11-13,2020-11-20,2020-11-23,0.0101330000907182,0.0108260000124573
A-USD,2020-11-21,2020-11-23,2020-11-23,0.0066970000043511,0.0125350002199411
A-USD,2020-11-21,2020-11-22,2020-11-23,0.0065939999185502,0.0097070001065731
A-USD,2020-11-21,2020-11-21,2020-11-23,0.0107789998874068,0.0109639996662735
A-USD,2020-11-21,2020-11-20,2020-11-23,0.0101330000907182,0.0108260000124573
A-USD,2020-11-27,2020-11-30,2020-11-30,0.0087759997695684,0.0094510000199079
A-USD,2020-11-27,2020-11-29,2020-11-30,0.0084020001813769,0.0087860003113746
A-USD,2020-11-27,2020-11-28,2020-11-30,0.0031099999323487,0.0085009997710585
A-USD,2020-11-27,2020-11-27,2020-11-30,0.0088940002024173,0.009069999679923
A-USD,2020-12-14,2020-12-17,2020-12-17,0.0111859999597072,0.0117920003831386
A-USD,2020-12-14,2020-12-16,2020-12-17,0.009069999679923,0.0111940000206232
A-USD,2020-12-14,2020-12-15,2020-12-17,0.0029889999423176,0.0090830000117421
A-USD,2020-12-14,2020-12-14,2020-12-17,0.0091319996863603,0.0091779995709657
A-USD,2020-12-24,2021-01-01,2021-01-01,0.0066630002111196,0.0176260005682706
A-USD,2020-12-24,2020-12-31,2021-01-01,0.0066849999129772,0.0067520001903176
A-USD,2020-12-24,2020-12-30,2021-01-01,0.0033650000113993,0.0067039998248219
A-USD,2020-12-24,2020-12-29,2021-01-01,0.006436999887228,0.0064539997838437
A-USD,2020-12-29,2021-01-01,2021-01-01,0.0066630002111196,0.0176260005682706
A-USD,2020-12-29,2020-12-31,2021-01-01,0.0066849999129772,0.0067520001903176
A-USD,2020-12-29,2020-12-30,2021-01-01,0.0033650000113993,0.0067039998248219
A-USD,2020-12-29,2020-12-29,2021-01-01,0.006436999887228,0.0064539997838437
A-USD,2021-01-05,2021-01-08,2021-01-08,0.0135390004143118,0.0143210003152489
A-USD,2021-01-05,2021-01-07,2021-01-08,0.0016570000443607,0.0137639995664358
A-USD,2021-01-05,2021-01-06,2021-01-08,0.0100699998438358,0.0103770000860095
A-USD,2021-01-05,2021-01-05,2021-01-08,0.0117960004135966,0.0123260002583265
A-USD,2021-01-21,2021-01-29,2021-01-29,0.0146479997783899,0.0163540001958608
A-USD,2021-01-21,2021-01-28,2021-01-29,0.0135030001401901,0.0148470001295208
A-USD,2021-01-21,2021-01-27,2021-01-29,0.0145209999755024,0.014564000070095
A-USD,2021-01-21,2021-01-26,2021-01-29,0.0143240001052618,0.0146540002897381
A-USD,2021-02-04,2021-02-07,2021-02-07,0.0222640000283718,0.0269210003316402
A-USD,2021-02-04,2021-02-06,2021-02-07,0.0175689999014139,0.0276720002293586
A-USD,2021-02-04,2021-02-05,2021-02-07,0.0167100001126527,0.0177209991961717
A-USD,2021-02-04,2021-02-04,2021-02-07,0.0171390008181333,0.0175230000168085
A-USD,2021-02-18,2021-02-25,2021-02-25,0.0183499995619058,0.0333999991416931
A-USD,2021-02-18,2021-02-24,2021-02-25,0.002826000098139,0.0183419995009899
A-USD,2021-02-18,2021-02-23,2021-02-25,0.022911999374628,0.022911999374628
A-USD,2021-02-18,2021-02-22,2021-02-25,0.0245120003819465,0.0245140008628368
A-USD,2021-02-22,2021-02-25,2021-02-25,0.0183499995619058,0.0333999991416931
A-USD,2021-02-22,2021-02-24,2021-02-25,0.002826000098139,0.0183419995009899
A-USD,2021-02-22,2021-02-23,2021-02-25,0.022911999374628,0.022911999374628
A-USD,2021-02-22,2021-02-22,2021-02-25,0.0245120003819465,0.0245140008628368
A-USD,2021-03-07,2021-03-13,2021-03-13,0.0020379999186843,0.0386620014905929
A-USD,2021-03-07,2021-03-12,2021-03-13,0.0365240015089511,0.0367899984121322
A-USD,2021-03-07,2021-03-11,2021-03-13,0.0365709997713565,0.0373140014708042
A-USD,2021-03-07,2021-03-10,2021-03-13,0.0115339998155832,0.037941001355648
A-USD,2021-03-12,2021-03-13,2021-03-13,0.0020379999186843,0.0386620014905929
A-USD,2021-03-12,2021-03-12,2021-03-13,0.0365240015089511,0.0367899984121322
A-USD,2021-03-12,2021-03-11,2021-03-13,0.0365709997713565,0.0373140014708042
A-USD,2021-03-12,2021-03-10,2021-03-13,0.0115339998155832,0.037941001355648
A-USD,2021-04-01,2021-04-11,2021-04-11,0.0220400001853704,0.022351000458002
A-USD,2021-04-01,2021-04-10,2021-04-11,0.0214259997010231,0.0226130001246929
A-USD,2021-04-01,2021-04-09,2021-04-11,0.0215230006724596,0.0216749999672174
A-USD,2021-04-01,2021-04-08,2021-04-11,0.0205129999667406,0.0215390007942914
A-USD,2021-04-20,2021-04-30,2021-04-30,0.0214220006018877,0.0231599994003772
A-USD,2021-04-20,2021-04-29,2021-04-30,0.0219299998134374,0.0220459997653961
A-USD,2021-04-20,2021-04-28,2021-04-30,0.0220129992812871,0.0224910005927085
A-USD,2021-04-20,2021-04-27,2021-04-30,0.0216090008616447,0.0221670009195804
A-USD,2021-05-03,2021-05-06,2021-05-06,0.0121259996667504,0.0459120012819767
A-USD,2021-05-03,2021-05-05,2021-05-06,0.0093759996816515,0.0121830003336071
A-USD,2021-05-03,2021-05-04,2021-05-06,0.0047650001943111,0.0098649999126791
A-USD,2021-05-03,2021-05-03,2021-05-06,0.0226520001888275,0.0235890001058578
A-USD,2021-05-09,2021-05-12,2021-05-12,0.0049419999122619,0.0111809996888041
A-USD,2021-05-09,2021-05-11,2021-05-12,0.007864000275731,0.0080270003527402
A-USD,2021-05-09,2021-05-10,2021-05-12,0.0045969998463988,0.0082599995657801
A-USD,2021-05-09,2021-05-09,2021-05-12,0.0047200000844895,0.0051549999043345
A-USD,2021-05-14,2021-05-24,2021-05-24,0.002506999997422,0.0206989999860525
A-USD,2021-05-14,2021-05-23,2021-05-24,0.0127640003338456,0.0132569996640086
A-USD,2021-05-14,2021-05-22,2021-05-24,0.0185610000044107,0.019166000187397
A-USD,2021-05-14,2021-05-21,2021-05-24,0.0032919999212026,0.0260000005364418
A-USD,2021-05-18,2021-05-26,2021-05-26,0.0198989994823932,0.0213220007717609
A-USD,2021-05-18,2021-05-25,2021-05-26,0.0201140008866786,0.0207850001752376
A-USD,2021-05-18,2021-05-24,2021-05-26,0.002506999997422,0.0206989999860525
A-USD,2021-05-18,2021-05-23,2021-05-26,0.0127640003338456,0.0132569996640086
A-USD,2021-05-22,2021-05-26,2021-05-26,0.0198989994823932,0.0213220007717609
A-USD,2021-05-22,2021-05-25,2021-05-26,0.0201140008866786,0.0207850001752376
A-USD,2021-05-22,2021-05-24,2021-05-26,0.002506999997422,0.0206989999860525
A-USD,2021-05-22,2021-05-23,2021-05-26,0.0127640003338456,0.0132569996640086
A-USD,2021-05-30,2021-06-06,2021-06-06,0.0142209995537996,0.0244629997760057
A-USD,2021-05-30,2021-06-05,2021-06-06,0.0147580001503229,0.015166999772191
A-USD,2021-05-30,2021-06-04,2021-06-06,0.0156839992851018,0.0156970005482435
A-USD,2021-05-30,2021-06-03,2021-06-06,0.0150300003588199,0.0157919991761446
A-USD,2021-06-03,2021-06-06,2021-06-06,0.0142209995537996,0.0244629997760057
A-USD,2021-06-03,2021-06-05,2021-06-06,0.0147580001503229,0.015166999772191
A-USD,2021-06-03,2021-06-04,2021-06-06,0.0156839992851018,0.0156970005482435
A-USD,2021-06-03,2021-06-03,2021-06-06,0.0150300003588199,0.0157919991761446
A-USD,2021-06-12,2021-06-15,2021-06-15,0.0139199998229742,0.0141289997845888
A-USD,2021-06-12,2021-06-14,2021-06-15,0.0078570004552602,0.0080559998750686
A-USD,2021-06-12,2021-06-13,2021-06-15,0.0074640000239014,0.0079410001635551
A-USD,2021-06-12,2021-06-12,2021-06-15,0.0073839998804032,0.0076890001073479
A-USD,2021-06-18,2021-06-21,2021-06-21,0.0082660000771284,0.0134150004014372
A-USD,2021-06-18,2021-06-20,2021-06-21,0.0078929997980594,0.0083510000258684
A-USD,2021-06-18,2021-06-19,2021-06-21,0.0071299998089671,0.008220000192523
A-USD,2021-06-18,2021-06-18,2021-06-21,0.013065000064671,0.0130979996174573
A-USD,2021-07-13,2021-07-15,2021-07-15,0.0062449998222291,0.0082569997757673
A-USD,2021-07-13,2021-07-14,2021-07-15,0.0060129999183118,0.0063100000843405
A-USD,2021-07-13,2021-07-13,2021-07-15,0.006345999892801,0.006345999892801
A-USD,2021-07-13,2021-07-12,2021-07-15,0.0066809998825192,0.0067529999651014
A-USD,2021-07-25,2021-08-04,2021-08-04,0.0060970000922679,0.0115849999710917
A-USD,2021-07-25,2021-08-03,2021-08-04,0.0064710001461207,0.0064719999209046
A-USD,2021-07-25,2021-08-02,2021-08-04,0.0113279996439814,0.0113540003076195
A-USD,2021-07-25,2021-08-01,2021-08-04,0.0059099998325109,0.0113650001585483
A-USD,2021-07-29,2021-08-07,2021-08-07,0.0122020002454519,0.0127990003675222
A-USD,2021-07-29,2021-08-06,2021-08-07,0.0118070002645254,0.0122859999537467
A-USD,2021-07-29,2021-08-05,2021-08-07,0.0115139996632933,0.0118800001218914
A-USD,2021-07-29,2021-08-04,2021-08-07,0.0060970000922679,0.0115849999710917
A-USD,2021-08-02,2021-08-09,2021-08-09,0.0124920001253485,0.0131130004301667
A-USD,2021-08-02,2021-08-08,2021-08-09,0.0127640003338456,0.0129119995981454
A-USD,2021-08-02,2021-08-07,2021-08-09,0.0122020002454519,0.0127990003675222
A-USD,2021-08-02,2021-08-06,2021-08-09,0.0118070002645254,0.0122859999537467
A-USD,2021-08-13,2021-08-16,2021-08-16,0.0053610000759363,0.0129340002313256
A-USD,2021-08-13,2021-08-15,2021-08-16,0.0054190000519156,0.0054210000671446
A-USD,2021-08-13,2021-08-14,2021-08-16,0.0065440000034868,0.0131729999557137
A-USD,2021-08-13,2021-08-13,2021-08-16,0.0084300003945827,0.0090030003339052
A-USD,2021-08-22,2021-08-25,2021-08-25,0.0056159999221563,0.0079290000721812
A-USD,2021-08-22,2021-08-24,2021-08-25,0.0070380000397562,0.0071049998514354
A-USD,2021-08-22,2021-08-23,2021-08-25,0.0056770001538097,0.0071689998731017
A-USD,2021-08-22,2021-08-22,2021-08-25,0.0056759999133646,0.0056830001994967
A-USD,2021-09-01,2021-09-04,2021-09-04,0.008810999803245,0.0150049999356269
A-USD,2021-09-01,2021-09-03,2021-09-04,0.0084239998832345,0.0088139995932579
A-USD,2021-09-01,2021-09-02,2021-09-04,0.0071220002137124,0.0085030002519488
A-USD,2021-09-01,2021-09-01,2021-09-04,0.0069630001671612,0.0071229999884963
A-USD,2021-09-14,2021-09-18,2021-09-18,0.0109959999099373,0.0150149995461106
A-USD,2021-09-14,2021-09-17,2021-09-18,0.0070790001191198,0.01501000020653
A-USD,2021-09-14,2021-09-16,2021-09-18,0.0071290000341832,0.0071840002201497
A-USD,2021-09-14,2021-09-15,2021-09-18,0.0069470000453293,0.0071330000646412
A-USD,2021-10-01,2021-10-04,2021-10-04,0.0098510002717375,0.0150049999356269
A-USD,2021-10-01,2021-10-03,2021-10-04,0.0098069999366998,0.0099440002813935
A-USD,2021-10-01,2021-10-02,2021-10-04,0.0097719999030232,0.009885000064969
A-USD,2021-10-01,2021-10-01,2021-10-04,0.0093369996175169,0.0098010003566741
A-USD,2021-10-07,2021-10-11,2021-10-11,0.0097399996593594,0.0100020002573728
A-USD,2021-10-07,2021-10-10,2021-10-11,0.0098390001803636,0.0099090002477169
A-USD,2021-10-07,2021-10-09,2021-10-11,0.009778999723494,0.009893000125885
A-USD,2021-10-07,2021-10-08,2021-10-11,0.0067099998705089,0.0098149999976158
A-USD,2021-10-13,2021-10-20,2021-10-20,0.0096669998019933,0.0099240001291036
A-USD,2021-10-13,2021-10-19,2021-10-20,0.0094969999045133,0.0096760001033544
A-USD,2021-10-13,2021-10-18,2021-10-20,0.0095399999991059,0.0095979999750852
A-USD,2021-10-13,2021-10-17,2021-10-20,0.0095020001754164,0.0095650004222989
A-USD,2021-11-03,2021-11-06,2021-11-06,0.0099269999191164,0.0271860007196664
A-USD,2021-11-03,2021-11-05,2021-11-06,0.0099689997732639,0.010033999569714
A-USD,2021-11-03,2021-11-04,2021-11-06,0.0100729996338486,0.010076000355184
A-USD,2021-11-03,2021-11-03,2021-11-06,0.0100739998742938,0.010122999548912
A-USD,2022-01-26,2022-02-01,2022-02-01,0.0174959991127252,0.0256510004401206
A-USD,2022-01-26,2022-01-31,2022-02-01,0.0171080008149147,0.0175659991800785
A-USD,2022-01-26,2022-01-30,2022-02-01,0.0169159993529319,0.0172199998050928
A-USD,2022-01-26,2022-01-29,2022-02-01,0.0043680001981556,0.0189440008252859
A-USD,2022-01-30,2022-02-01,2022-02-01,0.0174959991127252,0.0256510004401206
A-USD,2022-01-30,2022-01-31,2022-02-01,0.0171080008149147,0.0175659991800785
A-USD,2022-01-30,2022-01-30,2022-02-01,0.0169159993529319,0.0172199998050928
A-USD,2022-01-30,2022-01-29,2022-02-01,0.0043680001981556,0.0189440008252859
A-USD,2022-02-06,2022-02-16,2022-02-16,0.0222309995442628,0.0262509994208812
A-USD,2022-02-06,2022-02-15,2022-02-16,0.0049870000220835,0.0222670007497072
A-USD,2022-02-06,2022-02-14,2022-02-16,0.0174059998244047,0.0177549999207258
A-USD,2022-02-06,2022-02-13,2022-02-16,0.016041999682784,0.0176849998533725
A-USD,2022-02-10,2022-02-16,2022-02-16,0.0222309995442628,0.0262509994208812
A-USD,2022-02-10,2022-02-15,2022-02-16,0.0049870000220835,0.0222670007497072
A-USD,2022-02-10,2022-02-14,2022-02-16,0.0174059998244047,0.0177549999207258
A-USD,2022-02-10,2022-02-13,2022-02-16,0.016041999682784,0.0176849998533725
A-USD,2022-02-14,2022-02-16,2022-02-16,0.0222309995442628,0.0262509994208812
A-USD,2022-02-14,2022-02-15,2022-02-16,0.0049870000220835,0.0222670007497072
A-USD,2022-02-14,2022-02-14,2022-02-16,0.0174059998244047,0.0177549999207258
A-USD,2022-02-14,2022-02-13,2022-02-16,0.016041999682784,0.0176849998533725
A-USD,2022-04-04,2022-04-07,2022-04-07,0.0141110001131892,0.028643999248743
A-USD,2022-04-04,2022-04-06,2022-04-07,0.0151119995862245,0.0151119995862245
A-USD,2022-04-04,2022-04-05,2022-04-07,0.0155699998140335,0.0156929995864629
A-USD,2022-04-04,2022-04-04,2022-04-07,0.0155619997531175,0.0156309995800256
A-USD,2022-04-10,2022-04-19,2022-04-19,0.0161700006574392,0.0165119990706443
