symbol,breakout_date,b_adx_-3,b_adx_-2,b_adx_-1,b_adx_+0,b_adx_+1,b_adx_+2,b_adx_+3,p_adx_-3,p_adx_-2,p_adx_-1,p_adx_+0,p_adx_+1,p_adx_+2
ANKR-USD,2020-08-03,52.402225424359344,50.18226168363471,47.028145476141425,45.22051530552003,43.54200157565731,42.765306711481834,43.272696022500426,52.402225424359344,50.18226168363471,47.028145476141425,45.22051530552003,43.54200157565731,42.765306711481834
ANKR-USD,2020-08-07,43.54200157565731,42.765306711481834,43.272696022500426,43.97055190859827,45.365074991958146,47.701912840424534,50.383581291564155,43.54200157565731,42.765306711481834,43.272696022500426,43.97055190859827,45.365074991958146,47.701912840424534
ANKR-USD,2020-09-23,34.893104791296025,36.1358444649514,37.3460317615742,38.712559315772346,38.52765840897026,37.369438127603225,35.838862670431716,34.893104791296025,36.1358444649514,37.3460317615742,38.712559315772346,38.52765840897026,37.369438127603225
ANKR-USD,2020-11-03,19.637404965047818,19.210256662560987,18.923487714109395,19.220772039203187,18.838935216120742,18.115821026180722,17.92511169401308,19.637404965047818,19.210256662560987,18.923487714109395,19.220772039203187,18.838935216120742,18.115821026180722
ANKR-USD,2021-01-17,15.080967537774454,14.659656130377467,14.792022600311457,15.786200147490145,16.7093650127275,17.371068097352037,20.677362145783206,15.080967537774454,14.659656130377467,14.792022600311457,15.786200147490145,16.7093650127275,17.371068097352037
ANKR-USD,2021-02-01,31.486647044234157,32.632145801653685,33.38032415993488,33.86384361435031,34.809534030647576,36.31358670947718,38.643898674425294,31.486647044234157,32.632145801653685,33.38032415993488,33.86384361435031,34.809534030647576,36.31358670947718
ANKR-USD,2021-02-10,43.40783574606401,44.92885139335484,46.45441915858141,47.100390601408726,48.16700423299665,49.35224027278657,50.94130879279758,43.40783574606401,44.92885139335484,46.45441915858141,47.100390601408726,48.16700423299665,49.35224027278657
ANKR-USD,2021-03-09,49.25260915030022,49.01865710125099,49.12259687947698,49.44777856199814,50.26175723975745,51.061469983782935,53.01808713288809,49.25260915030022,49.01865710125099,49.12259687947698,49.44777856199814,50.26175723975745,51.061469983782935
ANKR-USD,2021-03-20,60.4641371601944,61.43035882270526,62.51656930142529,63.821162083371334,64.79902476175856,65.59577035807129,67.14669225949557,60.4641371601944,61.43035882270526,62.51656930142529,63.821162083371334,64.79902476175856,65.59577035807129
ANKR-USD,2021-03-24,64.79902476175856,65.59577035807129,67.14669225949557,68.58683402510381,70.14306756430156,71.72156276206478,73.34815592151874,64.79902476175856,65.59577035807129,67.14669225949557,68.58683402510381,70.14306756430156,71.72156276206478
ANKR-USD,2021-04-25,43.76836524140996,41.53864937478031,39.468198927195644,37.79419974926759,35.511287188244616,33.18053046107493,31.97773891943994,43.76836524140996,41.53864937478031,39.468198927195644,37.79419974926759,35.511287188244616,33.18053046107493
ANKR-USD,2021-06-21,39.686887463248006,40.73340784130964,41.95582787312465,43.57334626866988,45.38451184525253,44.65204574950106,43.70408380919447,39.686887463248006,40.73340784130964,41.95582787312465,43.57334626866988,45.38451184525253,44.65204574950106
ANKR-USD,2021-07-24,22.351149848345333,22.715199792461167,22.897644106481216,22.295497260797948,21.736360904092056,22.411871915836503,23.43663637498855,22.351149848345333,22.715199792461167,22.897644106481216,22.295497260797948,21.736360904092056,22.411871915836503
ANKR-USD,2021-10-28,18.342516354489025,18.040786764650107,17.571137434110206,16.792263950136615,15.994453973030419,17.048446144836483,20.66468386586649,18.342516354489025,18.040786764650107,17.571137434110206,16.792263950136615,15.994453973030419,17.048446144836483
ANKR-USD,2021-11-23,39.738288389361855,39.03235604180361,38.04998774687938,37.09133692451731,35.58993131622702,34.19576896567176,35.7933523091009,39.738288389361855,39.03235604180361,38.04998774687938,37.09133692451731,35.58993131622702,34.19576896567176
ANKR-USD,2022-08-08,23.62430165559366,24.607346981627604,25.122226247594256,25.863889500738082,24.915464871031897,25.027481494985057,28.602042485304903,23.62430165559366,24.607346981627604,25.122226247594256,25.863889500738082,24.915464871031897,25.027481494985057
ANKR-USD,2023-02-18,50.601274403336916,50.54590725877129,50.43597307885076,50.47622510874957,50.21310368592828,50.636039619974966,52.886058109815885,50.601274403336916,50.54590725877129,50.43597307885076,50.47622510874957,50.21310368592828,50.636039619974966
ANKR-USD,2023-03-11,32.76817739923479,31.723683867631905,31.124065546828728,30.27942095216547,28.915377687303625,27.43434396973777,26.734860573741752,32.76817739923479,31.723683867631905,31.124065546828728,30.27942095216547,28.915377687303625,27.43434396973777
ANKR-USD,2024-03-05,45.69333646387287,48.17627142423489,50.4818538874282,48.456750024242226,46.883521407418655,47.6960652667542,48.450570278994356,45.69333646387287,48.17627142423489,50.4818538874282,48.456750024242226,46.883521407418655,47.6960652667542
ANKR-USD,2024-03-23,39.130106285707505,36.67497187517896,34.973363296293954,33.39329818732931,31.838630064066,30.70611974446734,31.43387474110521,39.130106285707505,36.67497187517896,34.973363296293954,33.39329818732931,31.838630064066,30.70611974446734
APE-USD,2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APE-USD,2020-11-13,9.413805920471981,8.753145809445305,8.352551677769815,7.980571412642576,7.751475727802429,7.261450187641324,8.654887192953025,9.413805920471981,8.753145809445305,8.352551677769815,7.980571412642576,7.751475727802429,7.261450187641324
APE-USD,2020-11-22,11.925958228199756,13.484138442828863,14.931020070698748,14.791300112204965,14.232982168599806,13.725403176755604,13.651185736647566,11.925958228199756,13.484138442828863,14.931020070698748,14.791300112204965,14.232982168599806,13.725403176755604
APE-USD,2020-12-13,8.758606003214673,8.18946985954338,7.946941498278561,7.709817492451307,7.318254321688339,9.192584524188062,12.332493565526347,8.758606003214673,8.18946985954338,7.946941498278561,7.709817492451307,7.318254321688339,9.192584524188062
APE-USD,2020-12-31,21.064269631737627,20.20774086492372,18.91831454343832,17.72099010205902,16.609188835063954,15.45458138298609,15.52249235135478,21.064269631737627,20.20774086492372,18.91831454343832,17.72099010205902,16.609188835063954,15.45458138298609
APE-USD,2021-01-28,22.815204695677558,23.553111817000694,24.3245434881909,25.124479949991727,24.89134910407724,24.559747507412588,23.466624159816384,22.815204695677558,23.553111817000694,24.3245434881909,25.124479949991727,24.89134910407724,24.559747507412588
APE-USD,2021-02-01,24.89134910407724,24.559747507412588,23.466624159816384,22.903851343501174,22.381276585494195,22.54031968957299,23.520647212142062,24.89134910407724,24.559747507412588,23.466624159816384,22.903851343501174,22.381276585494195,22.54031968957299
APE-USD,2021-02-16,19.458387818633543,19.464446099420293,19.561492391780654,19.65160680611527,20.158145754610242,20.913706331119965,24.63510188998588,19.458387818633543,19.464446099420293,19.561492391780654,19.65160680611527,20.158145754610242,20.913706331119965
APE-USD,2021-02-26,38.50231422112828,40.06797242820873,40.36898143210106,40.54162330615339,41.00775811326245,40.82784530102309,42.29145224806627,38.50231422112828,40.06797242820873,40.36898143210106,40.54162330615339,41.00775811326245,40.82784530102309
APE-USD,2021-03-17,33.96762392820311,33.30546271901494,32.683736146047906,32.11333221214516,31.583671416378326,31.084149768239993,35.383699540848184,33.96762392820311,33.30546271901494,32.683736146047906,32.11333221214516,31.583671416378326,31.084149768239993
APE-USD,2021-05-23,8.551025445991062,8.913512940296375,9.250108470722738,9.86447781317167,10.432226229324014,10.795329008862952,10.933682871446328,8.551025445991062,8.913512940296375,9.250108470722738,9.86447781317167,10.432226229324014,10.795329008862952
APE-USD,2021-05-29,10.933682871446328,10.828585370774679,10.571934233010468,10.293429058887416,10.097569927813666,9.412244176540467,9.629309274334423,10.933682871446328,10.828585370774679,10.571934233010468,10.293429058887416,10.097569927813666,9.412244176540467
APE-USD,2021-07-25,17.258891813477863,17.93929843284888,18.352266913283245,18.928077674742642,18.986762362525017,18.79394028754617,18.726177635363985,17.258891813477863,17.93929843284888,18.352266913283245,18.928077674742642,18.986762362525017,18.79394028754617
APE-USD,2021-08-12,12.28366213212507,11.717859488710706,12.245286861735318,12.735040850972457,13.431384485346495,14.343733279902724,17.33775788227454,12.28366213212507,11.717859488710706,12.245286861735318,12.735040850972457,13.431384485346495,14.343733279902724
APE-USD,2021-09-28,29.025102559138258,29.678271279636288,30.28478509152732,32.54733771710191,34.649025245399606,36.144273183359445,35.9058146619114,29.025102559138258,29.678271279636288,30.28478509152732,32.54733771710191,34.649025245399606,36.144273183359445
APE-USD,2021-10-31,25.859999121100966,25.438647532617853,25.68741723353775,26.312866148417985,26.531232932768397,26.008537400985347,26.11771306812026,25.859999121100966,25.438647532617853,25.68741723353775,26.312866148417985,26.531232932768397,26.008537400985347
APE-USD,2022-03-11,17.498099245779795,16.52114461394907,15.79469817136422,14.963602516420682,14.08410930734094,13.58417818874233,18.196297893377995,17.498099245779795,16.52114461394907,15.79469817136422,14.963602516420682,14.08410930734094,13.58417818874233
APE-USD,2022-06-16,24.251612500392497,26.785323055096708,29.3246872396962,31.696226022469457,33.89836917790176,35.92686160739003,37.5014982602104,24.251612500392497,26.785323055096708,29.3246872396962,31.696226022469457,33.89836917790176,35.92686160739003
APE-USD,2022-06-20,33.89836917790176,35.92686160739003,37.5014982602104,38.83274737972327,39.48691906736672,40.09436420589278,40.3589847998016,33.89836917790176,35.92686160739003,37.5014982602104,38.83274737972327,39.48691906736672,40.09436420589278
APE-USD,2022-07-18,23.24981773034133,21.743430239074723,20.920131821748218,19.609178464573414,22.125606262038538,24.46228921682758,26.514223900784152,23.24981773034133,21.743430239074723,20.920131821748218,19.609178464573414,22.125606262038538,24.46228921682758
APE-USD,2022-07-26,30.318489316460802,31.352166105222864,31.607202235555103,31.663147482330036,32.27615680198168,32.8453797416582,34.262824530252125,30.318489316460802,31.352166105222864,31.607202235555103,31.663147482330036,32.27615680198168,32.8453797416582
APE-USD,2023-06-21,60.30004167684627,56.50904300022534,52.988829943363044,54.390878365590616,56.12751879768812,57.7401134846358,59.910319639681084,60.30004167684627,56.50904300022534,52.988829943363044,54.390878365590616,56.12751879768812,57.7401134846358
APE-USD,2023-07-12,81.69259098951242,82.49852283751713,82.78306103999547,83.12846396107565,82.52731921284884,80.23018225879726,78.1321135099067,81.69259098951242,82.49852283751713,82.78306103999547,83.12846396107565,82.52731921284884,80.23018225879726
APE-USD,2023-07-16,82.52731921284884,80.23018225879726,78.1321135099067,76.20860272817654,73.9528562571002,71.57718108991969,73.60034210064939,82.52731921284884,80.23018225879726,78.1321135099067,76.20860272817654,73.9528562571002,71.57718108991969
APE-USD,2024-02-06,11.152489887812848,11.2466640872973,12.65538828787361,15.71660834987006,18.33750873634423,20.683923291963648,22.466846993037766,11.152489887812848,11.2466640872973,12.65538828787361,15.71660834987006,18.33750873634423,20.683923291963648
APE-USD,2024-06-28,47.63327563833035,47.448888747289196,48.22669600778836,50.71292368533028,53.02393527856113,54.94831724214599,56.70764917586202,47.63327563833035,47.448888747289196,48.22669600778836,50.71292368533028,53.02393527856113,54.94831724214599
APE-USD,2024-09-06,31.418271889789256,30.918331127410802,28.89705274393117,27.020151387842937,26.72715472544014,26.70098183908539,28.161910598932188,31.418271889789256,30.918331127410802,28.89705274393117,27.020151387842937,26.72715472544014,26.70098183908539
APE-USD,2024-10-17,71.39124976820126,73.32569831832807,75.12197197201725,76.77676981507828,78.31342154823994,79.74132882833298,81.07154409041857,71.39124976820126,73.32569831832807,75.12197197201725,76.77676981507828,78.31342154823994,79.74132882833298
APE-USD,2024-12-02,68.4118017068923,68.10110144763736,67.90144866750869,63.66297090074661,59.467444702558126,55.5715989470974,52.11285111988376,68.4118017068923,68.10110144763736,67.90144866750869,63.66297090074661,59.467444702558126,55.5715989470974
APE-USD,2024-12-09,48.90115670889965,45.91886904155727,43.88855185880381,41.811499908945905,39.88280881264928,37.44281721959188,35.332150466454934,48.90115670889965,45.91886904155727,43.88855185880381,41.811499908945905,39.88280881264928,37.44281721959188
APE-USD,2024-12-14,37.44281721959188,35.332150466454934,33.02963783244902,32.7019798455767,32.39772600062384,30.49654170681971,28.73115629114444,37.44281721959188,35.332150466454934,33.02963783244902,32.7019798455767,32.39772600062384,30.49654170681971
APE-USD,2024-12-21,27.091869833731693,25.678531221880775,24.535234411266227,24.6451382529679,24.978305746913154,24.907173400451434,24.4608199687646,27.091869833731693,25.678531221880775,24.535234411266227,24.6451382529679,24.978305746913154,24.907173400451434
APE-USD,2024-12-28,22.716249569369683,21.26222376518889,19.912056947021007,19.098256411542827,18.42627667545148,17.79506215065663,17.208934377632843,22.716249569369683,21.26222376518889,19.912056947021007,19.098256411542827,18.42627667545148,17.79506215065663
APE-USD,2025-01-02,17.79506215065663,17.208934377632843,16.57738402986191,17.466110252395005,17.815382386472457,18.13970651097295,18.503647411105597,17.79506215065663,17.208934377632843,16.57738402986191,17.466110252395005,17.815382386472457,18.13970651097295
APE-USD,2025-01-06,17.815382386472457,18.13970651097295,18.503647411105597,20.150043380645275,21.696854197506138,23.133178527448365,24.66217490599417,17.815382386472457,18.13970651097295,18.503647411105597,20.150043380645275,21.696854197506138,23.133178527448365
APE-USD,2025-01-22,33.28705407162605,34.05581596427877,34.769826259412675,35.43072784368977,36.04401392764465,36.56485866732878,37.04850021132118,33.28705407162605,34.05581596427877,34.769826259412675,35.43072784368977,36.04401392764465,36.56485866732878
APE-USD,2025-01-26,36.04401392764465,36.56485866732878,37.04850021132118,37.47862720833816,36.23588552125736,35.109138812021776,34.20365778944649,36.04401392764465,36.56485866732878,37.04850021132118,37.47862720833816,36.23588552125736,35.109138812021776
APE-USD,2025-02-15,28.482756872713228,28.083689353300006,27.87269096719632,26.31509568425804,24.915008264291846,23.51268559928255,22.5994632778927,28.482756872713228,28.083689353300006,27.87269096719632,26.31509568425804,24.915008264291846,23.51268559928255
APE-USD,2025-02-23,20.296832164526553,18.855659732204437,17.517428187905328,18.20508084830356,18.843615461530494,19.436540459526928,19.67206709530121,20.296832164526553,18.855659732204437,17.517428187905328,18.20508084830356,18.843615461530494,19.436540459526928
APE-USD,2025-03-09,21.286938976314186,21.67300196860906,22.091379566555286,23.733462044614104,25.25825291709729,26.67413015583168,27.370493063847764,21.286938976314186,21.67300196860906,22.091379566555286,23.733462044614104,25.25825291709729,26.67413015583168
APE-USD,2025-04-11,32.29564585277698,32.39364439979409,35.17743501328231,37.7623834400928,40.162771249619716,42.391702787037566,44.9996995751075,32.29564585277698,32.39364439979409,35.17743501328231,37.7623834400928,40.162771249619716,42.391702787037566
APE-USD,2025-05-06,69.49656450388707,68.87589074120781,68.2477800900268,67.24393616317691,66.31179537395916,65.98020490509433,66.06609989009594,69.49656450388707,68.87589074120781,68.2477800900268,67.24393616317691,66.31179537395916,65.98020490509433
API3-USD,2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
API3-USD,2021-01-01,33.47097243781552,31.317165159586157,29.299258606806042,27.35735016648702,25.433840378554148,23.744460759595786,23.65795002742481,33.47097243781552,31.317165159586157,29.299258606806042,27.35735016648702,25.433840378554148,23.744460759595786
API3-USD,2021-01-14,22.703524874867732,21.45003392527449,20.661481464632764,20.26704453229851,19.472108380143915,20.13897665041779,22.94228292980433,22.703524874867732,21.45003392527449,20.661481464632764,20.26704453229851,19.472108380143915,20.13897665041779
API3-USD,2021-01-21,25.705973162347693,28.107697996569243,30.730987509763516,33.17257275606945,35.97064277651379,38.779385488488806,41.404554333272664,25.705973162347693,28.107697996569243,30.730987509763516,33.17257275606945,35.97064277651379,38.779385488488806
API3-USD,2021-02-09,39.82448091499116,38.43840647553158,37.284835934934094,36.19951595148763,36.825154371167756,37.4061043322993,39.23769319559161,39.82448091499116,38.43840647553158,37.284835934934094,36.19951595148763,36.825154371167756,37.4061043322993
API3-USD,2021-02-26,31.414507710754723,30.156826155319038,28.988978996700187,28.463694364914485,27.97593006397062,28.18996207274441,26.696235492588016,31.414507710754723,30.156826155319038,28.988978996700187,28.463694364914485,27.97593006397062,28.18996207274441
API3-USD,2021-03-15,14.79906802736017,14.164008389244538,13.574310153851453,12.620211132247402,13.374424135391001,14.159914862267515,15.336012850582964,14.79906802736017,14.164008389244538,13.574310153851453,12.620211132247402,13.374424135391001,14.159914862267515
API3-USD,2021-03-27,17.096478292972403,15.922063148198559,15.26387070307244,15.061841652651115,14.923040776499123,15.258119208019028,17.382011613260815,17.096478292972403,15.922063148198559,15.26387070307244,15.061841652651115,14.923040776499123,15.258119208019028
API3-USD,2021-05-17,12.675389985830604,13.1761354940864,14.665805186127841,16.3137130516737,17.843913212537714,20.384345261724114,20.27944694049267,12.675389985830604,13.1761354940864,14.665805186127841,16.3137130516737,17.843913212537714,20.384345261724114
API3-USD,2021-06-25,22.643052604226938,23.111960013177825,23.54737403577508,24.048205350980123,24.473428645213854,24.623352701208148,23.138468750485195,22.643052604226938,23.111960013177825,23.54737403577508,24.048205350980123,24.473428645213854,24.623352701208148
API3-USD,2021-07-08,14.941974401097866,13.922747716720094,12.975048430402099,12.191249319999693,11.840733172092465,11.075163044404851,12.736010741959051,14.941974401097866,13.922747716720094,12.975048430402099,12.191249319999693,11.840733172092465,11.075163044404851
API3-USD,2021-07-20,17.59242153613873,17.02663538875277,15.84483240835443,15.433250956302917,14.651625771060933,14.184943614351335,14.277875252799074,17.59242153613873,17.02663538875277,15.84483240835443,15.433250956302917,14.651625771060933,14.184943614351335
API3-USD,2021-08-26,31.61876627513747,31.199398974042083,31.33959331184695,31.094609845313872,30.965327616107697,30.97535778162603,32.3162385998406,31.61876627513747,31.199398974042083,31.33959331184695,31.094609845313872,30.965327616107697,30.97535778162603
API3-USD,2021-09-29,23.074499377842077,24.090417035225755,25.506610121765096,26.88838078177447,28.185406269212937,26.72500299154717,24.99657048086956,23.074499377842077,24.090417035225755,25.506610121765096,26.88838078177447,28.185406269212937,26.72500299154717
API3-USD,2021-11-04,30.970985607425202,30.404270026671636,29.74444909484975,27.941953813145663,26.042367410376016,25.04235814197661,26.159375898440853,30.970985607425202,30.404270026671636,29.74444909484975,27.941953813145663,26.042367410376016,25.04235814197661
API3-USD,2021-12-06,22.376076098643786,22.40429161225543,22.430491732037673,23.137220549945393,22.651948974872614,21.288801414863507,20.168351084075077,22.376076098643786,22.40429161225543,22.430491732037673,23.137220549945393,22.651948974872614,21.288801414863507
API3-USD,2022-01-12,16.310871975476623,16.80161358872508,17.257302229598647,16.930870549648038,15.943232115710243,15.23004690046997,16.837947392006704,16.310871975476623,16.80161358872508,17.257302229598647,16.930870549648038,15.943232115710243,15.23004690046997
API3-USD,2022-02-16,30.63314835066749,32.677461342868845,34.615310368020864,36.41474160566203,38.68512771877223,41.33250009870311,44.54816082079816,30.63314835066749,32.677461342868845,34.615310368020864,36.41474160566203,38.68512771877223,41.33250009870311
API3-USD,2022-05-12,17.447423042458034,19.35703247278848,22.01974995840226,24.76037019308731,26.724091336328634,28.54754668362415,29.968750623013428,17.447423042458034,19.35703247278848,22.01974995840226,24.76037019308731,26.724091336328634,28.54754668362415
API3-USD,2023-03-16,32.25305949586447,29.992113960969554,28.135434998820255,26.561757999373533,25.4985178796106,25.453802692676923,27.684869325410908,32.25305949586447,29.992113960969554,28.135434998820255,26.561757999373533,25.4985178796106,25.453802692676923
API3-USD,2023-08-03,14.773181179269091,15.021391140541612,15.14581402774078,15.380805575103407,16.82781815619761,18.947013298234214,21.170278336375567,14.773181179269091,15.021391140541612,15.14581402774078,15.380805575103407,16.82781815619761,18.947013298234214
API3-USD,2023-08-27,20.299869178521565,19.453284685874586,18.279451224013254,17.23742935419313,17.89737167738231,18.510175263200832,20.20712481767115,20.299869178521565,19.453284685874586,18.279451224013254,17.23742935419313,17.89737167738231,18.510175263200832
API3-USD,2024-01-17,21.439754723996725,20.37292383125878,19.128420789500616,17.97281082215375,18.04898076205125,18.525249854331538,21.738950489033055,21.439754723996725,20.37292383125878,19.128420789500616,17.97281082215375,18.04898076205125,18.525249854331538
API3-USD,2024-01-24,24.723101078398752,26.241778611842346,27.102247148981004,27.659903238306807,27.77471937777714,27.881334364428167,29.873583259895778,24.723101078398752,26.241778611842346,27.102247148981004,27.659903238306807,27.77471937777714,27.881334364428167
API3-USD,2024-02-11,39.275807788943254,39.35323246816936,39.56629021468927,39.76412955074347,41.07518014032464,42.29258425922144,44.37956186229548,39.275807788943254,39.35323246816936,39.56629021468927,39.76412955074347,41.07518014032464,42.29258425922144
API3-USD,2025-03-14,35.83212833534842,37.09304234141784,38.26389106133945,38.60789928812837,38.461189367713146,38.448538311820414,38.04050839854277,35.83212833534842,37.09304234141784,38.26389106133945,38.60789928812837,38.461189367713146,38.448538311820414
API3-USD,2025-03-19,38.448538311820414,38.04050839854277,38.12165210050745,38.19699982376036,38.266965566780925,38.33193375672859,40.33859634874938,38.448538311820414,38.04050839854277,38.12165210050745,38.19699982376036,38.266965566780925,38.33193375672859
AR-USD,2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-USD,2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR-USD,2020-08-06,23.149021779213047,22.420521059252426,21.84625796162373,22.45633773988646,23.55531061163607,24.57578542111785,27.866161011251418,23.149021779213047,22.420521059252426,21.84625796162373,22.45633773988646,23.55531061163607,24.57578542111785
AR-USD,2020-08-11,24.57578542111785,27.866161011251418,30.9215097735183,33.85128051804639,36.571781923679616,39.59245150358608,42.86743286364351,24.57578542111785,27.866161011251418,30.9215097735183,33.85128051804639,36.571781923679616,39.59245150358608
AR-USD,2020-08-21,53.72944646192248,55.14915087857669,56.31094889787645,55.468945449173575,53.43257642620175,52.49373147741807,52.604719953634245,53.72944646192248,55.14915087857669,56.31094889787645,55.468945449173575,53.43257642620175,52.49373147741807
AR-USD,2020-08-25,53.43257642620175,52.49373147741807,52.604719953634245,52.707780681549266,53.59232085607856,54.97029437832497,56.26089385404534,53.43257642620175,52.49373147741807,52.604719953634245,52.707780681549266,53.59232085607856,54.97029437832497
AR-USD,2020-09-25,23.595061922847258,22.818836542590628,22.243128282940308,21.90750653067851,21.595857760721124,21.15748584630686,22.832632635767375,23.595061922847258,22.818836542590628,22.243128282940308,21.90750653067851,21.595857760721124,21.15748584630686
AR-USD,2020-10-07,24.68680536018302,24.469683532512978,23.735273505135048,22.556975888418588,21.471454605184864,21.001133409933864,22.058752543095903,24.68680536018302,24.469683532512978,23.735273505135048,22.556975888418588,21.471454605184864,21.001133409933864
AR-USD,2021-01-07,15.547830045576108,16.65962885571708,18.47186741919656,20.300832034594908,20.586642192297212,21.944876922226296,24.767837200001203,15.547830045576108,16.65962885571708,18.47186741919656,20.300832034594908,20.586642192297212,21.944876922226296
AR-USD,2021-01-21,37.1841223952908,38.796479863459076,40.293668941043904,40.96940219832819,40.355116152283,40.68953837310272,41.65679626358881,37.1841223952908,38.796479863459076,40.293668941043904,40.96940219832819,40.355116152283,40.68953837310272
AR-USD,2021-02-21,34.71239016147303,32.517737127192625,30.47984502393225,28.92127103512156,28.07220609365939,27.627517270485374,28.706681942002213,34.71239016147303,32.517737127192625,30.47984502393225,28.92127103512156,28.07220609365939,27.627517270485374
AR-USD,2021-02-28,30.172712781972702,31.534027133373872,32.79810474538924,32.08779324301693,31.42821827652836,31.670672217458,33.38205589597352,30.172712781972702,31.534027133373872,32.79810474538924,32.08779324301693,31.42821827652836,31.670672217458
AR-USD,2021-03-16,41.95343380337345,42.58813385009195,41.70356959687971,40.19961960671029,39.32082334460638,40.002619466309184,41.025627490928734,41.95343380337345,42.58813385009195,41.70356959687971,40.19961960671029,39.32082334460638,40.002619466309184
AR-USD,2021-03-24,43.88840480557201,45.35069209247266,46.734891962097585,47.72892894794313,48.91796989322795,50.57324222504894,52.42624236138168,43.88840480557201,45.35069209247266,46.734891962097585,47.72892894794313,48.91796989322795,50.57324222504894
AR-USD,2021-04-23,31.73469502434937,30.512657312163277,29.96508873906013,30.32161401145916,29.330892702095774,27.53700933633573,25.900056459756673,31.73469502434937,30.512657312163277,29.96508873906013,30.32161401145916,29.330892702095774,27.53700933633573
AR-USD,2021-05-23,16.70559721802929,15.592805042261968,14.801707015944542,14.583343537091,14.18303974857111,13.811329087802639,12.965823088830998,16.70559721802929,15.592805042261968,14.801707015944542,14.583343537091,14.18303974857111,13.811329087802639
AR-USD,2021-08-14,37.21578258223468,38.13116397523553,39.3870603743652,40.553249887842746,41.77816448356913,44.34836151498065,46.734973044148504,37.21578258223468,38.13116397523553,39.3870603743652,40.553249887842746,41.77816448356913,44.34836151498065
AR-USD,2021-08-24,56.747152667529235,58.49100312277158,60.33392831238806,61.4874748282603,60.56014511700518,59.413765662262314,60.025750671355986,56.747152667529235,58.49100312277158,60.33392831238806,61.4874748282603,60.56014511700518,59.413765662262314
AR-USD,2021-08-28,60.56014511700518,59.413765662262314,60.025750671355986,60.92582583056261,61.87256795482525,63.15565164259494,64.6228263477315,60.56014511700518,59.413765662262314,60.025750671355986,60.92582583056261,61.87256795482525,63.15565164259494
AR-USD,2021-09-07,67.58773709766625,66.44186139583842,65.77735468791555,63.53813114313925,61.73046177836618,60.918249224397634,60.29703473581062,67.58773709766625,66.44186139583842,65.77735468791555,63.53813114313925,61.73046177836618,60.918249224397634
AR-USD,2021-09-20,47.39659993356285,44.805187804480276,42.58756499088933,39.97618902180243,38.284617117350074,35.86106089337907,33.88396833117001,47.39659993356285,44.805187804480276,42.58756499088933,39.97618902180243,38.284617117350074,35.86106089337907
AR-USD,2021-09-29,27.799458293789886,26.152594416585096,25.01965348806558,23.41993210072665,21.934476526769078,21.031699331153934,21.323454018009496,27.799458293789886,26.152594416585096,25.01965348806558,23.41993210072665,21.934476526769078,21.031699331153934
AR-USD,2021-10-30,16.61620328296592,16.182852883724586,15.586307886237904,15.032373245714558,15.884911001092982,16.67655320251581,19.379196020758098,16.61620328296592,16.182852883724586,15.586307886237904,15.032373245714558,15.884911001092982,16.67655320251581
AR-USD,2022-03-06,19.8970404146777,19.684011018759826,19.542818586698996,19.391124452984545,18.60354677080536,17.401163617913284,17.99857824743257,19.8970404146777,19.684011018759826,19.542818586698996,19.391124452984545,18.60354677080536,17.401163617913284
AR-USD,2022-10-31,21.472703808793856,21.316407580433356,22.301879873045472,23.08189689474883,23.831631391414618,25.432110358896043,29.5436445119573,21.472703808793856,21.316407580433356,22.301879873045472,23.08189689474883,23.831631391414618,25.432110358896043
AR-USD,2024-02-12,25.660565918016374,25.201911400090072,24.77601791915851,23.885323620317276,22.862160288083547,22.531798675555557,24.823107815397403,25.660565918016374,25.201911400090072,24.77601791915851,23.885323620317276,22.862160288083547,22.531798675555557
AR-USD,2024-02-24,40.241390000204014,41.392567637403374,42.29956637687709,42.73363180254719,44.05895693717365,45.290498938316595,47.215747659859,40.241390000204014,41.392567637403374,42.29956637687709,42.73363180254719,44.05895693717365,45.290498938316595
AR-USD,2024-03-04,55.138275228494386,56.546224047135226,58.11596229956466,59.573576391106265,58.44372178057205,58.2596816346267,58.17962424424064,55.138275228494386,56.546224047135226,58.11596229956466,59.573576391106265,58.44372178057205,58.2596816346267
AR-USD,2024-04-17,23.564822385448448,24.569532828164093,25.88398196423528,27.190728784424913,28.21819776318087,27.869296687000315,25.89606678427562,23.564822385448448,24.569532828164093,25.88398196423528,27.190728784424913,28.21819776318087,27.869296687000315
AR-USD,2024-11-04,24.20674697241368,25.709450253399176,27.54436751539689,29.59326004565449,31.49580310946512,30.82313026848934,28.794507575052965,24.20674697241368,25.709450253399176,27.54436751539689,29.59326004565449,31.49580310946512,30.82313026848934
ARKM-USD,2023-12-18,22.74464320070492,23.71190424320113,25.104399717161545,26.397431228696213,28.440394712212687,30.89683884058521,33.36518663809367,22.74464320070492,23.71190424320113,25.104399717161545,26.397431228696213,28.440394712212687,30.89683884058521
