symbol,date,rsi,macd,macd_signal
AGI-USD,2024-02-21,95.48727269083707,0.0270591402539886,0.0144949221360485
AGI-USD,2024-02-27,66.71087324286829,0.0513832671787,0.0386695428003577
AGI-USD,2024-03-04,59.73885977898638,0.0522785514014735,0.0516166485334956
AGI-USD,2024-03-08,77.6975021299819,0.0621245978560586,0.0530041815956648
AGI-USD,2024-06-18,20.6120948145424,-0.0318718952435928,-0.0211620684008976
AGI-USD,2024-09-21,59.28657332902261,4.050579573366964e-06,-0.0024747092167687
AGI-USD,2025-03-16,27.88378191736423,-0.0102801392916405,-0.0112121059356327
AGIX-USD,2020-08-07,78.37474125965926,0.0021136617348798,0.0012532798576417
AGIX-USD,2020-08-19,69.42022915619637,0.0070961396990014,0.0064962138298305
AGIX-USD,2021-01-01,53.03394444484603,-0.0009559903057957,-0.00103441474628
AGIX-USD,2021-01-21,48.30408421787476,0.0050558009856632,0.0059072398498594
AGIX-USD,2021-01-31,48.11490469383303,0.0023608019639666,0.0037390652450418
AGIX-USD,2021-02-06,57.84604150992421,0.0079424193799547,0.0056921022924576
AGIX-USD,2021-02-10,66.49338845274661,0.0146187083235498,0.0095637011170555
AGIX-USD,2021-02-23,48.99446824942656,0.0228402009971599,0.0288962859908865
AGIX-USD,2021-03-24,49.16212637728488,0.0180957504495478,0.0234519523949089
AGIX-USD,2021-05-23,33.382097613868225,-0.0439707785617023,-0.026814774166396
AGIX-USD,2021-05-28,30.02894513021988,-0.0519736163271642,-0.0381022681344132
AGIX-USD,2021-08-26,54.91675951273208,0.0189165844244157,0.018964960886544
AGIX-USD,2021-08-30,69.16621711110109,0.0360829908155079,0.0250195934756377
AGIX-USD,2021-09-20,37.19712277370863,-0.0039021900434209,0.0248625637842136
AGIX-USD,2022-03-21,41.8853544305468,-0.0067983193779603,-0.0083417236470409
AGIX-USD,2022-09-13,59.33896781453892,0.0009529817623928,-0.0001321455856969
AGIX-USD,2022-10-10,42.92239694942984,-0.0009024621202788,-0.000379447566814
AGIX-USD,2023-01-05,48.12052800476109,-0.0001729791303902,9.031514641296288e-05
AGIX-USD,2023-01-09,75.17186139616769,0.0026224996312452,0.0009414415839069
AGIX-USD,2023-01-31,57.84031121792952,0.0225882817166003,0.0280043187005591
AGIX-USD,2023-02-04,78.993292511642,0.0347484674020379,0.027746259123901
AGIX-USD,2023-02-26,55.17129351442826,0.0350289890168428,0.0457799351754236
AGIX-USD,2023-03-11,39.4437189442264,-0.0054830073874823,0.0184525111598122
AGIX-USD,2024-02-14,63.83979111425506,0.0075814904820976,0.0032024009253689
AGIX-USD,2024-02-18,84.33366417719404,0.033341214718032,0.0149003475786529
AGIX-USD,2024-02-27,71.06767870700247,0.1157628015786392,0.0929338109775892
