symbol,breakout_date,b_std_-3,b_std_-2,b_std_-1,b_std_+0,b_std_+1,b_std_+2,b_std_+3,p_std_-3,p_std_-2,p_std_-1,p_std_+0,p_std_+1,p_std_+2
ACH-USD,2022-01-07,3.12627746110495,3.4460863417700502,3.647160899641575,3.975281232912446,3.982550994215027,3.3153122429008497,5.782796367806852,3.12627746110495,3.4460863417700502,3.647160899641575,3.975281232912446,3.982550994215027,3.3153122429008497
ACH-USD,2022-02-06,20.922244577462365,16.492324509269704,13.974147816224727,12.123127106100858,9.505426584931199,7.649303688829102,8.595661049822034,20.922244577462365,16.492324509269704,13.974147816224727,12.123127106100858,9.505426584931199,7.649303688829102
ACH-USD,2022-07-16,3.3571998520532853,3.32419283751629,3.2170960897647904,3.218180947948261,3.242065131183795,3.2609709445713126,7.87091192630839,3.3571998520532853,3.32419283751629,3.2170960897647904,3.218180947948261,3.242065131183795,3.2609709445713126
ACH-USD,2022-10-11,3.2360445225097125,3.4046393650409317,3.608859469048168,4.570404642408749,5.0884362919877315,5.638803678564735,5.950143120997115,3.2360445225097125,3.4046393650409317,3.608859469048168,4.570404642408749,5.0884362919877315,5.638803678564735
ACH-USD,2023-01-13,2.213394769849417,2.3807975973471565,2.7298702565113486,3.3612029292213763,4.313104800418648,4.978240877911823,9.326812936917074,2.213394769849417,2.3807975973471565,2.7298702565113486,3.3612029292213763,4.313104800418648,4.978240877911823
ACH-USD,2023-01-27,15.287808260681546,14.063793116862938,14.19494145459211,13.477938580855225,12.782192091868538,11.614318328926716,10.418113459005356,15.287808260681546,14.063793116862938,14.19494145459211,13.477938580855225,12.782192091868538,11.614318328926716
ACH-USD,2023-02-02,10.418113459005356,11.26112974960775,11.057799770655278,11.115091538445045,10.967561353525776,11.409872271164286,12.937846535104434,10.418113459005356,11.26112974960775,11.057799770655278,11.115091538445045,10.967561353525776,11.409872271164286
ACH-USD,2023-02-14,18.001628215328957,17.652877352644847,16.747805241387727,15.750429091308394,13.314954620635078,11.73988276700239,11.117120703577687,18.001628215328957,17.652877352644847,16.747805241387727,15.750429091308394,13.314954620635078,11.73988276700239
ACH-USD,2023-02-18,13.314954620635078,11.73988276700239,11.117120703577687,11.47665029251221,12.875296672595434,15.612082053177055,19.654267701440997,13.314954620635078,11.73988276700239,11.117120703577687,11.47665029251221,12.875296672595434,15.612082053177055
ACH-USD,2023-03-10,23.571734229426188,25.951386517973724,24.385995406714272,23.352098460170875,24.999880606261293,21.520461689434754,17.65046654735032,23.571734229426188,25.951386517973724,24.385995406714272,23.352098460170875,24.999880606261293,21.520461689434754
ACH-USD,2024-03-11,9.646099953055396,9.497093066946157,9.563893267489004,9.870234163619601,10.188299249341418,11.354767170512652,12.10812197478542,9.646099953055396,9.497093066946157,9.563893267489004,9.870234163619601,10.188299249341418,11.354767170512652
ACH-USD,2025-01-24,11.026651251895359,11.210191815374516,10.306548079212735,9.736932223480855,8.755592572204094,6.202864690791259,10.074532109756342,11.026651251895359,11.210191815374516,10.306548079212735,9.736932223480855,8.755592572204094,6.202864690791259
ACH-USD,2025-01-28,8.755592572204094,6.202864690791259,10.074532109756342,13.769015430372177,14.0755302404671,15.663625218241124,18.383322023924386,8.755592572204094,6.202864690791259,10.074532109756342,13.769015430372177,14.0755302404671,15.663625218241124
ACH-USD,2025-02-15,32.17507713712733,32.45655273183896,30.824962425786595,31.68639987983988,29.837585724714067,26.990322858504463,22.032809651902067,32.17507713712733,32.45655273183896,30.824962425786595,31.68639987983988,29.837585724714067,26.990322858504463
ACT-USD,2020-03-16,32.079665820728316,34.489709456499206,31.342442549057036,38.32991653971,36.70121418796374,36.398528941805324,31.276764334414434,32.079665820728316,34.489709456499206,31.342442549057036,38.32991653971,36.70121418796374,36.398528941805324
ACT-USD,2020-08-23,1.456805316732281,1.2793609941673425,1.2820261891670208,1.6395837724928553,2.4817997901888833,3.746397034158096,9.994277947343797,1.456805316732281,1.2793609941673425,1.2820261891670208,1.6395837724928553,2.4817997901888833,3.746397034158096
ACT-USD,2020-09-07,32.21853740695654,39.117618886489616,35.57776417769095,36.54621578596038,38.80922566529253,35.84974078547407,26.69431365132313,32.21853740695654,39.117618886489616,35.57776417769095,36.54621578596038,38.80922566529253,35.84974078547407
ACT-USD,2021-02-09,9.29964974330641,9.66592699634208,9.621462685084122,10.673722769374287,11.560477353744513,11.984654148111925,13.636725637842439,9.29964974330641,9.66592699634208,9.621462685084122,10.673722769374287,11.560477353744513,11.984654148111925
ACT-USD,2021-02-13,11.560477353744513,11.984654148111925,13.636725637842439,15.9784176217777,18.192352294172977,20.318943069031384,16.848798209598307,11.560477353744513,11.984654148111925,13.636725637842439,15.9784176217777,18.192352294172977,20.318943069031384
ACT-USD,2021-03-09,26.971227761821066,26.496751398661104,20.839484282083575,17.935379229907962,15.201061629517799,12.36292167007149,10.612358178508913,26.971227761821066,26.496751398661104,20.839484282083575,17.935379229907962,15.201061629517799,12.36292167007149
ACT-USD,2021-03-16,10.569625516763372,12.547173057098039,13.927880292748762,14.02699741873776,14.688398901874676,15.173811988695466,14.10743563598001,10.569625516763372,12.547173057098039,13.927880292748762,14.02699741873776,14.688398901874676,15.173811988695466
ACT-USD,2021-03-29,16.545131806907346,15.375625074095556,13.588074661302867,11.952227947641683,10.291097057968887,9.364416483060483,10.116706457907739,16.545131806907346,15.375625074095556,13.588074661302867,11.952227947641683,10.291097057968887,9.364416483060483
ACT-USD,2021-04-02,10.291097057968887,9.364416483060483,10.116706457907739,11.99245038900931,12.582923711371297,11.828952816145035,12.581228052223345,10.291097057968887,9.364416483060483,10.116706457907739,11.99245038900931,12.582923711371297,11.828952816145035
ACT-USD,2021-05-23,28.84128906341506,41.19316584004598,40.59973976701795,56.64989618047401,46.27419939715599,49.75264533131444,46.64340979233955,28.84128906341506,41.19316584004598,40.59973976701795,56.64989618047401,46.27419939715599,49.75264533131444
ACT-USD,2021-08-05,6.909733908098277,7.0162958978548104,7.411921382276192,8.129610745933613,8.963389785442924,10.194442119635738,13.241894638021865,6.909733908098277,7.0162958978548104,7.411921382276192,8.129610745933613,8.963389785442924,10.194442119635738
ACT-USD,2022-01-04,8.445416432749148,8.438995371070112,8.351543615459713,24.792759342412797,16.20126002876638,15.186367436966435,16.041903340679458,8.445416432749148,8.438995371070112,8.351543615459713,24.792759342412797,16.20126002876638,15.186367436966435
ACT-USD,2022-01-13,16.97597851913759,16.474903675729628,15.896373693470611,17.589863265873095,18.259609533716446,14.817905199855222,11.266305879219066,16.97597851913759,16.474903675729628,15.896373693470611,17.589863265873095,18.259609533716446,14.817905199855222
ACT-USD,2022-01-23,16.790751672505063,18.010438542208824,22.88472020648384,47.00220827233084,22.419387856749978,24.48537135456451,23.7781385564538,16.790751672505063,18.010438542208824,22.88472020648384,47.00220827233084,22.419387856749978,24.48537135456451
ACT-USD,2022-02-08,16.305099051443655,14.145696211442496,13.099265400393719,12.917199449144709,12.265019243517221,13.24847079166791,12.775648667810708,16.305099051443655,14.145696211442496,13.099265400393719,12.917199449144709,12.265019243517221,13.24847079166791
ACT-USD,2022-02-13,13.24847079166791,12.775648667810708,10.909399616660133,11.452518989794275,11.518572515470526,12.148016773155273,12.34793788159834,13.24847079166791,12.775648667810708,10.909399616660133,11.452518989794275,11.518572515470526,12.148016773155273
ACT-USD,2022-02-17,11.518572515470526,12.148016773155273,12.34793788159834,15.071480264310873,13.969661792403617,16.51944929645358,28.720460621418216,11.518572515470526,12.148016773155273,12.34793788159834,15.071480264310873,13.969661792403617,16.51944929645358
ACT-USD,2022-03-08,31.556052447719527,31.723552437449865,38.53248036384765,41.85957889288183,36.43570352100689,33.62260556590694,17.262264981898625,31.556052447719527,31.723552437449865,38.53248036384765,41.85957889288183,36.43570352100689,33.62260556590694
ACT-USD,2024-03-10,9.34470362215072,9.547259088893973,9.801970546710786,9.852793154318194,9.757999797398789,9.853342805090195,10.138552232865967,9.34470362215072,9.547259088893973,9.801970546710786,9.852793154318194,9.757999797398789,9.853342805090195
ACT-USD,2024-07-10,9.673321295438138,9.09016028624647,9.468974834808137,9.859530221252239,9.987573837120168,9.656280689061612,8.317511296941328,9.673321295438138,9.09016028624647,9.468974834808137,9.859530221252239,9.987573837120168,9.656280689061612
ACT-USD,2024-07-14,9.987573837120168,9.656280689061612,8.317511296941328,11.157081078912848,13.85538909559803,14.126142140599974,10.263358371088202,9.987573837120168,9.656280689061612,8.317511296941328,11.157081078912848,13.85538909559803,14.126142140599974
ACT-USD,2024-07-18,13.85538909559803,14.126142140599974,10.263358371088202,12.971439058570303,14.281102981826335,19.014575409027326,22.371230392523845,13.85538909559803,14.126142140599974,10.263358371088202,12.971439058570303,14.281102981826335,19.014575409027326
ACT-USD,2024-08-02,113.56180289411087,115.44460508093455,117.28629125071816,119.07888245676185,120.52482754366079,123.29627120787094,31.941458671623984,113.56180289411087,115.44460508093455,117.28629125071816,119.07888245676185,120.52482754366079,123.29627120787094
ACT-USD,2024-11-08,10.28635422196425,9.981241996821447,10.299627747067982,10.562276590090908,10.752968688417905,8.954175529528912,14.319425542272313,10.28635422196425,9.981241996821447,10.299627747067982,10.562276590090908,10.752968688417905,8.954175529528912
ACT-USD,2024-11-15,18.934690479231428,30.434165610383005,37.762108966157825,49.736448631159746,34.96988739422057,36.42855982721953,37.525933158736436,18.934690479231428,30.434165610383005,37.762108966157825,49.736448631159746,34.96988739422057,36.42855982721953
ACT-USD,2024-11-25,48.157664070739315,41.9923140377386,40.326302514066704,36.46340859536119,35.87146281921284,28.782362536864543,21.236540424275958,48.157664070739315,41.9923140377386,40.326302514066704,36.46340859536119,35.87146281921284,28.782362536864543
ACT-USD,2024-12-05,13.998579595586444,13.766004756058967,13.195801821762458,14.206761553977431,13.581036066142163,12.322549913470894,11.223111723475546,13.998579595586444,13.766004756058967,13.195801821762458,14.206761553977431,13.581036066142163,12.322549913470894
ACT-USD,2025-01-02,14.89114392789193,13.116129756336049,15.086650030118648,15.907323374500708,14.659997249187304,13.63511219729848,10.16321066858552,14.89114392789193,13.116129756336049,15.086650030118648,15.907323374500708,14.659997249187304,13.63511219729848
ACT-USD,2025-02-07,8.626435758537728,10.221796938843,17.29144644771863,27.846537568431156,17.71995410518063,17.361568212798343,16.83153437193686,8.626435758537728,10.221796938843,17.29144644771863,27.846537568431156,17.71995410518063,17.361568212798343
ACT-USD,2025-02-13,16.83153437193686,16.46666161401163,17.673577556803497,24.56237545740579,18.372849061311225,17.055807408332694,15.357672899629232,16.83153437193686,16.46666161401163,17.673577556803497,24.56237545740579,18.372849061311225,17.055807408332694
ACT-USD,2025-03-11,6.197921300856266,5.72262219550795,5.684821825334738,13.398473255857077,16.673874682264515,11.511102739531669,10.794021591363329,6.197921300856266,5.72262219550795,5.684821825334738,13.398473255857077,16.673874682264515,11.511102739531669
ACT-USD,2025-03-26,11.710401052542439,11.649489964572892,11.658235390521574,16.319190439867157,12.573804164102382,12.55912351535362,12.037918482035263,11.710401052542439,11.649489964572892,11.658235390521574,16.319190439867157,12.573804164102382,12.55912351535362
ACT-USD,2025-04-23,10.220509736832202,9.210287868274978,7.858903912543047,5.725019411876221,5.700615754759384,5.487709201719546,6.608223898608089,10.220509736832202,9.210287868274978,7.858903912543047,5.725019411876221,5.700615754759384,5.487709201719546
ACT-USD,2025-05-01,8.724386516407732,9.517542615398842,12.413831818541855,12.562466624741027,10.404420018809425,13.656467549779958,11.152282469088279,8.724386516407732,9.517542615398842,12.413831818541855,12.562466624741027,10.404420018809425,13.656467549779958
AGI-USD,2023-05-15,31.796326636198827,27.17577687840104,29.030112957720547,32.17628171505925,31.269050064054955,25.731208341576647,21.980690663499,31.796326636198827,27.17577687840104,29.030112957720547,32.17628171505925,31.269050064054955,25.731208341576647
AGI-USD,2023-09-02,14.86932234647604,14.33875775946104,12.30631837703244,10.638824848710934,8.006016142497774,7.041534893147142,14.011749060420483,14.86932234647604,14.33875775946104,12.30631837703244,10.638824848710934,8.006016142497774,7.041534893147142
AGI-USD,2023-10-04,34.05713519133015,33.540061928622684,34.615241944287156,37.12159741896069,37.80994356424622,36.82526558155101,22.297883465199636,34.05713519133015,33.540061928622684,34.615241944287156,37.12159741896069,37.80994356424622,36.82526558155101
AGI-USD,2023-11-12,10.589130508567381,10.621215907988372,10.287613410952707,10.090783276774747,10.633561883494123,10.258522264129876,10.423839224023252,10.589130508567381,10.621215907988372,10.287613410952707,10.090783276774747,10.633561883494123,10.258522264129876
AGI-USD,2023-11-21,19.501123462744516,20.097478486851344,22.18772344161233,28.044286827112153,24.01236763502487,23.839667469823166,19.92238158660201,19.501123462744516,20.097478486851344,22.18772344161233,28.044286827112153,24.01236763502487,23.839667469823166
AGI-USD,2023-12-06,12.38264859490807,8.888920658300648,9.495633722113297,8.560892407959296,8.130167847034066,7.1719120877278675,7.825624016553955,12.38264859490807,8.888920658300648,9.495633722113297,8.560892407959296,8.130167847034066,7.1719120877278675
AGI-USD,2023-12-11,7.1719120877278675,7.825624016553955,9.437836837370027,10.222312259354872,9.646031924015697,9.894393717178158,10.515849037907213,7.1719120877278675,7.825624016553955,9.437836837370027,10.222312259354872,9.646031924015697,9.894393717178158
AGI-USD,2023-12-19,13.23090713977244,14.909121803920899,16.269048443103546,17.611179465241488,16.122364344688147,18.791848755707623,18.351694047009364,13.23090713977244,14.909121803920899,16.269048443103546,17.611179465241488,16.122364344688147,18.791848755707623
AGI-USD,2024-02-13,6.704362706752785,7.26159767647862,7.816536186744139,8.214878386901736,8.401850962915407,9.668973718017009,12.111030042416127,6.704362706752785,7.26159767647862,7.816536186744139,8.214878386901736,8.401850962915407,9.668973718017009
AGI-USD,2024-02-17,8.401850962915407,9.668973718017009,12.111030042416127,14.781873884648808,17.801776720243087,18.371235779382555,21.90402879068995,8.401850962915407,9.668973718017009,12.111030042416127,14.781873884648808,17.801776720243087,18.371235779382555
AGI-USD,2024-02-21,17.801776720243087,18.371235779382555,21.90402879068995,23.338878268612426,24.361461180919136,26.11536852640009,25.59286072135714,17.801776720243087,18.371235779382555,21.90402879068995,23.338878268612426,24.361461180919136,26.11536852640009
AGI-USD,2024-02-27,25.59286072135714,26.53389787358948,29.371004743906138,38.44495882818571,28.12578529832234,32.123892596696784,29.94701997946258,25.59286072135714,26.53389787358948,29.371004743906138,38.44495882818571,28.12578529832234,32.123892596696784
AGI-USD,2024-03-04,29.94701997946258,32.18978310169136,31.825860939488035,32.55792709079882,29.330251814375256,24.11422408771313,18.60334323191179,29.94701997946258,32.18978310169136,31.825860939488035,32.55792709079882,29.330251814375256,24.11422408771313
AGI-USD,2024-03-08,29.330251814375256,24.11422408771313,18.60334323191179,16.59262305347218,16.762977215661067,21.40153424465165,22.995405579004338,29.330251814375256,24.11422408771313,18.60334323191179,16.59262305347218,16.762977215661067,21.40153424465165
AGI-USD,2024-06-18,15.727472917604816,16.713708364236293,24.74668633643488,28.606721143392434,25.73931046365447,21.854587850791166,20.576091841578844,15.727472917604816,16.713708364236293,24.74668633643488,28.606721143392434,25.73931046365447,21.854587850791166
AGI-USD,2024-09-21,4.3885747673033695,4.373082661343365,4.777044061383739,5.262651754617633,5.709597211653959,6.9660500257128,10.165433976948059,4.3885747673033695,4.373082661343365,4.777044061383739,5.262651754617633,5.709597211653959,6.9660500257128
AGI-USD,2025-03-16,24.077487522582057,20.759620065676298,18.32804089611172,19.154937205399886,17.02443566233274,15.673048518700943,11.710775279777314,24.077487522582057,20.759620065676298,18.32804089611172,19.154937205399886,17.02443566233274,15.673048518700943
AGIX-USD,2020-08-07,6.703634423142418,7.260452690167666,8.679702467279416,10.059756737706445,11.144745844385909,12.947282277827828,14.809990490804728,6.703634423142418,7.260452690167666,8.679702467279416,10.059756737706445,11.144745844385909,12.947282277827828
AGIX-USD,2020-08-19,22.645721747127904,23.731306574605117,24.980600741185313,23.370757506682132,19.679080009148095,19.756962788243886,17.740834454656564,22.645721747127904,23.731306574605117,24.980600741185313,23.370757506682132,19.679080009148095,19.756962788243886
AGIX-USD,2021-01-01,5.324821007365567,5.7083053807945285,4.853819159917877,4.41333354052642,4.138160153896403,5.041732968930081,7.421104352507916,5.324821007365567,5.7083053807945285,4.853819159917877,4.41333354052642,4.138160153896403,5.041732968930081
AGIX-USD,2021-01-21,15.737789946371654,14.974440324659598,12.658068334644454,13.505121028737717,9.946927016842892,8.004075599811069,7.217058475945092,15.737789946371654,14.974440324659598,12.658068334644454,13.505121028737717,9.946927016842892,8.004075599811069
AGIX-USD,2021-01-31,7.436515804037547,7.49235113161042,7.722047864125318,8.118611382423103,6.092200885081794,6.246664369559965,8.339195465826796,7.436515804037547,7.49235113161042,7.722047864125318,8.118611382423103,6.092200885081794,6.246664369559965
AGIX-USD,2021-02-06,8.339195465826796,10.246508258647689,10.868969770290706,12.665576844831719,12.6771462498533,12.92338044224199,14.154356634183966,8.339195465826796,10.246508258647689,10.868969770290706,12.665576844831719,12.6771462498533,12.92338044224199
AGIX-USD,2021-02-10,12.6771462498533,12.92338044224199,14.154356634183966,16.473493558869762,16.143079393207028,18.050094001566155,18.765663233172756,12.6771462498533,12.92338044224199,14.154356634183966,16.473493558869762,16.143079393207028,18.050094001566155
AGIX-USD,2021-02-23,29.52758411748074,26.832999723683315,30.19465643786807,33.565658370511635,26.890858292734013,25.369505120778545,20.53134494005823,29.52758411748074,26.832999723683315,30.19465643786807,33.565658370511635,26.890858292734013,25.369505120778545
AGIX-USD,2021-03-24,14.83445190370415,15.666255199113339,14.857878638002353,15.493509549682216,12.739912880955508,11.02864932392781,9.969478460915832,14.83445190370415,15.666255199113339,14.857878638002353,15.493509549682216,12.739912880955508,11.02864932392781
AGIX-USD,2021-05-23,19.101487431860743,27.156143016162503,30.590613641375796,40.78285039638574,31.107131915843,31.30034181144842,24.335487001508657,19.101487431860743,27.156143016162503,30.590613641375796,40.78285039638574,31.107131915843,31.30034181144842
AGIX-USD,2021-05-28,31.30034181144842,24.335487001508657,24.661923935224905,219.17079851251725,32.85232601081457,30.947775372440876,22.782454630275755,31.30034181144842,24.335487001508657,24.661923935224905,219.17079851251725,32.85232601081457,30.947775372440876
AGIX-USD,2021-08-26,8.470844325022632,8.773539096278416,8.331462545618427,8.796199876326673,8.276375770701478,8.302848008944828,10.03600289439618,8.470844325022632,8.773539096278416,8.331462545618427,8.796199876326673,8.276375770701478,8.302848008944828
AGIX-USD,2021-08-30,8.276375770701478,8.302848008944828,10.03600289439618,11.854630711124377,12.543980206785804,13.196499939440477,15.223864405281276,8.276375770701478,8.302848008944828,10.03600289439618,11.854630711124377,12.543980206785804,13.196499939440477
AGIX-USD,2021-09-20,16.36809442209329,15.777306371964885,19.82339188469312,27.40219124411069,34.261017830090495,24.367401707005136,23.50032087389924,16.36809442209329,15.777306371964885,19.82339188469312,27.40219124411069,34.261017830090495,24.367401707005136
AGIX-USD,2022-03-21,13.902797236221772,13.027613193109016,11.137232751063124,8.29001145434819,5.449631043542848,5.800156827932833,8.77918540162127,13.902797236221772,13.027613193109016,11.137232751063124,8.29001145434819,5.449631043542848,5.800156827932833
AGIX-USD,2022-09-13,3.5779606490273355,4.252658218984317,5.617775467227964,6.537187655235119,7.044911111187112,7.510759128368836,9.305943062441465,3.5779606490273355,4.252658218984317,5.617775467227964,6.537187655235119,7.044911111187112,7.510759128368836
AGIX-USD,2022-10-10,7.162505842316445,7.438663564919171,7.277445665820178,7.761942127530597,8.094546525089255,6.737422356069039,11.278350364095031,7.162505842316445,7.438663564919171,7.277445665820178,7.761942127530597,8.094546525089255,6.737422356069039
AGIX-USD,2023-01-05,5.795773975028826,5.202984356739329,4.582143241308739,4.522301868746293,4.262694738185581,4.6879000381281655,6.121994132641793,5.795773975028826,5.202984356739329,4.582143241308739,4.522301868746293,4.262694738185581,4.6879000381281655
AGIX-USD,2023-01-09,4.262694738185581,4.6879000381281655,6.121994132641793,7.801592194707668,11.456323794944705,14.954094136510916,16.19896986155651,4.262694738185581,4.6879000381281655,6.121994132641793,7.801592194707668,11.456323794944705,14.954094136510916
AGIX-USD,2023-01-31,23.08887985908479,20.347308337197155,19.598347505279175,14.483739791123044,9.240601715511685,8.87808636998972,9.11030836883924,23.08887985908479,20.347308337197155,19.598347505279175,14.483739791123044,9.240601715511685,8.87808636998972
AGIX-USD,2023-02-04,9.240601715511685,8.87808636998972,9.11030836883924,11.758450215028757,14.858971592442979,19.21610619721217,19.63415595998888,9.240601715511685,8.87808636998972,9.11030836883924,11.758450215028757,14.858971592442979,19.21610619721217
AGIX-USD,2023-02-26,13.02571249643037,10.27655444321256,11.332814671040419,11.054754332407157,6.334782721611749,6.003204037524244,7.240163840061503,13.02571249643037,10.27655444321256,11.332814671040419,11.054754332407157,6.334782721611749,6.003204037524244
AGIX-USD,2023-03-11,12.71310036949738,15.776469248367865,16.72785769643385,19.48889613032254,16.288107143124456,15.912045835411085,13.084938367504035,12.71310036949738,15.776469248367865,16.72785769643385,19.48889613032254,16.288107143124456,15.912045835411085
AGIX-USD,2024-02-14,5.318877586511574,5.260076779091213,5.334869449913739,5.232581736099497,5.509707651390446,7.128680262052228,9.936627388824252,5.318877586511574,5.260076779091213,5.334869449913739,5.232581736099497,5.509707651390446,7.128680262052228
AGIX-USD,2024-02-18,5.509707651390446,7.128680262052228,9.936627388824252,12.447883057486262,13.974722987466917,16.028934561069864,17.09777145814752,5.509707651390446,7.128680262052228,9.936627388824252,12.447883057486262,13.974722987466917,16.028934561069864
AGIX-USD,2024-02-27,22.959834937028678,23.97344797321429,25.77316931170901,28.092943356460843,25.410401544722646,26.39696101718128,21.392043983347108,22.959834937028678,23.97344797321429,25.77316931170901,28.092943356460843,25.410401544722646,26.39696101718128
AGIX-USD,2024-03-04,21.392043983347108,21.2214951555133,21.936514148698503,21.98494670684012,21.979018686845322,16.53647863610717,15.96974461752752,21.392043983347108,21.2214951555133,21.936514148698503,21.98494670684012,21.979018686845322,16.53647863610717
AGIX-USD,2024-06-18,18.65418068128612,18.73128146462559,22.326551478853723,26.271082445905584,20.86810031874203,19.13875521761395,18.099828047134565,18.65418068128612,18.73128146462559,22.326551478853723,26.271082445905584,20.86810031874203,19.13875521761395
AGIX-USD,2024-08-08,20.63922237060418,15.44912958897198,24.77943877072725,24.970649581009706,27.26418793551364,28.051499660911336,20.106266411410072,20.63922237060418,15.44912958897198,24.77943877072725,24.970649581009706,27.26418793551364,28.051499660911336
