symbol,breakout_date,b_stochrsi_-3,b_stochrsi_-2,b_stochrsi_-1,b_stochrsi_+0,b_stochrsi_+1,b_stochrsi_+2,b_stochrsi_+3,p_stochrsi_-3,p_stochrsi_-2,p_stochrsi_-1,p_stochrsi_+0,p_stochrsi_+1,p_stochrsi_+2
BMX-USD,2020-02-28,0.0,0.0,0.013593464743324027,0.0,0.0,0.009646112616496148,0.44796031594064983,0.0,0.0,0.013593464743324027,0.0,0.0,0.009646112616496148
BMX-USD,2020-12-05,0.0,0.02300479271777081,0.0,0.0389058921671894,0.3860596971378605,0.31395462122326034,1.0,0.0,0.02300479271777081,0.0,0.0389058921671894,0.3860596971378605,0.31395462122326034
BMX-USD,2020-12-12,0.9716516520962284,1.0,1.0,0.9960182352615011,1.0,1.0,1.0,0.9716516520962284,1.0,1.0,0.9960182352615011,1.0,1.0
BMX-USD,2020-12-27,0.06379605895620485,0.045418326012629885,0.0,0.0,0.2883607967078835,0.16467685179926284,0.09374602701902376,0.06379605895620485,0.045418326012629885,0.0,0.0,0.2883607967078835,0.16467685179926284
BMX-USD,2021-03-18,0.46023966121659826,0.03940545449322856,0.25123161401838456,0.2361100114931767,0.12122340409588607,0.9424781430884549,1.0,0.46023966121659826,0.03940545449322856,0.25123161401838456,0.2361100114931767,0.12122340409588607,0.9424781430884549
BMX-USD,2021-04-17,0.3655961672288876,0.25671791485686957,0.7712697062817099,1.0,0.8406819245535081,0.9270150993181062,1.0,0.3655961672288876,0.25671791485686957,0.7712697062817099,1.0,0.8406819245535081,0.9270150993181062
BMX-USD,2021-05-04,0.4701986123413475,0.1321822476283089,0.0,0.0,0.0,0.48847572804365735,0.5219092914566996,0.4701986123413475,0.1321822476283089,0.0,0.0,0.0,0.48847572804365735
BMX-USD,2021-06-25,0.0,0.30163550669061784,0.4261658709247771,0.3697416792535117,0.4527818784810734,0.6740410738359581,1.0,0.0,0.30163550669061784,0.4261658709247771,0.3697416792535117,0.4527818784810734,0.6740410738359581
BMX-USD,2021-09-06,0.7293761759725322,0.9002814250894355,0.7617821429248229,0.8595765065158458,0.6408108507749759,0.7148186979600969,1.0,0.7293761759725322,0.9002814250894355,0.7617821429248229,0.8595765065158458,0.6408108507749759,0.7148186979600969
BMX-USD,2022-05-12,0.0,0.0,0.0,0.0,0.34333191716237965,0.328075603654041,0.42419760190211886,0.0,0.0,0.0,0.0,0.34333191716237965,0.328075603654041
BMX-USD,2023-05-13,1.0,1.0,0.93220793037318,0.9212200469771794,1.0,1.0,1.0,1.0,1.0,0.93220793037318,0.9212200469771794,1.0,1.0
BMX-USD,2024-01-30,0.42037870418622264,0.5592414908495879,0.4625224142594578,0.326847768311886,0.45242731426797367,0.6255132542219848,1.0,0.42037870418622264,0.5592414908495879,0.4625224142594578,0.326847768311886,0.45242731426797367,0.6255132542219848
BMX-USD,2024-03-12,0.8516156909845636,0.9058547464551134,0.9355301979357256,1.0,1.0,0.7834414610977681,0.9639823797718939,0.8516156909845636,0.9058547464551134,0.9355301979357256,1.0,1.0,0.7834414610977681
BMX-USD,2024-04-26,0.336316041735094,0.0,0.0,0.0,0.27218380923198515,0.3749555061715707,0.480964728699451,0.336316041735094,0.0,0.0,0.0,0.27218380923198515,0.3749555061715707
BMX-USD,2024-05-03,0.24601096264070493,0.35054018464430947,0.4293552117650516,0.32651999036395485,0.35102988617086095,0.4316252401764117,0.8634680293050069,0.24601096264070493,0.35054018464430947,0.4293552117650516,0.32651999036395485,0.35102988617086095,0.4316252401764117
BMX-USD,2024-06-01,1.0,0.9891945893636857,0.5747091319081625,0.50840390812809,0.5738159002315758,0.31743374912218164,1.0,1.0,0.9891945893636857,0.5747091319081625,0.50840390812809,0.5738159002315758,0.31743374912218164
BMX-USD,2024-09-15,0.4622450028787396,0.5425213131056259,0.4820450938336596,0.4717453320116425,0.8777031364373168,1.0,1.0,0.4622450028787396,0.5425213131056259,0.4820450938336596,0.4717453320116425,0.8777031364373168,1.0
BORA-USD,2020-02-17,1.0,0.0,0.0,0.0,0.15766407610273006,0.02589601015243561,1.0,1.0,0.0,0.0,0.0,0.15766407610273006,0.02589601015243561
BORA-USD,2020-03-01,0.6129703758830898,0.4544490278734279,0.4393613260633372,0.4576021010526309,0.46942744216753235,0.48309109239298714,0.18301451004961394,0.6129703758830898,0.4544490278734279,0.4393613260633372,0.4576021010526309,0.46942744216753235,0.48309109239298714
BORA-USD,2020-03-16,0.31521900444900924,0.3378887239413204,0.41274729828994816,0.2794489132682738,0.31436946022610623,0.1507880970699897,0.5707995240110493,0.31521900444900924,0.3378887239413204,0.41274729828994816,0.2794489132682738,0.31436946022610623,0.1507880970699897
BORA-USD,2020-03-28,1.0,1.0,0.7766967049777762,0.7500649083622243,0.6269420548198477,0.9092362043095784,0.924052241172288,1.0,1.0,0.7766967049777762,0.7500649083622243,0.6269420548198477,0.9092362043095784
BORA-USD,2020-05-24,0.0,0.014658623209707747,0.01586574190974796,0.014086278895709863,0.17390038801122054,1.0,1.0,0.0,0.014658623209707747,0.01586574190974796,0.014086278895709863,0.17390038801122054,1.0
BORA-USD,2020-07-28,0.53925139138446,0.0,0.2023335240782326,0.30206006852682993,0.4942163173617765,1.0,1.0,0.53925139138446,0.0,0.2023335240782326,0.30206006852682993,0.4942163173617765,1.0
BORA-USD,2020-08-02,1.0,1.0,1.0,0.8387922406061629,0.8943157833931992,0.8996442199793961,1.0,1.0,1.0,1.0,0.8387922406061629,0.8943157833931992,0.8996442199793961
BORA-USD,2020-08-28,0.10457637197067199,0.1760970749277552,0.05515523551700269,0.0,0.0,0.0,0.9275381087760111,0.10457637197067199,0.1760970749277552,0.05515523551700269,0.0,0.0,0.0
BORA-USD,2020-12-14,0.26293028125096557,0.2713249348414326,0.22884700073647152,0.43506636434671736,0.5481963442165346,0.4543846940957601,0.829956800154742,0.26293028125096557,0.2713249348414326,0.22884700073647152,0.43506636434671736,0.5481963442165346,0.4543846940957601
BORA-USD,2021-02-15,1.0,1.0,0.8599588216475454,0.7852054101763256,0.7362984461009799,0.901973821731903,1.0,1.0,1.0,0.8599588216475454,0.7852054101763256,0.7362984461009799,0.901973821731903
BORA-USD,2021-03-08,0.3631791912789681,0.43877668270660936,0.5266582919168843,0.7931384578858829,0.7698179203111779,1.0,1.0,0.3631791912789681,0.43877668270660936,0.5266582919168843,0.7931384578858829,0.7698179203111779,1.0
BORA-USD,2021-03-12,0.7698179203111779,1.0,1.0,0.9915488205783309,1.0,1.0,1.0,0.7698179203111779,1.0,1.0,0.9915488205783309,1.0,1.0
BORA-USD,2021-06-25,0.27228817591528554,0.3251586328968452,0.5302190172417065,0.8486278940573245,1.0,1.0,1.0,0.27228817591528554,0.3251586328968452,0.5302190172417065,0.8486278940573245,1.0,1.0
BORA-USD,2021-08-03,0.9164868091779822,0.7507372199915471,0.8711047728123099,0.9226628448499739,0.9329912954599521,1.0,1.0,0.9164868091779822,0.7507372199915471,0.8711047728123099,0.9226628448499739,0.9329912954599521,1.0
BORA-USD,2021-09-29,0.5928222177172843,0.6912854634295473,0.3735678931920729,0.39263759869815257,0.5764446591797592,1.0,1.0,0.5928222177172843,0.6912854634295473,0.3735678931920729,0.39263759869815257,0.5764446591797592,1.0
BORA-USD,2021-10-29,1.0,0.6555413592607039,0.75671969129022,1.0,1.0,0.8749992313730843,1.0,1.0,0.6555413592607039,0.75671969129022,1.0,1.0,0.8749992313730843
BORA-USD,2021-11-11,0.02380651477300165,0.0,0.09015202546266937,0.06365371537294882,0.07172642380818127,0.023328712745642455,0.30524592180920546,0.02380651477300165,0.0,0.09015202546266937,0.06365371537294882,0.07172642380818127,0.023328712745642455
BORA-USD,2021-11-15,0.07172642380818127,0.023328712745642455,0.30524592180920546,0.3625232249456922,1.0,1.0,0.48199287092564275,0.07172642380818127,0.023328712745642455,0.30524592180920546,0.3625232249456922,1.0,1.0
BORA-USD,2021-11-22,0.5411744211436931,0.6175929525427338,0.5700450560347943,0.6434534719268951,0.6828614210346182,0.5948265659801368,0.7645780126636204,0.5411744211436931,0.6175929525427338,0.5700450560347943,0.6434534719268951,0.6828614210346182,0.5948265659801368
BORA-USD,2021-12-13,0.13896457305600626,0.0,0.0,0.0,0.011176839254635938,0.5590796168932135,0.8168230710056494,0.13896457305600626,0.0,0.0,0.0,0.011176839254635938,0.5590796168932135
BORA-USD,2022-05-12,0.5316448945068214,0.6030338322838374,0.4775071839466644,0.46249109021621426,0.9513459223827385,1.0,1.0,0.5316448945068214,0.6030338322838374,0.4775071839466644,0.46249109021621426,0.9513459223827385,1.0
BORA-USD,2023-04-02,0.34801877500481593,0.11164605127832396,0.15438975729052556,0.0,0.04176629667657963,0.23689757589373214,1.0,0.34801877500481593,0.11164605127832396,0.15438975729052556,0.0,0.04176629667657963,0.23689757589373214
BORG-USD,2024-02-25,0.7841888079804025,0.8751157203912229,0.9324989539884866,1.0,1.0,1.0,1.0,0.7841888079804025,0.8751157203912229,0.9324989539884866,1.0,1.0,1.0
BORG-USD,2024-11-26,0.0,0.0,0.0,0.0,0.8040562922234231,1.0,1.0,0.0,0.0,0.0,0.0,0.8040562922234231,1.0
BSV-USD,2020-01-07,,,,,,,,,,,,,
BSV-USD,2020-01-11,,,,,,,,,,,,,
BSV-USD,2020-03-16,0.38718112466740673,0.35476273631013544,0.13615061673546924,0.0,0.15028546108907997,0.2610545273870329,0.6923792780144269,0.38718112466740673,0.35476273631013544,0.13615061673546924,0.0,0.15028546108907997,0.2610545273870329
BSV-USD,2021-01-06,0.23635417259910152,0.58783859614585,0.6577414173922169,1.0,0.7236059651788361,0.7431378229777974,1.0,0.23635417259910152,0.58783859614585,0.6577414173922169,1.0,0.7236059651788361,0.7431378229777974
BSV-USD,2021-04-12,1.0,1.0,1.0,0.5308353530952572,0.8960659329137063,1.0,1.0,1.0,1.0,1.0,0.5308353530952572,0.8960659329137063,1.0
BSV-USD,2023-06-20,0.23555696794139658,0.188688920103031,0.4030440320969197,0.37301079794457864,1.0,0.8690166406510234,1.0,0.23555696794139658,0.188688920103031,0.4030440320969197,0.37301079794457864,1.0,0.8690166406510234
BSV-USD,2023-06-28,0.8869164310380105,0.9539957480951102,0.9399687591423346,0.9675350990083543,0.9673508836377035,1.0,1.0,0.8869164310380105,0.9539957480951102,0.9399687591423346,0.9675350990083543,0.9673508836377035,1.0
BSV-USD,2023-10-17,0.039410401611325516,0.0,0.0,0.38903829649025884,0.5238520793053025,1.0,1.0,0.039410401611325516,0.0,0.0,0.38903829649025884,0.5238520793053025,1.0
BSV-USD,2023-12-24,0.20803660737427915,0.12383085762518505,0.2626388366838545,0.036009476394822895,0.9117755762614411,0.7731975638956294,1.0,0.20803660737427915,0.12383085762518505,0.2626388366838545,0.036009476394822895,0.9117755762614411,0.7731975638956294
BSV-USD,2024-02-28,0.0052183011353693345,0.14931672064301824,0.39488740664018024,0.45047208766833113,0.4985397520219799,0.8798234007726533,1.0,0.0052183011353693345,0.14931672064301824,0.39488740664018024,0.45047208766833113,0.4985397520219799,0.8798234007726533
BSV-USD,2025-04-22,0.957933543946401,1.0,0.9885496931460369,1.0,0.7950398953859608,0.9658250140436637,1.0,0.957933543946401,1.0,0.9885496931460369,1.0,0.7950398953859608,0.9658250140436637
BTSE-USD,2020-12-02,1.0,0.7403363728276352,0.8696235844616953,1.0,1.0,0.7641440612804905,1.0,1.0,0.7403363728276352,0.8696235844616953,1.0,1.0,0.7641440612804905
BTSE-USD,2020-12-23,0.0,0.0,0.04569331615583399,0.051526756575022585,0.32561041106790967,0.49425837265687683,0.771893027541995,0.0,0.0,0.04569331615583399,0.051526756575022585,0.32561041106790967,0.49425837265687683
BTSE-USD,2021-01-02,1.0,1.0,0.9826939865851262,1.0,1.0,1.0,1.0,1.0,1.0,0.9826939865851262,1.0,1.0,1.0
BTSE-USD,2021-01-06,1.0,1.0,1.0,1.0,0.8639723510359535,0.8468976430818768,0.8989398935103674,1.0,1.0,1.0,1.0,0.8639723510359535,0.8468976430818768
BTSE-USD,2022-05-12,0.07069772988989684,0.32262521483602585,0.0,0.0,0.8942356860484072,1.0,1.0,0.07069772988989684,0.32262521483602585,0.0,0.0,0.8942356860484072,1.0
BTSE-USD,2023-01-21,0.0,0.0,0.3753337167888817,0.2702850747212934,0.42742755580799907,0.8897446673217628,1.0,0.0,0.0,0.3753337167888817,0.2702850747212934,0.42742755580799907,0.8897446673217628
BTSE-USD,2023-11-10,0.07082783921293563,0.07453846832431188,0.0,0.0,0.015492811731760914,0.029591266336626062,0.671309935382288,0.07082783921293563,0.07453846832431188,0.0,0.0,0.015492811731760914,0.029591266336626062
BTSE-USD,2023-12-31,0.8516870838529177,0.6663954945866167,0.3582464029885655,0.0,0.870294250055895,0.806195852133785,0.8919759582281005,0.8516870838529177,0.6663954945866167,0.3582464029885655,0.0,0.870294250055895,0.806195852133785
BTSE-USD,2024-06-17,0.08077323348501939,0.7619432976060054,0.7619432976060054,0.7619432976060054,0.7330111157675101,0.7619432976060054,1.0,0.08077323348501939,0.7619432976060054,0.7619432976060054,0.7619432976060054,0.7330111157675101,0.7619432976060054
BTSE-USD,2025-03-01,0.1374806308283148,0.12094364874837017,0.0,0.0,0.06566544178386025,0.19371574820837906,0.31407175396695364,0.1374806308283148,0.12094364874837017,0.0,0.0,0.06566544178386025,0.19371574820837906
BTSE-USD,2025-03-12,0.20204716387345611,0.21545743573573797,0.44251605570008407,0.28823063585965064,0.9580418679667246,1.0,1.0,0.20204716387345611,0.21545743573573797,0.44251605570008407,0.28823063585965064,0.9580418679667246,1.0
BTT-USD,2020-07-07,1.0,0.9192749072620936,0.9192749072606219,0.7981873848586358,1.0,1.0,1.0,1.0,0.9192749072620936,0.9192749072606219,0.7981873848586358,1.0,1.0
BTT-USD,2021-02-05,1.0,1.0,1.0,1.0,0.8902294705437557,0.9228609914256787,1.0,1.0,1.0,1.0,1.0,0.8902294705437557,0.9228609914256787
BTT-USD,2021-02-18,0.5659751396228127,0.4809938043107623,0.42778156573108567,0.5189261002900383,0.5944010181433166,0.6335157116950245,0.5474454182453217,0.5659751396228127,0.4809938043107623,0.42778156573108567,0.5189261002900383,0.5944010181433166,0.6335157116950245
BTT-USD,2021-03-16,1.0,1.0,0.8514717762134457,0.8751839580420958,0.8898546288594945,0.9154975752020821,1.0,1.0,1.0,0.8514717762134457,0.8751839580420958,0.8898546288594945,0.9154975752020821
BTT-USD,2021-03-28,0.6544409009068344,0.5439523053934773,0.4933938093904756,0.27905822890873166,0.338071087455559,0.5506277875798218,0.6014368464805178,0.6544409009068344,0.5439523053934773,0.4933938093904756,0.27905822890873166,0.338071087455559,0.5506277875798218
BTT-USD,2021-04-01,0.338071087455559,0.5506277875798218,0.6014368464805178,0.6167712858766564,0.7583544961237398,0.7048440391236682,1.0,0.338071087455559,0.5506277875798218,0.6014368464805178,0.6167712858766564,0.7583544961237398,0.7048440391236682
BTT-USD,2021-05-23,0.0,0.0,0.0,0.0,0.4130620649987216,0.3485326816183417,0.8831328045983903,0.0,0.0,0.0,0.0,0.4130620649987216,0.3485326816183417
BTT-USD,2021-08-03,0.9460970556480289,0.9753630659390937,1.0,1.0,1.0,1.0,1.0,0.9460970556480289,0.9753630659390937,1.0,1.0,1.0,1.0
BTT-USD,2021-12-04,0.32245389175647743,1.0,0.0,0.0,0.0,1.0,1.0,0.32245389175647743,1.0,0.0,0.0,0.0,1.0
BTT-USD,2022-03-09,0.9466475672283876,1.0,0.8270249231394654,1.0,1.0,1.0,1.0,0.9466475672283876,1.0,0.8270249231394654,1.0,1.0,1.0
BTT-USD,2022-07-19,0.0,0.0,0.16268715850308696,0.5410453398656345,0.5761350799065769,0.7808680600342356,1.0,0.0,0.0,0.16268715850308696,0.5410453398656345,0.5761350799065769,0.7808680600342356
BTT-USD,2024-02-28,,,,,,,,,,,,,
BTT-USD,2024-03-03,,,,,,,,,,,,,
BTT-USD,2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
BTT-USD,2024-04-05,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0
BTT-USD,2024-11-30,,,,,,,,,,,,,
CAKE-USD,2020-10-06,,,,,,,,,,,,,
CAKE-USD,2020-11-14,0.4362810620069946,0.2990288721061969,0.975104126058167,0.9672071919439389,1.0,1.0,1.0,0.4362810620069946,0.2990288721061969,0.975104126058167,0.9672071919439389,1.0,1.0
CAKE-USD,2020-12-02,0.6934693669336336,0.3141639954813717,0.0,0.7690895888811786,0.8425017992488063,1.0,1.0,0.6934693669336336,0.3141639954813717,0.0,0.7690895888811786,0.8425017992488063,1.0
CAKE-USD,2021-01-20,0.3485489216439803,0.5078344761112947,0.32766766107897205,0.6528079608315148,0.8580172059296246,1.0,1.0,0.3485489216439803,0.5078344761112947,0.32766766107897205,0.6528079608315148,0.8580172059296246,1.0
CAKE-USD,2021-01-25,1.0,1.0,1.0,0.9332553839258696,0.9572346576611871,0.9689432399115593,1.0,1.0,1.0,1.0,0.9332553839258696,0.9572346576611871,0.9689432399115593
CAKE-USD,2021-01-29,0.9572346576611871,0.9689432399115593,1.0,0.89018287393078,0.9192827369496274,1.0,1.0,0.9572346576611871,0.9689432399115593,1.0,0.89018287393078,0.9192827369496274,1.0
CAKE-USD,2021-02-03,1.0,1.0,0.6016920579107334,0.5406658106815364,0.42473467537462184,0.34675028486505965,0.3706772623243897,1.0,1.0,0.6016920579107334,0.5406658106815364,0.42473467537462184,0.34675028486505965
CAKE-USD,2021-02-07,0.42473467537462184,0.34675028486505965,0.3706772623243897,0.11926106375721396,0.5855949702610048,0.8876102085703864,0.9874669625148335,0.42473467537462184,0.34675028486505965,0.3706772623243897,0.11926106375721396,0.5855949702610048,0.8876102085703864
CAKE-USD,2021-02-14,0.2961758471318108,0.5678402397541796,0.2938376419507636,0.05673933655716782,0.0,0.3403735552836031,0.6510319263115579,0.2961758471318108,0.5678402397541796,0.2938376419507636,0.05673933655716782,0.0,0.3403735552836031
CAKE-USD,2021-02-28,0.0,0.0,0.0,0.0,0.14849737143443845,0.07950120643076689,0.005328605223489138,0.0,0.0,0.0,0.0,0.14849737143443845,0.07950120643076689
CAKE-USD,2021-03-24,0.24826672405929084,0.4310164709267792,0.0,0.5635554086020914,0.6448874640734713,1.0,1.0,0.24826672405929084,0.4310164709267792,0.0,0.5635554086020914,0.6448874640734713,1.0
CAKE-USD,2021-04-06,0.690317939425128,0.7241666494612197,0.6989354766719191,0.6252713012807181,0.473295773915103,0.3671738763381335,0.37935830001475224,0.690317939425128,0.7241666494612197,0.6989354766719191,0.6252713012807181,0.473295773915103,0.3671738763381335
CAKE-USD,2021-05-23,0.23834397809292404,0.19687488783844995,0.13945137135870556,0.07540219420659988,0.362784941276496,0.48167611304749586,1.0,0.23834397809292404,0.19687488783844995,0.13945137135870556,0.07540219420659988,0.362784941276496,0.48167611304749586
CAKE-USD,2023-11-01,0.9369630604120955,0.916320767340429,1.0,1.0,1.0,0.870121510379107,0.9319367011410923,0.9369630604120955,0.916320767340429,1.0,1.0,1.0,0.870121510379107
CAKE-USD,2024-03-10,0.4154252445866991,0.20604825831395543,0.29961431777451797,0.6997243169571601,0.7813575940497904,1.0,1.0,0.4154252445866991,0.20604825831395543,0.29961431777451797,0.6997243169571601,0.7813575940497904,1.0
CAKE-USD,2024-11-21,0.9520790564721872,0.704091723040999,0.33270924973942567,0.3043564859198699,0.36441707907689946,0.5932303867351247,0.9786368654928648,0.9520790564721872,0.704091723040999,0.33270924973942567,0.3043564859198699,0.36441707907689946,0.5932303867351247
CAKE-USD,2024-12-01,0.9828812657610957,0.9022297107776612,0.8831748609532648,0.9492481833031541,0.9745493400268795,1.0,1.0,0.9828812657610957,0.9022297107776612,0.8831748609532648,0.9492481833031541,0.9745493400268795,1.0
CAKE-USD,2025-02-07,0.0,0.019209409610691373,0.0,0.14711491234455132,0.9487153582558149,1.0,1.0,0.0,0.019209409610691373,0.0,0.14711491234455132,0.9487153582558149,1.0
CAKE-USD,2025-03-14,0.26487249445864985,0.45855514415596593,0.6105177179840008,1.0,1.0,0.7355116801923647,1.0,0.26487249445864985,0.45855514415596593,0.6105177179840008,1.0,1.0,0.7355116801923647
CBETH-USD,2025-05-07,0.9324430730387115,1.0,0.1234842384417607,0.0,1.0,1.0,1.0,0.9324430730387115,1.0,0.1234842384417607,0.0,1.0,1.0
CELO-USD,2020-08-23,0.5966749054157987,0.0,0.0,0.1394734330528338,0.139963710607365,0.38933832450238054,0.754028971408507,0.5966749054157987,0.0,0.0,0.1394734330528338,0.139963710607365,0.38933832450238054
CELO-USD,2020-09-17,0.04253103841814329,0.0,0.02568962243074377,0.0,0.0,0.12808696276152695,0.8728029485154514,0.04253103841814329,0.0,0.02568962243074377,0.0,0.0,0.12808696276152695
CELO-USD,2021-01-02,0.8901422615050961,0.7921998526854349,0.7811800608479846,0.733610929381983,0.8925434243635278,1.0,1.0,0.8901422615050961,0.7921998526854349,0.7811800608479846,0.733610929381983,0.8925434243635278,1.0
CELO-USD,2021-01-18,0.6166094807295928,0.6245185438395009,0.596429622055319,0.3151648744626305,0.0,0.34097710724026425,0.965164006055319,0.6166094807295928,0.6245185438395009,0.596429622055319,0.3151648744626305,0.0,0.34097710724026425
CELO-USD,2021-02-07,0.0,0.21315856100977434,0.47980977193513435,0.8999656557626459,0.6066837929022376,0.816248745084992,1.0,0.0,0.21315856100977434,0.47980977193513435,0.8999656557626459,0.6066837929022376,0.816248745084992
CELO-USD,2021-04-18,0.16732897329364546,0.15253530025180456,0.43170419543720556,0.0,0.0,0.8322228188994951,1.0,0.16732897329364546,0.15253530025180456,0.43170419543720556,0.0,0.0,0.8322228188994951
CELO-USD,2021-05-23,0.250377392250162,0.022001318715586405,0.0,0.0,0.2338778549617897,0.2821825794236731,0.5518262903143765,0.250377392250162,0.022001318715586405,0.0,0.0,0.2338778549617897,0.2821825794236731
CELO-USD,2021-06-21,0.22935609968320084,0.23843428725092164,0.3457540762548317,0.5913707849801059,1.0,0.7602395442709925,1.0,0.22935609968320084,0.23843428725092164,0.3457540762548317,0.5913707849801059,1.0,0.7602395442709925
CELO-USD,2021-08-24,0.016389798555676245,0.562718988549376,0.0,0.007559661566242093,0.14302699977379782,0.6712314557040311,1.0,0.016389798555676245,0.562718988549376,0.0,0.007559661566242093,0.14302699977379782,0.6712314557040311
CELO-USD,2021-08-29,0.6712314557040311,1.0,1.0,0.6712312387656713,1.0,0.49348561338687147,0.5328489498804392,0.6712314557040311,1.0,1.0,0.6712312387656713,1.0,0.49348561338687147
CELO-USD,2022-04-01,1.0,0.9130739677236641,0.40067049340702326,0.33846790862867804,0.4581035021843573,1.0,1.0,1.0,0.9130739677236641,0.40067049340702326,0.33846790862867804,0.4581035021843573,1.0
CELO-USD,2022-11-24,0.27860890406781086,1.0,1.0,0.622665899097274,0.7965729218784448,1.0,1.0,0.27860890406781086,1.0,1.0,0.622665899097274,0.7965729218784448,1.0
CELO-USD,2023-06-30,0.7548462541225586,0.6686555884332303,0.6657006864365246,0.7099754568466002,0.7847287230555198,0.9541765480961716,1.0,0.7548462541225586,0.6686555884332303,0.6657006864365246,0.7099754568466002,0.7847287230555198,0.9541765480961716
CELO-USD,2024-03-08,0.3364634526562677,0.5388141132676892,0.4805804298170218,0.2822550441928324,0.2730498052241889,0.0,0.6234756117903358,0.3364634526562677,0.5388141132676892,0.4805804298170218,0.2822550441928324,0.2730498052241889,0.0
CELO-USD,2025-05-07,0.03112273414398115,0.0,0.0,0.0,0.32122477295252727,0.4339623805170212,0.6044099899500411,0.03112273414398115,0.0,0.0,0.0,0.32122477295252727,0.4339623805170212
CET-USD,2021-02-10,0.8106426907764729,1.0,1.0,1.0,1.0,1.0,1.0,0.8106426907764729,1.0,1.0,1.0,1.0,1.0
CET-USD,2021-02-17,1.0,0.8884236759413567,0.7473806384747882,0.7234761501663585,0.6910900448254033,0.7780792898088361,0.8193116150152532,1.0,0.8884236759413567,0.7473806384747882,0.7234761501663585,0.6910900448254033,0.7780792898088361
CET-USD,2021-04-07,0.8054926979449156,1.0,1.0,1.0,1.0,0.9191564819318029,0.9702935658585297,0.8054926979449156,1.0,1.0,1.0,1.0,0.9191564819318029
CET-USD,2021-04-11,1.0,0.9191564819318029,0.9702935658585297,1.0,1.0,1.0,0.7649255238296219,1.0,0.9191564819318029,0.9702935658585297,1.0,1.0,1.0
CET-USD,2021-05-04,0.31372283900917636,0.39161063564044823,0.3876399793312188,0.45184287619919344,0.9024049353115103,1.0,1.0,0.31372283900917636,0.39161063564044823,0.3876399793312188,0.45184287619919344,0.9024049353115103,1.0
CET-USD,2021-05-08,0.9024049353115103,1.0,1.0,0.9618498992785117,1.0,1.0,1.0,0.9024049353115103,1.0,1.0,0.9618498992785117,1.0,1.0
CET-USD,2024-06-04,0.3230924256187785,0.26969663645474273,0.1327290921885271,1.0,1.0,1.0,1.0,0.3230924256187785,0.26969663645474273,0.1327290921885271,1.0,1.0,1.0
CETUS-USD,2023-08-02,0.7481779259082063,0.8095884502438732,0.6654206778472315,0.6236597442547477,0.9488616079398635,1.0,1.0,0.7481779259082063,0.8095884502438732,0.6654206778472315,0.6236597442547477,0.9488616079398635,1.0
CETUS-USD,2023-12-18,0.060141762422428434,0.0,0.0,0.0,0.12066061185949734,0.31685669150790413,0.7154999023074432,0.060141762422428434,0.0,0.0,0.0,0.12066061185949734,0.31685669150790413
CETUS-USD,2023-12-22,0.12066061185949734,0.31685669150790413,0.7154999023074432,0.41496283936302364,0.5037044795749789,0.635547212630723,1.0,0.12066061185949734,0.31685669150790413,0.7154999023074432,0.41496283936302364,0.5037044795749789,0.635547212630723
CETUS-USD,2024-01-10,0.0,0.0,0.0,0.23211673199779398,0.5047188745364408,0.49224853687643344,0.7142456950170342,0.0,0.0,0.0,0.23211673199779398,0.5047188745364408,0.49224853687643344
CETUS-USD,2024-03-18,0.0,0.3117751826057568,0.4796021339455426,0.5348050047336546,1.0,1.0,1.0,0.0,0.3117751826057568,0.4796021339455426,0.5348050047336546,1.0,1.0
CETUS-USD,2024-08-07,0.0,0.0,0.20744585013431247,0.24234374874587117,0.7540269676980945,0.7220114818303842,1.0,0.0,0.0,0.20744585013431247,0.24234374874587117,0.7540269676980945,0.7220114818303842
CETUS-USD,2024-09-18,1.0,0.8248249045691167,0.9408345215571585,0.9023113815844384,0.9560578331379247,1.0,1.0,1.0,0.8248249045691167,0.9408345215571585,0.9023113815844384,0.9560578331379247,1.0
CETUS-USD,2024-09-26,0.687159746896439,0.779074594377957,0.6584307842490056,0.0,0.0,0.21216222522070985,0.5227876339600288,0.687159746896439,0.779074594377957,0.6584307842490056,0.0,0.0,0.21216222522070985
CETUS-USD,2024-10-10,0.33803382760754347,0.15133987889353034,0.10859707137977583,0.019516705354225842,0.2052052768601139,0.3876884759411063,0.21534275271360218,0.33803382760754347,0.15133987889353034,0.10859707137977583,0.019516705354225842,0.2052052768601139,0.3876884759411063
CETUS-USD,2024-10-26,0.0,0.12984547086336035,0.0,0.0,0.13407398705498996,0.23057507888553033,0.8071060847441409,0.0,0.12984547086336035,0.0,0.0,0.13407398705498996,0.23057507888553033
CETUS-USD,2024-11-03,0.8074173031702158,0.9678162626605643,1.0,0.9027511820030585,0.8246793871617244,1.0,1.0,0.8074173031702158,0.9678162626605643,1.0,0.9027511820030585,0.8246793871617244,1.0
CETUS-USD,2025-01-01,0.0,0.14774882719751828,0.17694031072383481,0.34082696179223765,0.7378986910571373,0.9415662469006612,1.0,0.0,0.14774882719751828,0.17694031072383481,0.34082696179223765,0.7378986910571373,0.9415662469006612
