symbol,breakout_date,peak_date,b_vs_-3,b_vs_-2,b_vs_-1,b_vs_+0,b_vs_+1,b_vs_+2,b_vs_+3,p_vs_-3,p_vs_-2,p_vs_-1,p_vs_+0,p_vs_+1,p_vs_+2
BIGTIME-USD,2024-09-09,2024-09-18,43.82040154252038,151.629330936035,54.04687381753026,-0.08437430696387471,-20.68842024218994,-25.512891181538155,371.87980273928787,153.2017587049971,18.076373111072265,130.667191659473,199.53323661143446,23.75288071237016,-11.75049259495774
BIGTIME-USD,2024-10-16,2024-10-22,-19.540763306615993,194.9935320464829,64.05749635558224,-20.123426022197886,52.017840294271835,321.63561080202834,249.26152459118862,249.26152459118862,23.979268955707077,5.269895750991971,205.09696319014523,203.03727486551807,34.111683260495184
BIGTIME-USD,2025-04-01,2025-04-10,-51.02460701012945,-55.36759210337496,-26.963897223660783,-21.984656334822706,158.61593014929073,445.74800879807304,138.23572471979224,25.77689389046196,-34.74077449665924,-25.825378942586998,16.851468020553796,140.29488183380937,-12.01411363848658
BLUR-USD,2023-10-22,2023-10-30,161.67933699527507,124.05425271388744,-32.80672905639454,-51.861366559964004,-34.721107825949595,126.47539097727307,109.0943583688441,-53.415848296849376,-67.14423419107412,-2.6415798663629197,-2.398514926819173,-57.27813613107746,-31.116654390374265
BLUR-USD,2023-11-03,2023-11-11,-57.27813613107746,-31.116654390374265,-10.845163869272245,129.4935081938896,52.46274531984434,-24.24245429003966,195.3858400436124,27.032253106064363,97.33126195796777,23.285375766415804,119.17685760355337,-1.6320798366965206,-23.306463410510535
BLUR-USD,2023-11-19,2023-11-24,-46.58035932370663,-46.89026861887833,-30.665775896463376,-57.819548012550634,-50.88693694302657,156.48754303730055,231.64869443813464,156.48754303730055,231.64869443813464,182.09172543449745,260.01804180532037,47.37790741809118,10.308024630709456
BLUR-USD,2024-11-21,2024-11-30,-12.242339619175036,-26.039855698802594,-43.20910653826802,-32.481355725894325,-17.36535187735656,38.02286231675429,118.96513046172576,-13.172106043078635,-34.18437159856013,-37.451978455472,58.134780387173656,52.04423303179855,58.041590521405965
BLUR-USD,2025-05-07,2025-05-13,-25.228265577985688,-25.879409542192246,-4.275655141712553,-11.756230066883933,14.81705541924525,134.27098067391546,63.50795384418393,63.50795384418393,27.926427808552056,51.391708022854374,39.28383621257083,26.50219195082397,39.93153628089343
BMX-USD,2021-03-18,2021-03-27,270.6119616517578,961.7819155265857,581.7023340208938,81.50834112547174,-97.48950521474521,-97.6598281116849,-95.2584682105465,-93.9175739893734,-93.2252112693027,-91.84925699638303,-92.57402665426017,-92.75287801670498,-92.8919981993413
BMX-USD,2021-04-17,2021-04-23,12.021598099620245,-4.294622779441903,11.094568835949548,4.724341357106487,-2.934765462799227,34.158455925132245,64.1150775644946,64.1150775644946,206.9768959495475,84.33080651690632,71.44158945941528,61.77557470935153,49.356811947399095
BMX-USD,2021-05-04,2021-05-09,4.587633485438292,-0.19212072748393538,-4.122752546058594,-16.705207173549564,-25.52419928542219,-23.857281939715858,-29.70109326674547,-23.857281939715858,-29.70109326674547,-11.26961134561465,-61.278166524359776,-20.23707503315385,24.19061253972341
BMX-USD,2021-06-25,2021-07-04,-9.218691779684429,2.933516343308429,-20.068114852243347,-3.1480883419369277,0.06953720318489953,-4.263948192210476,12.878669072475635,-4.200264985008717,-9.995001582712614,-15.29343424147359,-18.639371139680648,21.405366420970307,25.019277540819186
BMX-USD,2021-09-06,2021-09-15,5.286910677496914,3.804005491338547,-0.7880295382036384,-3.095711658507827,28.418299807603887,49.56467630587269,59.874715235097064,37.95517035190994,78.1116966540567,38.193279148637906,43.05932719804788,9.388937288267464,11.369346187429974
BMX-USD,2022-05-12,2022-05-16,-0.6404866187781355,2.308517970229418,-2.133465272293855,2.4061234057784375,6.100926254919559,-34.46023154726511,6.619046018795771,6.100926254919559,-34.46023154726511,6.619046018795771,3.1068975843106195,0.8795992746409853,-14.650094619286113
BMX-USD,2023-05-13,2023-05-22,2.854051168194416,-3.613687815779487,3.950760445303958,0.5741287996761546,2.120171574746532,0.8175724463521661,31.75096478396746,-3.8800774268937355,2.3576220228342715,-5.361195133517482,5.646931602621752,-2.119843815636535,0.796465149083736
BMX-USD,2024-01-30,2024-02-02,-56.652921339954865,-32.398709606706774,-22.28533913050066,22.305850122028215,-9.989272236805602,28.605789712998874,54.85918857081031,22.305850122028215,-9.989272236805602,28.605789712998874,54.85918857081031,-17.12438873118216,-20.40855558014347
BMX-USD,2024-03-12,2024-03-15,-28.437940874311174,-20.9179519432356,-38.47667812055272,-36.34915079508387,-31.09861986008273,-31.512057721513663,-1.4491994925358243,-36.34915079508387,-31.09861986008273,-31.512057721513663,-1.4491994925358243,-7.800387558119715,-61.28831189134261
BMX-USD,2024-06-01,2024-06-04,82.37015804040342,78.7075958985789,50.466193594229814,19.711730354937984,15.57209200599392,6.707106744247526,49.66560328527292,19.711730354937984,15.57209200599392,6.707106744247526,49.66560328527292,48.00587986829552,-24.56757554046295
BMX-USD,2024-09-15,2024-09-20,-17.98390292423765,-11.488338634445594,-43.15996184049019,-19.368458101962094,-35.60308850565341,-14.102307360284305,13.793871026504956,-14.102307360284305,13.793871026504956,-12.469311342016443,3.9204030778031473,-7.592950017299083,-10.083797999656552
BORA-USD,2020-12-14,2020-12-17,-73.09004990548289,-78.92551642344021,-84.42315895891532,52.2136826335073,-34.412545442197015,89.05447019329355,801.6820854219548,52.2136826335073,-34.412545442197015,89.05447019329355,801.6820854219548,988.2864562155293,168.3231050202183
BORA-USD,2021-03-08,2021-03-15,-68.69479407543585,180.06304319076742,44.725554368414144,-37.32799547578685,28.238116909472243,116.03613930277858,192.3490017369032,32.41293464659525,52.300218074352365,103.90172318784852,246.49467886319835,138.99963824505224,22.361064172933087
BORA-USD,2021-08-03,2021-08-08,-39.10894795581472,-60.963265692368275,-63.41657133416191,-73.8925727705939,-39.52051477442531,196.48437666176767,579.1586090975267,196.48437666176767,579.1586090975267,312.44266482951195,23.391619475538604,-29.652510965878566,-50.81902789237487
BORA-USD,2021-09-29,2021-10-08,-62.38744785816701,-65.881111699491,-50.788938405670024,-59.93840740693166,2.5278666055724264,213.33187994292007,349.1913772225626,101.08975709366797,120.90946107034219,11.130186091694338,73.03216329785191,16.25002846422834,-35.941583690672694
BORA-USD,2021-10-29,2021-11-02,295.7144415728603,72.53596872814092,32.05069387246014,-16.117061899419184,343.97270325497107,73.25937754948217,335.55579510024893,343.97270325497107,73.25937754948217,335.55579510024893,434.24357627263726,39.4279727330904,-55.917273951773424
BORA-USD,2021-11-11,2021-11-17,-79.19729553112047,-79.95918729567639,-70.29496016791713,-89.77190550113649,-68.22548896310381,-69.21489067447762,-15.397396499260807,-15.397396499260807,341.6111411143536,820.9818138851653,272.96898729168475,-12.816601161876262,-38.191053058571576
BORA-USD,2021-12-13,2021-12-22,-67.03404550130777,-84.98063810590475,-83.99977425707348,-44.62502173448437,-23.818323315906188,168.73423759056774,95.53378298510651,-44.42060916434413,5.722588908108084,-1.5121632448365507,-32.672052609995674,-12.565628821560015,-47.96771076736398
BORA-USD,2022-05-12,2022-05-21,63.53621436190811,87.43657013608272,45.693709422536145,24.09502306010487,92.90702328431664,95.66880830200093,-40.44547562265254,-52.01475881024344,-2.3775468195743166,-39.29817297693842,89.76758783356964,183.76512195330798,-14.46853953993693
BORA-USD,2023-04-02,2023-04-05,-30.465918446975483,-31.49010293133835,-19.70060305996736,-36.437574378990526,-14.857418980224036,-28.877314175787305,992.8218714465045,-36.437574378990526,-14.857418980224036,-28.877314175787305,992.8218714465045,372.40683227993577,-13.717984629875845
BORG-USD,2024-11-26,2024-12-03,-6.86278613931769,-14.502875920168856,-14.168694537222493,15.557610403255339,9.374274627762347,15.264374343795373,58.971411738858535,6.474598380849206,-2.8536808770631583,96.712579244513,88.78674495814221,70.63801075779843,38.14767500055589
BSV-USD,2021-01-06,2021-01-09,28.16930958578119,65.48773306893503,25.047596570400145,79.05748144189116,88.84109668506584,45.725611563525305,373.3040097182704,79.05748144189116,88.84109668506584,45.725611563525305,373.3040097182704,240.93012213032924,129.92894612122967
BSV-USD,2021-04-12,2021-04-16,-8.138296140447288,2.7004919016469398,-12.687081150194023,-31.089118559053563,6.896428895408291,83.08967263439881,43.247303109261594,6.896428895408291,83.08967263439881,43.247303109261594,128.16926739044487,70.10574978965576,69.55943748689006
BSV-USD,2023-06-20,2023-06-29,-25.16273975237131,-29.523605624720027,-45.176094998607496,-16.861308460314316,116.5749400127297,7.1548747365744125,405.18286503504834,100.15134096524827,10.312436418352355,4.597950189086442,-29.363574155269546,147.88935259228256,223.45984249125829
BSV-USD,2023-10-17,2023-10-21,-62.35842489318044,-57.839619440344634,271.88324633422764,183.41629349168437,179.67209498670599,120.49838526195566,321.25142427235653,179.67209498670599,120.49838526195566,321.25142427235653,104.0217507553062,20.733580186500532,45.41459055226751
BSV-USD,2023-12-24,2024-01-01,-1.465894316443661,29.22669837696892,-15.632410037109313,-7.6820235575328795,-0.29324013032787644,4.087320221578605,422.3561941579912,298.0823831976069,67.93382614944221,37.87428973978202,79.17611553588961,17.053680641476188,-0.9462639879457391
BSV-USD,2024-02-28,2024-03-02,-31.084675178626707,19.994184737805476,112.35820028160282,100.0879195237764,83.84344169906086,3.5320923544895466,267.18349831192165,100.0879195237764,83.84344169906086,3.5320923544895466,267.18349831192165,156.39721169766946,80.74400515848284
BSV-USD,2025-04-22,2025-04-25,-30.14399649470131,-24.917641504348087,-1.2186101764218416,21.3005429555311,15.43430950330369,0.8876942456023329,443.0733258305513,21.3005429555311,15.43430950330369,0.8876942456023329,443.0733258305513,166.43294299814823,105.87937490528616
BTSE-USD,2020-12-02,2020-12-06,185.00475522743258,94.95068161965472,21.375426322412583,56.5255824501915,88.16032890891445,-42.402972676161134,-42.76090935906576,88.16032890891445,-42.402972676161134,-42.76090935906576,-49.60366513463648,-81.23727859416827,-73.73362638276204
BTSE-USD,2022-05-12,2022-05-21,30.062002818915378,-44.79123452622117,86.71021616049582,543.3195137221034,-73.7922010434652,-63.92231651083647,-96.66212460724772,-29.463038443904534,-39.7534993657943,-65.36555320300157,-32.56057486649492,-57.00164438182797,-57.360846811120645
BTSE-USD,2023-01-21,2023-01-27,-42.249403583812494,-78.08449286721489,153.86691239386562,389.3195459771934,40.05782086475938,435.2080710181884,414.76551123481596,414.76551123481596,81.41037173575232,-15.230924686263425,119.0036695492331,93.26411458483133,46.44217829961419
BTSE-USD,2025-03-01,2025-03-08,3.3011596617041894,60.04867653910213,75.70143676695547,63.70743581858373,175.6972671138097,123.70339169184787,32.72799558750903,10.278905949465212,-2.901988746553885,-25.336328418325827,-69.65060144949622,-6.339122936930963,26.21614849344671
BTSE-USD,2025-03-12,2025-03-21,-6.339122936930963,26.21614849344671,19.513477924727486,68.5956129206802,61.82610333301773,-59.94885231630036,-58.61488591985602,-69.22271592538189,-63.38788604625722,-65.0628090568249,-61.514892946229935,-74.54167592965351,-72.53150243029857
BTT-USD,2021-02-18,2021-02-21,-23.622360613307304,32.7295992839784,-18.69774639273767,-55.11415200447837,-4.747441827363163,51.42193174892047,57.88761977772505,-55.11415200447837,-4.747441827363163,51.42193174892047,57.88761977772505,48.783641499132926,25.047814756418486
BTT-USD,2021-03-16,2021-03-21,258.2112028111506,119.99999542232361,30.70894503839694,1.194935665087793,3.7424433333147267,-16.25743162052753,241.60187109307384,-16.25743162052753,241.60187109307384,394.41407481559685,154.14688981609314,26.40313639035423,-13.528664920202116
BTT-USD,2021-03-28,2021-04-04,-28.665083718476993,-13.477169022051372,72.11266412230464,-37.076352996753194,-26.02216306874339,69.28248447765151,108.56286345795128,16.609152597213562,68.10696181983343,126.56694008732323,195.0354148631371,194.69897350387578,82.83246414650935
BTT-USD,2021-05-23,2021-05-26,-47.39541451231556,-33.83536562013268,-71.22902523688492,-17.998213524819484,-12.744431441975468,9.73086255820621,-20.578609693415274,-17.998213524819484,-12.744431441975468,9.73086255820621,-20.578609693415274,-12.7879183683972,-40.49071283917024
BTT-USD,2021-08-03,2021-08-12,-19.90199133504893,46.13647609519036,-16.110123818371747,-10.169970738989342,35.95187138619514,108.65384984276231,55.559887982994425,-1.1173138513433045,-10.99351673071135,172.1114606522996,143.42202343476086,16.219601504246796,16.148914079447852
BTT-USD,2021-12-04,2021-12-08,-11.339561401383468,-7.715776373036687,27.46215750459622,61.503876783790034,35.51148625849954,261.5981382928988,215.2611531110444,35.51148625849954,261.5981382928988,215.2611531110444,97.38360895165113,-19.83207085178479,-31.22051318627339
CAKE-USD,2021-05-23,2021-05-26,82.38432271267459,7.316122456608265,24.432951514445953,4.403197185003682,29.90010181320073,-12.299227573272809,-30.4346190054019,4.403197185003682,29.90010181320073,-12.299227573272809,-30.4346190054019,-24.717460667926694,-44.19832154024681
CAKE-USD,2023-11-01,2023-11-06,-37.42502769224414,-14.491536396559901,-18.679868358873776,71.3543326180464,551.9711304073998,100.25187214310174,322.4726368801261,100.25187214310174,322.4726368801261,367.3850899658537,130.77925477342296,44.73648845493654,-5.1607494505142455
CAKE-USD,2024-03-10,2024-03-13,13.34578339843202,29.30324903609687,5.834918909393871,84.27189237544049,33.81519078418545,56.74963012333172,82.47276586073708,84.27189237544049,33.81519078418545,56.74963012333172,82.47276586073708,48.05833616642401,34.3105847104114
CAKE-USD,2024-11-21,2024-11-27,11.167653141334632,-10.666512959733875,-19.176903473874784,-3.9260236862333375,2.350754117972831,116.55967578816262,190.96555314583293,190.96555314583293,177.1237683207715,35.94276221564891,101.45465174167927,50.67628447681187,-25.096702536524273
CAKE-USD,2024-12-01,2024-12-08,50.67628447681187,-25.096702536524273,-15.306011126840524,-36.18434165039378,9.070580519464544,52.53041166295655,194.39993368926417,17.703212906969124,-19.38102566833185,-36.425472654216385,-20.202466125757233,15.914165608462461,12.051669740458127
CAKE-USD,2025-02-07,2025-02-16,16.887130541580554,-33.75256897541716,-19.89380528746142,-11.527686375291879,281.58114861464946,294.5691329649202,55.381784716784324,332.7851467498456,40.971423857643366,4.798029754122224,26.653230257298198,-13.44948206271237,-43.86610880171173
CAKE-USD,2025-03-14,2025-03-22,-6.25096189905835,-24.533773520298187,38.05778738072472,-32.69728317035994,98.76376867789294,56.75187008639957,624.5008915415258,138.59414250811182,36.94986397845306,71.78562152504237,-6.932293298317671,-41.839051505630174,-24.798099746887914
CBETH-USD,2025-05-07,2025-05-13,-41.95649644484492,-19.95863937433262,-38.46648621435887,37.83453565766388,321.7421856995589,210.84033621934793,75.04800414908689,75.04800414908689,72.12977893986599,103.32389435806223,72.06459239523846,-8.968125897505963,-24.076159768893003
CELO-USD,2021-01-02,2021-01-05,-41.345739070122725,-48.615742979959506,-20.449231006622682,90.11669033716207,29.030151354943957,23.379860559096286,1062.6674809567407,90.11669033716207,29.030151354943957,23.379860559096286,1062.6674809567407,96.68331565354171,7.651429939603371
CELO-USD,2021-01-18,2021-01-25,-74.34107504301251,-70.17858984664771,-73.89715634604444,-26.63527065263479,-26.15424591442228,149.040370652268,642.9815715462615,469.27301377376773,28.22799623808514,-10.034295612712185,102.74449990738921,51.57294402250179,-41.81182232919639
CELO-USD,2021-02-07,2021-02-10,-62.69362143536692,-5.530074557350762,-49.78988110978594,220.01800903568522,23.411569863418347,-12.479965784246772,460.7517920768173,220.01800903568522,23.411569863418347,-12.479965784246772,460.7517920768173,135.90842555858706,-5.609513161979507
CELO-USD,2021-04-18,2021-04-24,18.956119366335834,-2.394387196606196,66.16715168561109,12.407735566795687,13.443003580027678,580.6648753136077,460.4672116980649,460.4672116980649,34.54914189650884,-19.041668137244972,106.20768597825845,34.59013777577389,-17.695809747830403
CELO-USD,2021-05-23,2021-05-26,-20.826105652378534,-26.732200595341638,-53.16045078414776,-58.44023574806479,-42.38757789851613,11.63781345689172,-45.25022309135114,-58.44023574806479,-42.38757789851613,11.63781345689172,-45.25022309135114,-70.74809138871304,-69.0067682422712
CELO-USD,2021-06-21,2021-06-26,78.50537179432808,-45.212509684377466,-27.263436659907647,-9.477930422864599,136.2782608100295,148.21906172028224,21.86773134797495,148.21906172028224,21.86773134797495,250.24561299770963,462.45978282501454,125.30774536289356,35.29329505804262
CELO-USD,2021-08-24,2021-08-30,7.106049647559876,62.32151531545895,31.20843926901764,8.330155823413454,-13.364907685108884,239.28419610655786,424.2742354540928,424.2742354540928,259.77338081287587,-2.5158553898270597,736.8875147295009,226.96010614869562,76.80560821980957
CELO-USD,2022-04-01,2022-04-04,21.70543055319576,-43.45470479724411,-24.824625317462502,5.970926224327178,-13.227587850345813,103.09125605682144,376.9100617014633,5.970926224327178,-13.227587850345813,103.09125605682144,376.9100617014633,222.7187580530011,48.21083013579999
CELO-USD,2022-11-24,2022-12-03,107.6148224575114,359.0522799898931,23.733660448413897,-29.16753474503858,-53.69953584232825,-46.76312097484969,623.6500271710904,-55.46824174215281,-65.43463092118729,-69.76953325999793,-79.92202187227957,225.71283320092834,25.003588817727508
CELO-USD,2023-06-30,2023-07-03,-38.87194150955789,-15.324090630012964,-62.975496717117196,-5.962745750217802,-17.477727002195298,458.46271951103466,493.2478108469283,-5.962745750217802,-17.477727002195298,458.46271951103466,493.2478108469283,48.35863440762414,-42.782434283797144
CELO-USD,2024-03-08,2024-03-11,0.8001165070332661,17.46812499153623,-19.37092193670167,-44.60986528213229,-44.42956590365051,-51.640259126178755,574.8818092039429,-44.60986528213229,-44.42956590365051,-51.640259126178755,574.8818092039429,151.24706003328293,-19.49173000146589
CELO-USD,2025-05-07,2025-05-13,-42.181862546751425,-18.345367291194094,-3.8572419312053907,-24.54309535046102,-26.301573329280114,-4.157289994910441,99.977887910383,99.977887910383,49.18408121596498,33.64313688738647,-15.047292284079228,-21.78179531533756,-1.647249757047864
CET-USD,2021-04-11,2021-04-15,140.92505012117766,52.4412038092823,119.21526884393683,101.62012311521318,478.93092235306216,391.31613095522033,59.45077579391081,478.93092235306216,391.31613095522033,59.45077579391081,53.31214233899561,26.128902310305378,-35.78329321493191
CET-USD,2021-05-04,2021-05-13,-35.493241682783086,-42.27398415913793,-24.53210585763387,13.755468342243148,157.89387083003152,114.53494227825986,71.91607353899802,194.5167484873434,139.93312309235023,329.4470747069001,130.13936376698658,81.91683596646394,45.72008004260286
CETUS-USD,2023-12-18,2023-12-25,-10.362835082291044,54.879650570317494,-21.90791816164991,-27.83912875954536,123.44915260938603,32.812489162132664,147.80341055455673,34.31482914009769,72.17151847397739,32.32461922150052,55.05990205283642,129.53103634478128,8.233029922378021
CETUS-USD,2024-01-10,2024-01-13,-41.388040396336514,-32.6284875417007,-31.50325637968515,-43.77542074037726,76.06126764920272,44.34870279691792,178.0856225498384,-43.77542074037726,76.06126764920272,44.34870279691792,178.0856225498384,27.550232568084354,79.70788736296441
CETUS-USD,2024-03-18,2024-03-27,19.225873551358585,209.1739920963501,19.25215846446866,17.92601385363333,94.50235233574267,22.750661405389394,202.57190102766972,-4.709914082388322,-32.71269988979035,81.08703165581264,91.29246744395462,-29.521952244467975,19.797745559290814
CETUS-USD,2024-08-07,2024-08-12,-16.311856859136608,204.39247621996816,62.21389017567147,61.339390587502464,162.5820800580719,249.86974494728565,102.86184148977537,249.86974494728565,102.86184148977537,16.25968231164876,257.2809587807242,10.356643419845724,-15.786310262694647
CETUS-USD,2024-09-18,2024-09-27,42.18577003705426,37.43577134961025,38.606684253409625,77.82048038191903,23.410792725614414,306.8738484898298,199.78343790173517,36.89709575484399,78.91490527232496,1.0671698599739488,-33.809821513087876,-8.468321900995935,189.89434956852023
CETUS-USD,2024-10-10,2024-10-13,4.421804828558584,-19.834498586799263,8.46579899607416,-36.67555861581144,-51.83323990330755,5.551656760894486,13.395718109936517,-36.67555861581144,-51.83323990330755,5.551656760894486,13.395718109936517,9.393680945801641,14.772879152245832
CETUS-USD,2024-10-26,2024-11-01,-12.433987503991373,-20.249482264974837,-35.82451166635057,-50.230697132995516,-15.836736849679124,-17.156208541501428,92.49926590506807,92.49926590506807,12.1241204461368,6.843477892230454,98.38334272911486,-13.681226154963234,-3.8918085143976877
CETUS-USD,2025-01-01,2025-01-04,-43.73844769315791,-27.988560315558566,-33.7111226768291,-50.94740273210498,-4.808081953993327,96.97341664885883,132.36363401907786,-50.94740273210498,-4.808081953993327,96.97341664885883,132.36363401907786,-9.38991571417197,-0.5702740931843198
CETUS-USD,2025-04-20,2025-04-28,24.516607908204314,-29.05103131102329,-55.99024359889781,-45.85009506557955,-15.278776989899868,65.1538359548042,254.51613858209683,368.22150368730996,31.271261682208863,1.7873666086888562,91.97986229425,-36.9052565263499,-28.947506981516348
CFG-USD,2022-03-29,2022-04-01,-26.954996615295347,-7.215778331289657,-3.14101137991315,52.28821213319716,-9.372390916525642,-21.93142673062868,223.84922799320856,52.28821213319716,-9.372390916525642,-21.93142673062868,223.84922799320856,85.71840937765931,-10.728356680318218
CFG-USD,2023-03-11,2023-03-14,252.11291886828468,222.9625229726109,52.751314835332195,-13.692413851779705,-35.053016950232,-4.325614373120779,182.69057881072345,-13.692413851779705,-35.053016950232,-4.325614373120779,182.69057881072345,92.32067377645576,-8.56310096720554
CFG-USD,2023-06-20,2023-06-27,-61.4045863990313,30.835040594885797,15.212414720570578,111.86581534407622,122.21674972478161,123.52173558742892,86.44569638172636,169.19395285457313,78.51793104127847,-10.049215866889938,52.8192239417274,1.0191646592313974,-21.063828445370635
CFG-USD,2023-11-21,2023-11-30,-38.79436730134964,-15.050381565666559,7.615191229143203,-21.049161640888038,-0.013503121738656088,16.10251780985603,61.891519186560416,40.89202999888608,33.747414426731545,6.278410856344574,-14.159103372038883,22.957664809928136,-8.89145251754776
CFG-USD,2023-12-20,2023-12-24,-49.509778011716,-31.87821070833018,69.69555752036393,34.744734950401465,75.52673781539903,116.61802286450462,26.932135056232575,75.52673781539903,116.61802286450462,26.932135056232575,40.08478644879592,-27.237292429637026,-5.235988054703378
CFG-USD,2024-03-18,2024-03-25,-7.565567151060925,-42.07700353357943,-26.58637112898541,-39.805030874451475,-22.721045476156874,69.27573254786961,272.1452384768145,159.47641168816767,23.213234442814755,82.86722830768002,103.61627515779502,118.62221058994074,164.87784414742885
CFG-USD,2025-05-13,2025-05-22,34.095744772769045,110.92226732889303,97.05012056514948,13.486160602228225,20.993421093892085,-18.155664571834308,857.1770448579318,13.569896418857175,111.70064690551276,-0.28403612050035276,-32.500118103294305,-25.552941709099862,-7.26864194769572
CFX-USD,2021-05-29,2021-06-03,-48.52558775842969,-52.11988107090841,-45.9860492005793,-54.183819706110945,-65.71360017020875,87.84184636875429,79.87583981838608,87.84184636875429,79.87583981838608,16.667148217929515,42.675787059670036,-21.423160556399466,-25.725382263989427
CFX-USD,2021-08-02,2021-08-11,-1.975906896821078,-7.811473169234128,11.556643095505216,-8.203611415782175,-14.635241764404483,-4.100024286038806,331.0475405121581,211.30210096412827,56.67427608316926,40.874999585791485,47.28213684194487,-15.029370509390173,-33.384273090565145
CFX-USD,2022-02-02,2022-02-05,-40.69181203981225,-43.61973276168183,-41.81436068697288,-11.357032445403338,-25.337953673696035,1.1095901706711153,468.7959592509325,-11.357032445403338,-25.337953673696035,1.1095901706711153,468.7959592509325,310.01010735093917,9.883445808163827
CFX-USD,2022-02-22,2022-02-26,-71.64062236433955,-44.18021462695626,-36.25100474632711,-7.549782097277536,228.74397694927896,276.75016575922734,211.7264321942347,228.74397694927896,276.75016575922734,211.7264321942347,125.61820388358322,78.15288375246135,45.3054868453364
CFX-USD,2022-03-25,2022-03-31,-18.66699513087533,-29.553010721917573,308.2157605367516,86.35369111161924,-20.737735687258517,-38.40197025578822,353.5730242864613,353.5730242864613,214.05897755709785,-26.97713750758507,83.38527899604145,39.68650321883105,-30.54486200138079
CFX-USD,2023-01-30,2023-02-02,468.20272464492183,52.101364274598374,28.689905711208507,-21.526894712330712,-53.78862135431386,-54.146113024528695,113.97311252038466,-21.526894712330712,-53.78862135431386,-54.146113024528695,113.97311252038466,-14.131223231357259,-64.61942778552547
CFX-USD,2023-02-12,2023-02-21,-50.45717707735648,-50.329049162672334,-74.28774373747844,-73.66731831386069,-59.479725032788,-50.16446460350355,491.5373681016847,74.33439971095201,203.0545926692958,272.2947338144086,150.1642020753967,17.414516849453697,18.859919163820926
CFX-USD,2023-03-10,2023-03-19,2.453459148356396,6.714227832267494,15.968209401504652,18.695178431964354,0.9613251601930939,7.216072172117749,200.4150845613502,36.706036263906185,99.32893134573473,91.70618133051312,74.7679657528826,32.888251128809756,-10.142509873220472
CFX-USD,2023-06-18,2023-06-22,-47.1865003857862,-14.674673391008575,-43.76291994088469,-50.50172806014728,-40.34823136405093,87.52196785847792,202.7346983634506,-40.34823136405093,87.52196785847792,202.7346983634506,146.7573629412933,55.64132850114119,-2.3177049703128727
CFX-USD,2023-10-21,2023-10-30,29.542438291394912,30.97225349729291,31.030731348799346,35.74829732026137,10.041693051549583,88.74878616271144,737.087208987982,56.741470233113,13.345221444270416,-10.512629895113434,-5.418000083999718,53.41776386845607,3.5304145008589805
CFX-USD,2023-12-01,2023-12-04,-13.289631243174371,-23.4626619050463,-50.034652464928485,-42.31872382134003,35.64162419445507,27.21509904995314,513.3185665652692,-42.31872382134003,35.64162419445507,27.21509904995314,513.3185665652692,198.67144476154763,91.08338211995101
CFX-USD,2024-03-12,2024-03-21,-38.11003996271953,-37.516774216785635,-25.7765212014606,-34.559403434254456,15.03699744223792,74.9552759963358,203.0121723701251,-3.113526250445142,-1.432638994572688,1.6993012716025158,38.85658775730536,-21.905854234388322,-19.86028612785646
CFX-USD,2025-05-07,2025-05-10,-49.224004185216245,-45.71332814017366,8.975036752261524,-12.655855454799536,20.971496592381023,63.09191895498327,69.08980680650157,-12.655855454799536,20.971496592381023,63.09191895498327,69.08980680650157,30.94177416331767,105.06471107995895
CGPT-USD,2023-11-15,2023-11-24,-43.91304572232474,-49.0305447900831,-33.61315008746564,-24.0376169467285,7.081566006277384,22.39762546679107,109.296996062668,18.365394676869485,22.047582330166794,76.45870298910664,45.33137238732521,-11.483462407715672,-24.892892501830122
CGPT-USD,2023-12-30,2024-01-02,-5.261995430448618,1.2705727099161956,15.039698142882397,-9.316070625137163,2.719868405372794,9.7704919067662,28.316557170612633,-9.316070625137163,2.719868405372794,9.7704919067662,28.316557170612633,39.031633670618035,39.33202160227766
CGPT-USD,2024-03-08,2024-03-11,-5.936403281224456,-4.0108215616858285,12.669373873742096,-7.859821947716172,21.687013882051787,52.837587623534056,38.8408893736071,-7.859821947716172,21.687013882051787,52.837587623534056,38.8408893736071,44.47246631190032,18.573191732458373
CGPT-USD,2024-09-21,2024-09-24,4.6506571307671996,18.633667870556824,5.1135782106183525,-15.054200777363192,-11.242368428732386,53.57958988102005,107.25911330216337,-15.054200777363192,-11.242368428732386,53.57958988102005,107.25911330216337,48.221942871243996,8.54797878362701
CGPT-USD,2024-12-17,2024-12-24,-44.203443367438275,-30.095435473559096,-12.444880900633326,-12.964682167325748,-25.473671912737274,83.77530758642821,340.48552137219997,395.537549997925,96.05063669068919,108.2747565855418,73.03456145217848,37.64580330351433,-9.24503759594687
CGPT-USD,2025-01-07,2025-01-15,-22.042549847268976,-35.27628978996161,-35.03389050832602,-39.7068982911801,-30.08441182909459,-27.418695532686186,800.6698894229206,56.699967865216095,104.78717907237889,142.5025623817463,90.05708042945832,15.0432538599365,-25.462651329118223
CHEX-USD,2024-03-18,2024-03-26,66.54964923274332,77.79842385632165,-14.159653376857628,37.210252336092786,-12.74718467015058,-37.60592770007661,452.21095180763245,-9.969238183482599,-14.931836875753913,45.46956911450015,61.24831798221591,22.66387530049707,-19.424060540622502
