symbol,breakout_date,market_level,adx_d0,adx_d1,adx_d2,adx_d3
DEEP-USD,2021-11-02,8.0,21.410180373470563,20.27999800459374,19.760350266990176,19.20072962649403
DEEP-USD,2021-11-17,5.0,38.20221673724886,36.24810300075611,34.559314624599274,32.83931005477738
DEEP-USD,2021-11-17,4.0,38.20221673724886,36.24810300075611,34.559314624599274,32.83931005477738
DEEP-USD,2021-11-17,5.0,38.20221673724886,36.24810300075611,34.559314624599274,32.83931005477738
DEEP-USD,2021-11-17,5.0,38.20221673724886,36.24810300075611,34.559314624599274,32.83931005477738
DEEP-USD,2021-12-18,7.0,36.33899303547695,35.78364240955408,35.736552657722555,35.6858406172886
DEEP-USD,2021-12-18,6.0,36.33899303547695,35.78364240955408,35.736552657722555,35.6858406172886
DEEP-USD,2021-12-18,6.0,36.33899303547695,35.78364240955408,35.736552657722555,35.6858406172886
DEEP-USD,2021-12-18,5.0,36.33899303547695,35.78364240955408,35.736552657722555,35.6858406172886
DEEP-USD,2021-12-28,3.0,23.46095155341635,24.21679271369776,25.03077550169311,25.55971456672105
DEEP-USD,2021-12-28,4.0,23.46095155341635,24.21679271369776,25.03077550169311,25.55971456672105
DEEP-USD,2021-12-28,5.0,23.46095155341635,24.21679271369776,25.03077550169311,25.55971456672105
DEEP-USD,2021-12-28,6.0,23.46095155341635,24.21679271369776,25.03077550169311,25.55971456672105
DEEP-USD,2022-03-08,2.0,11.450489612743302,10.957290503214896,10.426153000645844,9.836758075284113
DEEP-USD,2022-03-08,3.0,11.450489612743302,10.957290503214896,10.426153000645844,9.836758075284113
DEEP-USD,2022-03-08,3.0,11.450489612743302,10.957290503214896,10.426153000645844,9.836758075284113
DEEP-USD,2022-03-08,2.0,11.450489612743302,10.957290503214896,10.426153000645844,9.836758075284113
DEEP-USD,2022-04-01,9.0,32.697285347250194,31.25731730892169,29.706582498414072,28.300900623927788
DEEP-USD,2022-04-01,9.0,32.697285347250194,31.25731730892169,29.706582498414072,28.300900623927788
