symbol,breakout_date,start_price,max_window_price,max_gain,market_level,Date,Close,High,Low,Open,Volume,close,volume,high,low,obv,cmf,rvol
FIL-USD,2021-03-28,125.44705200195312,191.35655212402344,0.5253969628640149,7,2021-03-28,125.44705200195312,133.64950561523438,121.25271606445312,132.7109375,3054883925,125.44705200195312,3054883925,133.64950561523438,121.25271606445312,24113763027,0.19058470205110256,1.3000956025048402
FIL-USD,2021-05-19,65.36085510253906,89.0090103149414,0.3618091467026062,2,2021-05-19,65.36085510253906,101.56061553955078,55.12222290039063,100.2658233642578,2849056807,65.36085510253906,2849056807,101.56061553955078,55.12222290039063,-1696162003,-0.07816696753242751,1.8520223437061132
FIL-USD,2021-09-02,77.44425201416016,113.60474395751952,0.4669228639040591,9,2021-09-02,77.44425201416016,79.56915283203125,77.07391357421875,78.7171630859375,558559234,77.44425201416016,558559234,79.56915283203125,77.07391357421875,-1461684427,0.046398114848099,0.7853671429458953
FIL-USD,2022-03-25,18.854961395263672,25.081483840942383,0.3302325746072755,8,2022-03-25,18.854961395263672,19.638734817504883,18.593969345092773,19.589942932128903,319122246,18.854961395263672,319122246,19.638734817504883,18.593969345092773,-15482543167,0.09429428331847084,1.0484883502274605
FIL-USD,2022-07-27,5.643929958343506,8.047045707702637,0.4257876634004943,8,2022-07-27,5.643929958343506,5.643929958343506,5.230939865112305,5.3090901374816895,169447682,5.643929958343506,169447682,5.643929958343506,5.230939865112305,-20174153805,0.024563289073869565,1.1289192221097173
FIL-USD,2023-02-14,5.084536075592041,7.670154094696045,0.5085258479168006,2,2023-02-14,5.084536075592041,5.0952558517456055,4.762044906616211,4.869388103485107,163667826,5.084536075592041,163667826,5.0952558517456055,4.762044906616211,-18681767452,-0.03680389353757968,0.8266315661860626
FIL-USD,2023-03-11,4.991639137268066,6.764417171478272,0.3551494780490984,2,2023-03-11,4.991639137268066,5.494440078735352,4.722272872924805,5.315226078033447,483679523,4.991639137268066,483679523,5.494440078735352,4.722272872924805,-22206784921,-0.1260850164119642,0.9993650840453853
FIL-USD,2023-12-29,5.804851055145264,7.60796308517456,0.3106215840682192,8,2023-12-29,5.804851055145264,6.292273998260498,5.722682952880859,6.259908199310303,407705733,5.804851055145264,407705733,6.292273998260498,5.722682952880859,-17678025666,0.1650179228832034,1.369408723834995
FLOKI-USD,2021-07-30,4.999999873689376e-06,7.000000096013537e-06,0.4000000545696834,7,2021-07-30,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,1859454,4.999999873689376e-06,1859454,6.000000212225132e-06,3.999999989900971e-06,16544032,-0.26290750076578734,1.7294152869212325
FLOKI-USD,2021-08-07,4.999999873689376e-06,7.000000096013537e-06,0.4000000545696834,9,2021-08-07,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,777999,4.999999873689376e-06,777999,6.000000212225132e-06,3.999999989900971e-06,23608798,-0.11020782874148828,0.6331609866369899
FLOKI-USD,2021-08-24,3.999999989900971e-06,6.000000212225132e-06,0.500000056843419,8,2021-08-24,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,657620,3.999999989900971e-06,657620,4.999999873689376e-06,3.999999989900971e-06,27518835,0.003918247688870511,0.7926454956240092
FLOKI-USD,2021-08-28,7.999999979801942e-06,1.8000000636675395e-05,1.2500000852651283,9,2021-08-28,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,1664133,7.999999979801942e-06,1664133,7.999999979801942e-06,6.000000212225132e-06,33353181,0.1378378019473939,1.8368576879099279
FLOKI-USD,2021-09-02,1.4000000192027072e-05,1.9999999494757503e-05,0.4285713728880804,9,2021-09-02,1.4000000192027072e-05,2.4000000848900527e-05,1.2999999853491316e-05,2.4000000848900527e-05,11903191,1.4000000192027072e-05,11903191,2.4000000848900527e-05,1.2999999853491316e-05,46457451,0.016889501679277812,4.6469190675298195
FLOKI-USD,2021-09-09,1.4000000192027072e-05,3.700000161188655e-05,1.642857221741887,4,2021-09-09,1.4000000192027072e-05,1.4000000192027072e-05,1.2000000424450263e-05,1.4000000192027072e-05,2299571,1.4000000192027072e-05,2299571,1.4000000192027072e-05,1.2000000424450263e-05,60746369,0.1484178496160003,0.6327121710472916
FLOKI-USD,2021-09-13,3.9999998989515007e-05,6.199999916134402e-05,0.5500000181898945,3,2021-09-13,3.9999998989515007e-05,4.3000000005122274e-05,2.5999999706982635e-05,3.700000161188655e-05,28132798,3.9999998989515007e-05,28132798,4.3000000005122274e-05,2.5999999706982635e-05,116451231,0.36395939380939357,4.482895780569336
FLOKI-USD,2021-09-21,2.9000000722589903e-05,4.5000000682193786e-05,0.551724122790814,1,2021-09-21,2.9000000722589903e-05,3.899999865097925e-05,2.5999999706982635e-05,3.7999998312443495e-05,8664140,2.9000000722589903e-05,8664140,3.899999865097925e-05,2.5999999706982635e-05,138146797,0.19632904935209539,0.7871780042324581
FLOKI-USD,2021-09-25,4.199999966658652e-05,5.700000110664405e-05,0.3571428942650901,5,2021-09-25,4.199999966658652e-05,4.600000102072954e-05,3.7999998312443495e-05,4.5000000682193786e-05,4762269,4.199999966658652e-05,4762269,4.600000102072954e-05,3.7999998312443495e-05,141928100,0.2505403179908324,0.43862798744498765
FLOKI-USD,2021-09-30,4.8999998398358e-05,6.900000153109431e-05,0.4081633425809767,3,2021-09-30,4.8999998398358e-05,4.999999873689376e-05,4.600000102072954e-05,4.600000102072954e-05,3641503,4.8999998398358e-05,3641503,4.999999873689376e-05,4.600000102072954e-05,138901811,0.21880071612342578,0.31303321820843827
FLOKI-USD,2021-10-24,5.900000178371556e-05,0.0001069999998435,0.813559264552985,7,2021-10-24,5.900000178371556e-05,7.000000186963007e-05,5.500000042957254e-05,6.500000017695129e-05,19870847,5.900000178371556e-05,19870847,7.000000186963007e-05,5.500000042957254e-05,137497862,-0.0474828194063574,1.5318255139016992
FLOKI-USD,2021-10-28,0.0001990000018849,0.000268000003416,0.346733672751466,6,2021-10-28,0.0001990000018849,0.0002209999947808,0.0001019999981508,0.0001069999998435,228859688,0.0001990000018849,228859688,0.0002209999947808,0.0001019999981508,434632961,0.2877230924864387,8.58202152350008
FLOKI-USD,2021-11-02,0.0002360000071348,0.0003119999892078,0.3220338126074286,9,2021-11-02,0.0002360000071348,0.0002720000047702,0.000213999999687,0.0002579999854788,112850228,0.0002360000071348,112850228,0.0002720000047702,0.000213999999687,410946374,0.22055489555327662,1.7211391280712456
FLOKI-USD,2021-11-18,0.0001610000035725,0.0002099999983329,0.3043477867895499,1,2021-11-18,0.0001610000035725,0.0001820000034058,0.0001349999947706,0.0001820000034058,62347608,0.0001610000035725,62347608,0.0001820000034058,0.0001349999947706,222234526,-0.11507690179163477,0.6894528853575941
FLOKI-USD,2021-11-29,0.000146999998833,0.0001999999949475,0.3605441941173813,6,2021-11-29,0.000146999998833,0.0001610000035725,0.000146999998833,0.000146999998833,36064038,0.000146999998833,36064038,0.0001610000035725,0.000146999998833,170211568,-0.2681767897455982,0.7890277803952996
FLOKI-USD,2021-12-10,0.0001160000028903,0.0001659999979892,0.4310344297679411,2,2021-12-10,0.0001160000028903,0.0001380000030621,0.0001160000028903,0.0001300000003539,29865098,0.0001160000028903,29865098,0.0001380000030621,0.0001160000028903,121544739,-0.1661786833466919,0.8029959650223741
FLOKI-USD,2022-02-02,3.300000025774352e-05,4.3000000005122274e-05,0.3030302930083229,3,2022-02-02,3.300000025774352e-05,3.7999998312443495e-05,3.300000025774352e-05,3.700000161188655e-05,5073286,3.300000025774352e-05,5073286,3.7999998312443495e-05,3.300000025774352e-05,-773096,-0.2572258751449726,0.518980745314179
FLOKI-USD,2022-02-06,4.5000000682193786e-05,5.999999848427251e-05,0.3333332794373518,8,2022-02-06,4.5000000682193786e-05,4.5000000682193786e-05,4.099999932805076e-05,4.3000000005122274e-05,5307875,4.5000000682193786e-05,5307875,4.5000000682193786e-05,4.099999932805076e-05,11708907,-0.1300798881935156,0.5896535647069322
FLOKI-USD,2022-02-27,3.099999958067201e-05,4.099999932805076e-05,0.3225806413756724,3,2022-02-27,3.099999958067201e-05,3.400000059627928e-05,2.999999924213625e-05,3.300000025774352e-05,4367355,3.099999958067201e-05,4367355,3.400000059627928e-05,2.999999924213625e-05,-22646684,-0.19271675394036303,0.6517529254921837
FLOKI-USD,2022-06-18,4.999999873689376e-06,7.000000096013537e-06,0.4000000545696834,3,2022-06-18,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,5373372,4.999999873689376e-06,5373372,6.000000212225132e-06,4.999999873689376e-06,184382226,-0.2017355572277765,0.41537623475962027
FLOKI-USD,2022-07-17,7.000000096013537e-06,9.999999747378752e-06,0.4285713728880802,9,2022-07-17,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,2327696,7.000000096013537e-06,2327696,7.000000096013537e-06,7.000000096013537e-06,236349406,0.27004503614318726,0.7698780916767393
FLOKI-USD,2022-07-29,1.1000000085914508e-05,1.700000029813964e-05,0.5454545604875156,9,2022-07-29,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,3856723,1.1000000085914508e-05,3856723,1.1000000085914508e-05,1.1000000085914508e-05,286779427,-0.033872898892651396,1.0722942404335594
FLOKI-USD,2022-10-26,7.000000096013537e-06,1.2000000424450263e-05,0.7142857514079465,9,2022-10-26,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1647671,7.000000096013537e-06,1647671,7.000000096013537e-06,7.000000096013537e-06,449983700,-0.17845936098393167,0.9236566695903883
FLOKI-USD,2023-01-24,1.2000000424450263e-05,1.5999999959603883e-05,0.3333332828058516,7,2023-01-24,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,3472162,1.2000000424450263e-05,3472162,1.2000000424450263e-05,1.2000000424450263e-05,619555952,0.3030552362299122,0.9576079143704592
FLOKI-USD,2023-02-12,2.300000051036477e-05,3.700000161188655e-05,0.6086956865593456,3,2023-02-12,2.300000051036477e-05,2.499999936844688e-05,2.200000017182901e-05,2.4000000848900527e-05,19539262,2.300000051036477e-05,19539262,2.499999936844688e-05,2.200000017182901e-05,749558034,-0.03531999803573616,0.9160426542821773
FLOKI-USD,2023-02-21,3.7999998312443495e-05,5.299999975250103e-05,0.3947368975315357,7,2023-02-21,3.7999998312443495e-05,4.400000034365803e-05,3.700000161188655e-05,4.099999932805076e-05,48450720,3.7999998312443495e-05,48450720,4.400000034365803e-05,3.700000161188655e-05,621256230,-0.058654710424748506,0.729539877108101
FLOKI-USD,2023-04-21,2.8000000384054147e-05,4.5000000682193786e-05,0.6071428594629966,3,2023-04-21,2.8000000384054147e-05,3.099999958067201e-05,2.8000000384054147e-05,3.099999958067201e-05,18300525,2.8000000384054147e-05,18300525,3.099999958067201e-05,2.8000000384054147e-05,1035693128,-0.3102472855218078,0.7750366386471643
FLOKI-USD,2023-05-02,3.199999991920777e-05,4.8000001697801054e-05,0.500000056843419,3,2023-05-02,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,21887347,3.199999991920777e-05,21887347,3.300000025774352e-05,3.099999958067201e-05,1115141831,-0.10355255173176563,0.5565078563090612
FLOKI-USD,2023-10-18,1.8000000636675395e-05,2.4000000848900527e-05,0.3333333333333333,5,2023-10-18,1.8000000636675395e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,36057806,1.8000000636675395e-05,36057806,1.9999999494757503e-05,1.8000000636675395e-05,2909976163,-0.2527001783946265,1.698770718787665
FLOKI-USD,2023-10-23,2.8000000384054147e-05,3.899999865097925e-05,0.3928570755730969,7,2023-10-23,2.8000000384054147e-05,2.8000000384054147e-05,2.499999936844688e-05,2.499999936844688e-05,97693177,2.8000000384054147e-05,97693177,2.8000000384054147e-05,2.499999936844688e-05,3362662512,0.09112677194575344,2.8404345442077776
FLOKI-USD,2024-02-24,3.5000000934815034e-05,5.099999907542952e-05,0.4571427918077295,9,2024-02-24,3.5000000934815034e-05,3.600000127335079e-05,3.300000025774352e-05,3.400000059627928e-05,19455016,3.5000000934815034e-05,19455016,3.600000127335079e-05,3.300000025774352e-05,4434134280,0.22151995527502702,0.9907692289045499
FLOKI-USD,2024-02-28,5.700000110664405e-05,0.000134000001708,1.35087717730554,7,2024-02-28,5.700000110664405e-05,6.0999998822808266e-05,4.8999998398358e-05,5.099999907542952e-05,309128041,5.700000110664405e-05,309128041,6.0999998822808266e-05,4.8999998398358e-05,5202470502,0.2798690802587159,5.538398997977896
FLOKI-USD,2024-03-05,0.0001160000028903,0.0002340000064577,1.017241384717821,8,2024-03-05,0.0001160000028903,0.0001650000049266,9.40000027185306e-05,0.0001440000050934,813387922,0.0001160000028903,813387922,0.0001650000049266,9.40000027185306e-05,6211508548,0.1315392730034696,2.588233266184553
FLOKI-USD,2024-03-19,0.0001769999944372,0.0002329999988432,0.3163842156270177,2,2024-03-19,0.0001769999944372,0.0001970000012079,0.0001610000035725,0.0001920000067912,647331759,0.0001769999944372,647331759,0.0001970000012079,0.0001610000035725,13812540928,0.09738512744202545,0.6204965418690987
FLOKI-USD,2024-05-25,0.000224999996135,0.0002950000052805,0.311111157101976,9,2024-05-25,0.000224999996135,0.0002329999988432,0.0002189999941037,0.0002200000017182,306257802,0.000224999996135,306257802,0.0002329999988432,0.0002189999941037,20223843061,-0.0607097704459678,0.8352744871310919
FLOKI-USD,2024-07-12,0.0001409999968018,0.0001840000040829,0.3049645975633884,6,2024-07-12,0.0001409999968018,0.0001449999981559,0.0001369999954476,0.0001429999974789,143364684,0.0001409999968018,143364684,0.0001449999981559,0.0001369999954476,22679838710,-0.04449217478551313,0.6761266498840357
FLOKI-USD,2024-11-08,0.0001400000037392,0.0001829999964684,0.3071427970052262,8,2024-11-08,0.0001400000037392,0.0001480000064475,0.0001360000023851,0.0001440000050934,209505826,0.0001400000037392,209505826,0.0001480000064475,0.0001360000023851,21006987849,-0.003960556548218441,1.3211140958886936
FLOKI-USD,2025-05-06,7.599999662488699e-05,9.999999747378752e-05,0.3157894988779707,4,2025-05-06,7.599999662488699e-05,7.79999973019585e-05,7.200000254670158e-05,7.699999696342275e-05,79247572,7.599999662488699e-05,79247572,7.79999973019585e-05,7.200000254670158e-05,21512621508,0.13229304144233997,0.7722818189084321
FLOW-USD,2021-02-26,19.85926818847656,28.701459884643555,0.4452425745122734,1,2021-02-26,19.85926818847656,20.624141693115234,18.33514976501465,20.31681060791016,43661712,19.85926818847656,43661712,20.624141693115234,18.33514976501465,64576256,0.2214705484668611,1.6205908911122875
FLOW-USD,2021-03-02,29.843624114990234,39.03781509399414,0.3080789030037987,3,2021-03-02,29.843624114990234,30.27170753479004,26.80505752563477,28.48985290527344,115857029,29.843624114990234,115857029,30.27170753479004,26.80505752563477,374025431,0.38126214300743805,2.889712370505824
FLOW-USD,2021-05-23,11.668004035949709,15.19089126586914,0.3019271521560361,1,2021-05-23,11.668004035949709,14.132182121276855,10.649359703063965,13.829087257385254,108077993,11.668004035949709,108077993,14.132182121276855,10.649359703063965,20316070,-0.22209427638758372,1.1469422131326237
FLOW-USD,2021-07-04,11.065143585205078,16.788288116455078,0.517222798527646,8,2021-07-04,11.065143585205078,11.426159858703612,10.52528953552246,10.69277286529541,87706611,11.065143585205078,87706611,11.426159858703612,10.52528953552246,496307761,0.13823780154986662,1.5209307994191632
FLOW-USD,2021-07-08,14.089018821716309,19.47959327697754,0.3826082230050251,6,2021-07-08,14.089018821716309,19.297367095947266,13.56491756439209,16.599748611450195,392564214,14.089018821716309,392564214,19.297367095947266,13.56491756439209,579168645,0.20555189025376275,3.9851212219525536
FLOW-USD,2021-07-20,12.18453884124756,19.71636199951172,0.6181459353034475,1,2021-07-20,12.18453884124756,13.804587364196776,11.52338981628418,13.776229858398438,89249116,12.18453884124756,89249116,13.804587364196776,11.52338981628418,1431561231,0.08062084787006589,0.37508783133672097
FLOW-USD,2021-07-28,18.22087478637696,23.992067337036133,0.3167352071907148,7,2021-07-28,18.220874786376957,19.51679992675781,17.706010818481445,18.507545471191406,166248512,18.220874786376957,166248512,19.51679992675781,17.706010818481445,2429939866,0.09559041881231524,0.5277633703481277
FLOW-USD,2022-01-26,4.953807830810547,6.474526882171631,0.3069798230570971,1,2022-01-26,4.953807830810547,5.432948112487793,4.736551761627197,4.906747817993164,215147144,4.953807830810547,215147144,5.432948112487793,4.736551761627197,3604225994,-0.1829260701091228,1.8444228708066868
FLOW-USD,2022-08-02,1.8778990507125848,2.7433669567108154,0.4608703037949888,8,2022-08-02,1.8778990507125852,2.058068990707397,1.819231986999512,2.0265469551086426,85660870,1.8778990507125852,85660870,2.058068990707397,1.819231986999512,6246541409,-0.07784350446567419,1.4735679371525356
FLOW-USD,2023-06-28,0.5093520283699036,0.7000359892845154,0.3743657633500825,6,2023-06-28,0.5093520283699036,0.5629609823226929,0.4988009929656982,0.5452349781990051,54147003,0.5093520283699036,54147003,0.5629609823226929,0.4988009929656982,7447691266,-0.030317003838123847,1.1995092639002256
FLOW-USD,2024-11-21,0.7119380235671997,0.955748975276947,0.3424609216517483,7,2024-11-21,0.7119380235671997,0.7135940194129944,0.6624050140380859,0.6750739812850952,81847097,0.7119380235671997,81847097,0.7135940194129944,0.6624050140380859,10279818393,0.25952843380852686,1.2171864235056058
FLR-USD,2023-12-06,0.014058000408113,0.0206039994955062,0.4656422604466169,7,2023-12-06,0.014058000408113,0.0148670002818107,0.0140100000426173,0.0145910000428557,15568260,0.014058000408113,15568260,0.0148670002818107,0.0140100000426173,290827572,0.05082188731364117,0.8750100764568597
FLR-USD,2024-01-12,0.0170009993016719,0.0233490001410245,0.3733898653079958,5,2024-01-12,0.0170009993016719,0.0180259998887777,0.016950000077486,0.0178149994462728,10661623,0.0170009993016719,10661623,0.0180259998887777,0.016950000077486,385413005,0.013112299555387657,0.9430127345937133
FLR-USD,2024-02-01,0.0224179998040199,0.0320370011031627,0.429074912268398,5,2024-02-01,0.0224179998040199,0.0240679997950792,0.0221870001405477,0.0237280000001192,10123546,0.0224179998040199,10123546,0.0240679997950792,0.0221870001405477,479837054,0.11678355940603626,0.4325077869472178
FLR-USD,2024-02-22,0.0345939993858337,0.0467870011925697,0.3524600226399106,9,2024-02-22,0.0345939993858337,0.0349909998476505,0.0323840007185936,0.0325680002570152,15364216,0.0345939993858337,15364216,0.0349909998476505,0.0323840007185936,614083833,0.08225928035318791,0.5677851575219317
FLR-USD,2024-11-13,0.0145199997350573,0.0221149995923042,0.523071625057225,7,2024-11-13,0.0145199997350573,0.0158479996025562,0.0143100004643201,0.0152470003813505,12675663,0.0145199997350573,12675663,0.0158479996025562,0.0143100004643201,737750048,0.06644122843289653,1.8174424702905816
FLR-USD,2024-11-28,0.0232619997113943,0.0311329998075962,0.3383630037767772,9,2024-11-28,0.0232619997113943,0.0237440001219511,0.0226179994642734,0.0233769994229078,13925365,0.0232619997113943,13925365,0.0237440001219511,0.0226179994642734,1031707258,-0.02901862416915812,0.4280534664942177
FLR-USD,2025-04-08,0.0112129999324679,0.0150530003011226,0.3424596799948026,1,2025-04-08,0.0112129999324679,0.0120040001347661,0.0110069997608661,0.0117830000817775,7646192,0.0112129999324679,7646192,0.0120040001347661,0.0110069997608661,1275179041,-0.20877188876161806,0.7974989076385429
FLUID-USD,2022-01-11,0.8154640197753906,1.1916049718856812,0.4612600225009239,2,2022-01-11,0.8154640197753906,0.9063979983329772,0.7854660153388977,0.8953660130500793,47099,0.8154640197753906,47099,0.9063979983329772,0.7854660153388977,413659,-0.01776387273424093,0.8023973620839605
FLUID-USD,2022-02-02,0.7611640095710754,1.0655529499053955,0.3998992812414327,3,2022-02-02,0.7611640095710754,0.8123819828033447,0.7462530136108398,0.8122640252113342,11560,0.7611640095710754,11560,0.8123819828033447,0.7462530136108398,424455,-0.2867662586336746,0.3467238941052439
FLUID-USD,2022-02-06,1.033521056175232,1.4476840496063232,0.400730097327471,8,2022-02-06,1.033521056175232,1.0677809715270996,1.0032689571380615,1.0655479431152344,10334,1.033521056175232,10334,1.0677809715270996,1.0032689571380615,470982,-0.09739242158922493,0.3623777930512112
FLUID-USD,2022-02-13,1.3554250001907349,1.8071240186691284,0.3332526834128267,4,2022-02-13,1.3554250001907349,1.479423999786377,1.2214330434799194,1.4341050386428833,54981,1.3554250001907349,54981,1.479423999786377,1.2214330434799194,772730,0.12398789292881121,1.2324580231042448
FLUID-USD,2022-03-10,0.8414639830589294,1.4310909509658811,0.7007156334410322,3,2022-03-10,0.8414639830589294,0.8425499796867371,0.7638049721717834,0.8251969814300537,833,0.8414639830589294,833,0.8425499796867371,0.7638049721717834,991786,-0.13611114938340557,1.3248508946322068
FLUID-USD,2022-03-15,0.7433850169181824,1.4245049953460691,0.9162411979347862,2,2022-03-15,0.7433850169181824,1.4512920379638672,0.7419769763946533,1.4427449703216553,64,0.7433850169181824,64,1.4512920379638672,0.7419769763946533,991313,0.01453911310377653,0.1296465106857085
FLUID-USD,2022-03-19,0.8192629814147949,1.4430500268936155,0.7614002580729271,9,2022-03-19,0.8192629814147949,0.866811990737915,0.8110569715499878,0.8598729968070984,611,0.8192629814147949,611,0.866811990737915,0.8110569715499878,993014,0.18199559973548557,1.451823690150885
FLUID-USD,2022-03-24,0.7571089863777161,1.38332998752594,0.8271213423899407,9,2022-03-24,0.7571089863777161,1.4077080488204956,0.7201099991798401,0.7284929752349854,1781,0.7571089863777161,1781,1.4077080488204956,0.7201099991798401,994691,-0.052302314012915165,4.672701036337401
FLUID-USD,2022-03-28,0.6096910238265991,1.352594017982483,1.2184909488960611,8,2022-03-28,0.6096910238265991,1.3877060413360596,0.6072739958763123,1.3833370208740234,88,0.6096910238265991,88,1.3877060413360596,0.6072739958763123,992342,-0.15707420595806146,0.2018348623853211
FLUID-USD,2022-04-02,0.6989319920539856,1.3975780010223389,0.9995908284512892,9,2022-04-02,0.6989319920539856,1.3655869960784912,0.6989319920539856,1.3584280014038086,72,0.6989319920539856,72,1.3655869960784912,0.6989319920539856,992394,-0.2544378678603678,0.1905518062723303
FLUID-USD,2022-04-07,0.6563519835472107,1.363211989402771,1.0769526467115744,4,2022-04-07,0.6563519835472107,1.3603980541229248,0.6424869894981384,1.3571560382843018,10,0.6563519835472107,10,1.3603980541229248,0.6424869894981384,992374,-0.713549006714755,0.03951788184153329
FLUID-USD,2022-04-12,0.6460080146789551,1.3728410005569458,1.1251145022391138,3,2022-04-12,0.6460080146789551,1.3491929769515991,0.607010006904602,1.339702010154724,43,0.6460080146789551,43,1.3491929769515991,0.607010006904602,992189,-0.7247499961925711,0.18980357536967557
FLUID-USD,2022-05-12,0.3639479875564575,0.56495600938797,0.5522987588998031,1,2022-05-12,0.3639479875564575,0.4034050107002258,0.3203130066394806,0.3872089982032776,15182,0.3639479875564575,15182,0.4034050107002258,0.3203130066394806,841000,0.018844641814254767,0.5591577644738515
FLUID-USD,2022-08-29,0.2216469943523407,0.333499014377594,0.5046403645223718,3,2022-08-29,0.2216469943523407,0.2231059968471527,0.1962250024080276,0.2141039967536926,16958,0.2216469943523407,16958,0.2231059968471527,0.1962250024080276,625007,0.018751304308799493,2.4517826677847494
FLUID-USD,2022-09-03,0.3148329854011535,0.4296329915523529,0.3646377967827089,6,2022-09-03,0.3148329854011535,0.3422710001468658,0.3134990036487579,0.3417940139770508,7642,0.3148329854011535,7642,0.3422710001468658,0.3134990036487579,676238,0.27403779218940605,0.8715436769745732
FLUID-USD,2022-10-23,0.5417900085449219,0.728488028049469,0.3445947997563843,4,2022-10-23,0.5417900085449219,0.5435850024223328,0.5225139856338501,0.5265229940414429,2798,0.5417900085449219,2798,0.5435850024223328,0.5225139856338501,888724,0.27190909851242184,0.3009038946513741
FLUID-USD,2022-11-09,0.4006890058517456,0.539667010307312,0.3468475611406919,3,2022-11-09,0.4006890058517456,0.5150960087776184,0.391523003578186,0.5087940096855164,30384,0.4006890058517456,30384,0.5150960087776184,0.391523003578186,918840,-0.1288726607615156,1.171745296571033
FLUID-USD,2023-02-28,0.3424090147018432,0.4493919909000397,0.3124420549831411,3,2023-02-28,0.3424090147018432,0.3536170125007629,0.3417710065841675,0.3476060032844543,3156,0.3424090147018432,3156,0.3536170125007629,0.3417710065841675,905409,0.14049607154353352,0.24451184790061475
FLUID-USD,2023-03-11,0.0298769995570182,0.0420989990234375,0.409077204794091,2,2023-03-11,0.0298769995570182,0.038816999644041,0.0283530000597238,0.0367579981684684,10889,0.0298769995570182,10889,0.038816999644041,0.0283530000597238,550418,-0.17948106005684064,0.32922146636432353
FLUID-USD,2023-03-24,0.0270690005272626,0.0382670015096664,0.4136835776823643,6,2023-03-24,0.0270690005272626,0.0280699990689754,0.025637000799179,0.0265389997512102,4259,0.0270690005272626,4259,0.0280699990689754,0.025637000799179,543718,-0.334510337550515,0.1596691897322851
FLUID-USD,2023-03-28,0.0367989987134933,0.0627619996666908,0.7055355270761076,3,2023-03-28,0.0367989987134933,0.0394090004265308,0.0354790017008781,0.0382670015096664,8363,0.0367989987134933,8363,0.0394090004265308,0.0354790017008781,552243,-0.4437409125591205,0.7799377952278588
FLUID-USD,2023-10-19,0.010750999674201,5.951937198638916,552.6170941314122,6,2023-10-19,0.010750999674201,0.010750999674201,0.0107450000941753,0.010750999674201,0,0.010750999674201,0,0.010750999674201,0.0107450000941753,522416,-0.8437530344221704,0.0
FLUID-USD,2025-01-28,4.893722057342529,6.601967811584473,0.3490688139263846,2,2025-01-28,4.893722057342529,5.190792083740234,4.8556060791015625,5.160348892211914,358175,4.893722057342529,358175,5.190792083740234,4.8556060791015625,2408897,-0.1041032961569558,0.587427276814741
FRXETH-USD,2025-05-07,1812.4056396484373,2579.40478515625,0.423193974201378,4,2025-05-07,1812.4056396484373,1842.35400390625,1795.0849609375,1812.58447265625,310008,1812.4056396484373,310008,1842.35400390625,1795.0849609375,-210296598,-0.10111437388119848,0.42118323076427705
G-USD,2022-09-18,0.0524669997394084,0.0983029976487159,0.8736157610872439,1,2022-09-18,0.0524669997394084,0.0883639976382255,0.0515559986233711,0.0883639976382255,339156,0.0524669997394084,339156,0.0883639976382255,0.0515559986233711,-2447042,-0.3456925562959026,0.3742545249898617
G-USD,2023-06-15,0.00011899999663,0.0001900000061141,0.5966387520569125,1,2023-06-15,0.00011899999663,0.0001650000049266,0.0001170000032288,0.0001579999952809,124,0.00011899999663,124,0.0001650000049266,0.0001170000032288,-351311,-0.22546836581459126,0.00018261237159055156
G-USD,2023-12-17,2.200000017182901e-05,8.800000068731606e-05,3.0000000000000004,5,2023-12-17,2.200000017182901e-05,0.0001639999973122,0.0,0.0001639999973122,36042,2.200000017182901e-05,36042,0.0001639999973122,0.0,-340337,-0.1940904089015298,5.706143579757296
G-USD,2024-01-06,4.600000102072954e-05,5.999999848427251e-05,0.3043477641931785,2,2024-01-06,4.600000102072954e-05,4.70000013592653e-05,4.099999932805076e-05,4.199999966658652e-05,78,4.600000102072954e-05,78,4.70000013592653e-05,4.099999932805076e-05,-336324,0.1568826863194009,0.1414965986394558
G-USD,2024-02-20,3.5000000934815034e-05,5.099999907542952e-05,0.4571427918077295,9,2024-02-20,3.5000000934815034e-05,3.700000161188655e-05,3.400000059627928e-05,3.700000161188655e-05,193,3.5000000934815034e-05,193,3.700000161188655e-05,3.400000059627928e-05,-334308,-0.27939845306174255,1.7593436645396536
G-USD,2024-05-15,3.099999958067201e-05,4.099999932805076e-05,0.3225806413756724,6,2024-05-15,3.099999958067201e-05,3.199999991920777e-05,2.999999924213625e-05,2.999999924213625e-05,25,3.099999958067201e-05,25,3.199999991920777e-05,2.999999924213625e-05,-331982,0.012846963787782136,0.20161290322580644
