symbol,breakout_date,start_price,max_window_price,max_gain,market_level,Date,Close,High,Low,Open,Volume,close,high,low,atr,std,bbw,rng
CGPT-USD,2024-09-21,0.1266449987888336,0.1760219931602478,0.3898850712118908,8,2024-09-21,0.1266449987888336,0.1267189979553222,0.1231940016150474,0.1258119940757751,3828596,0.1266449987888336,0.1267189979553222,0.1231940016150474,0.0060176849720830275,0.0037048995963902534,0.01930675253521008,0.027833679766165492
CGPT-USD,2024-12-17,0.166032999753952,0.2195239961147308,0.3221708722967621,6,2024-12-17,0.166032999753952,0.1773719936609268,0.1641560047864914,0.1753049939870834,7508489,0.166032999753952,0.1773719936609268,0.1641560047864914,0.018249465225829254,0.02019075673760656,0.07643641645709226,0.07959856711629897
CGPT-USD,2024-12-22,0.1946640014648437,0.2654930055141449,0.3638526050852443,1,2024-12-22,0.1946640014648437,0.2489120066165924,0.1932550072669983,0.2425729930400848,37695134,0.1946640014648437,0.2489120066165924,0.1932550072669983,0.02976021973108176,0.022817236012563486,0.09622759084273935,0.2859131577013522
CGPT-USD,2025-01-07,0.228762999176979,0.376257985830307,0.6447501876788245,5,2025-01-07,0.228762999176979,0.2498639971017837,0.2276680022478103,0.2497369945049286,12667014,0.228762999176979,0.2498639971017837,0.2276680022478103,0.031279628091359056,0.020146190036649383,0.10799315942059518,0.09702615778700206
CHEEMS-USD,2021-10-04,0.0001100000008591,0.0001480000064475,0.3454545935601814,7,2021-10-04,0.0001100000008591,0.0001270000066142,0.0001100000008591,0.0001150000025518,473,0.0001100000008591,0.0001270000066142,0.0001100000008591,5.612587371119016e-05,4.422967008629067e-05,0.0002616822504261846,0.15454550565754496
CHEEMS-USD,2021-10-19,0.0001019999981508,0.0001530000008642,0.5000000356666674,6,2021-10-19,0.0001019999981508,0.0001019999981508,9.7999996796716e-05,0.0001009999978123,657,0.0001019999981508,0.0001019999981508,9.7999996796716e-05,3.0668120635410405e-05,1.8095595607322938e-05,5.972604282651435e-05,0.03921570026080061
CHEEMS-USD,2021-10-23,0.0001699999993434,0.0034080001059919,19.04705952444,8,2021-10-23,0.0001699999993434,0.0001710000069579,0.0001429999974789,0.0001530000008642,5024,0.0001699999993434,0.0001710000069579,0.0001429999974789,2.8506200441504064e-05,2.1472190266252034e-05,7.847420150369224e-05,0.16470593874791717
CHEEMS-USD,2021-11-01,0.0018299999646842,0.0029569999314844,0.615846988278322,9,2021-11-01,0.0018299999646842,0.0028359999414533,0.0016080000204965,0.0024200000334531,408146,0.0018299999646842,0.0028359999414533,0.0016080000204965,0.001471543338654761,0.0023007730545949704,0.008242782562846024,0.671038221122979
CHEEMS-USD,2021-11-05,0.0026320000179111,0.00609300006181,1.3149696125935972,8,2021-11-05,0.0026320000179111,0.0040580001659691,0.0026320000179111,0.0029569999314844,683378,0.0026320000179111,0.0040580001659691,0.0026320000179111,0.0013707539811630772,0.001958144516959684,0.007871366791572182,0.5417933656359747
CHEEMS-USD,2021-11-18,0.0015960000455379,0.0021369999740272,0.3389723765997556,1,2021-11-18,0.0015960000455379,0.0021720000077039,0.0015960000455379,0.0017280000029131,117280,0.0015960000455379,0.0021720000077039,0.0015960000455379,0.001211722387737087,0.0012344078672422171,0.004241832756241914,0.36090222163613445
CHEEMS-USD,2021-11-28,0.000956000003498,0.0012649999698624,0.3232217209558268,4,2021-11-28,0.000956000003498,0.0010999999940395,0.0009309999877586,0.0010979999788105,31568,0.000956000003498,0.0010999999940395,0.0009309999877586,0.0007291362116087221,0.00032345966465964276,0.002197070340840387,0.1767782486009724
CHEEMS-USD,2021-12-07,0.0005520000122487,0.0007370000239461,0.335144941290417,3,2021-12-07,0.0005520000122487,0.0005900000105611,0.000523000024259,0.0005409999866969,30116,0.0005520000122487,0.0005900000105611,0.000523000024259,0.00047252615089519437,0.0003001045518838306,0.0017842880850899353,0.12137678408585538
CHEEMS-USD,2021-12-21,0.0005789999850094,0.0011919999960809,1.058721980902207,7,2021-12-21,0.0005789999850094,0.0006329999887384,0.0005750000127591,0.0006169999833218,7432,0.0005789999850094,0.0006329999887384,0.0005750000127591,0.00024275235263506145,8.418638256558878e-05,0.00043154842182378437,0.10017267267866761
CHEEMS-USD,2022-02-02,0.000307000009343,0.0004189999890513,0.3648207697061223,3,2022-02-02,0.000307000009343,0.000307000009343,0.000296000012895,0.0002979999990202,1383,0.000307000009343,0.000307000009343,0.000296000012895,6.050018144324601e-05,4.239693296357584e-05,0.00024612346504889794,0.035830606232034656
CHEEMS-USD,2022-02-06,0.0004260000132489,0.0006520000169984,0.5305164242270913,8,2022-02-06,0.0004260000132489,0.0004320000007282,0.0004100000078324,0.0004189999890513,3234,0.0004260000132489,0.0004320000007282,0.0004100000078324,5.810866890590389e-05,4.1935849586897345e-05,0.00020115456956156766,0.05164317420559802
CHEEMS-USD,2022-03-21,0.0002840000088326,0.000387000007322,0.362676039739534,9,2022-03-21,0.0002840000088326,0.0003000000142492,0.0002830000012181,0.0002969999914057,1904,0.0002840000088326,0.0003000000142492,0.0002830000012181,2.3286733913725298e-05,9.579052825690778e-06,6.849700180194048e-05,0.05985919895206914
CHEEMS-USD,2022-03-26,0.0003840000135824,0.000557999999728,0.4531249478934263,9,2022-03-26,0.0003840000135824,0.0003980000037699,0.0003760000108741,0.0003889999934472,3194,0.0003840000135824,0.0003980000037699,0.0003760000108741,2.8452487407432758e-05,3.6529681643118735e-05,0.00013637874067813941,0.05729164613969258
CHEEMS-USD,2022-05-11,0.0001639999973122,0.0002169999934267,0.3231707133116968,2,2022-05-11,0.0001639999973122,0.0002200000017182,0.0001639999973122,0.0002200000017182,6191,0.0001639999973122,0.0002200000017182,0.0001639999973122,2.4751510601756105e-05,3.8376391719319464e-05,0.00018686637100096383,0.34146344709625287
CHEEMS-USD,2022-06-21,0.0001320000010309,0.0001840000040829,0.3939394139839988,3,2022-06-21,0.0001320000010309,0.0001320000010309,0.0001279999996768,0.0001300000003539,800,0.0001320000010309,0.0001320000010309,0.0001279999996768,7.930953025920452e-06,1.3252617932665794e-05,7.296547414925384e-05,0.03030304032470154
CHEEMS-USD,2022-07-13,0.0001279999996768,0.0002720000047702,1.1250000426328126,4,2022-07-13,0.0001279999996768,0.0001389999961247,0.0001219999976456,0.0001369999954476,3903,0.0001279999996768,0.0001389999961247,0.0001219999976456,1.121513331005181e-05,1.7624283053303753e-05,7.861679255950522e-05,0.13281248845332036
CHEEMS-USD,2022-07-25,0.0001570000022184,0.0002160000003641,0.3757961612231452,7,2022-07-25,0.0001570000022184,0.0001659999979892,0.0001570000022184,0.0001610000035725,1407,0.0001570000022184,0.0001659999979892,0.0001570000022184,2.1479571655840495e-05,4.5551324518729195e-05,0.00017291662847376336,0.05732481301675566
CHEEMS-USD,2022-08-19,0.0001749999937601,0.000253000005614,0.4457143693435035,3,2022-08-19,0.0001749999937601,0.0001929999998537,0.0001749999937601,0.0001900000061141,4028,0.0001749999937601,0.0001929999998537,0.0001749999937601,1.7655741042542247e-05,2.4486933914529714e-05,8.788606929149796e-05,0.10285718134524885
CHEEMS-USD,2023-01-01,8.299999899463728e-05,0.0001199999969685,0.4457831135185113,1,2023-01-01,8.299999899463728e-05,8.399999933317304e-05,8.199999865610152e-05,8.399999933317304e-05,2101,8.299999899463728e-05,8.399999933317304e-05,8.199999865610152e-05,6.758810869212653e-06,8.514048499646162e-06,2.9155446656032582e-05,0.024096393991531663
CHEEMS-USD,2023-01-05,0.0002220000023953,0.0006009999779053,1.7072070784717428,9,2023-01-05,0.0002220000023953,0.0002419999946141,0.00011899999663,0.0001199999969685,89659,0.0002220000023953,0.0002419999946141,0.00011899999663,2.6663796331204424e-05,3.593836390766949e-05,0.00011694853772805438,0.55405403899538
CHEEMS-USD,2023-04-11,8.199999865610152e-05,0.0001170000032288,0.4268293310526068,7,2023-04-11,8.199999865610152e-05,8.299999899463728e-05,7.79999973019585e-05,7.79999973019585e-05,2605,8.199999865610152e-05,8.299999899463728e-05,7.79999973019585e-05,6.548193992622049e-06,6.511612668852406e-06,2.523172733569169e-05,0.06097563139785168
CHEEMS-USD,2023-04-17,9.200000204145908e-05,0.0001279999996768,0.3913043134403171,8,2023-04-17,9.200000204145908e-05,9.40000027185306e-05,9.100000170292331e-05,9.200000204145908e-05,919,9.200000204145908e-05,9.40000027185306e-05,9.100000170292331e-05,9.582374470553598e-06,9.639662543244828e-06,3.273163875981515e-05,0.03260870596780372
CHEEMS-USD,2023-05-03,8.600000001024455e-05,0.0001500000071246,0.7441861291480418,5,2023-05-03,8.600000001024455e-05,8.600000001024455e-05,7.999999797903001e-05,8.099999831756577e-05,1089,8.600000001024455e-05,8.600000001024455e-05,7.999999797903001e-05,9.21019020008414e-06,1.6438530733075764e-05,5.708204815223718e-05,0.0697674654709279
CHEEMS-USD,2023-06-16,5.8000001445179805e-05,7.79999973019585e-05,0.3448275061800163,2,2023-06-16,5.8000001445179805e-05,9.100000170292331e-05,5.600000076810829e-05,9.000000136438757e-05,8320,5.8000001445179805e-05,9.100000170292331e-05,5.600000076810829e-05,9.364914488932266e-06,1.1266013585938323e-05,4.044304415072063e-05,0.6034482769435132
CHEEMS-USD,2023-07-01,6.900000153109431e-05,0.0001150000025518,0.666666666666321,8,2023-07-01,6.900000153109431e-05,7.000000186963007e-05,6.800000119255856e-05,6.900000153109431e-05,695,6.900000153109431e-05,7.000000186963007e-05,6.800000119255856e-05,6.136329309635067e-06,3.6921357737120797e-06,4.549461753236881e-05,0.028985516415825398
CHEEMS-USD,2023-07-05,9.000000136438757e-05,0.0001300000003539,0.4444444264790886,7,2023-07-05,9.000000136438757e-05,0.0001160000028903,8.299999899463728e-05,0.0001150000025518,9652,9.000000136438757e-05,0.0001160000028903,8.299999899463728e-05,1.0388242437062094e-05,1.5080189321204723e-05,5.1482037216517594e-05,0.36666670439319143
CHEEMS-USD,2023-10-29,6.399999983841553e-05,0.0001400000037392,1.1875000639479063,7,2023-10-29,6.399999983841553e-05,6.70000008540228e-05,6.399999983841553e-05,6.70000008540228e-05,612,6.399999983841553e-05,6.70000008540228e-05,6.399999983841553e-05,2.5200271291827385e-06,3.812212727911428e-06,1.260317349354077e-05,0.046875015987211596
CHEEMS-USD,2023-11-05,9.899999713525176e-05,0.0001400000037392,0.4141414928319125,9,2023-11-05,9.899999713525176e-05,0.0001090000005206,9.600000339560212e-05,0.0001069999998435,3278,9.899999713525176e-05,0.0001090000005206,9.600000339560212e-05,1.7186972385176944e-05,2.445280303413958e-05,8.907435227968136e-05,0.13131310607249358
CHEEMS-USD,2023-11-09,0.0001460000057704,0.000226999996812,0.5547944372617409,9,2023-11-09,0.0001460000057704,0.0001840000040829,0.0001270000066142,0.0001400000037392,35167,0.0001460000057704,0.0001840000040829,0.0001270000066142,2.1041470067857673e-05,2.899299052947148e-05,0.00011775568369103745,0.39041092613611517
CHEEMS-USD,2023-11-17,0.000146999998833,0.0002320000057807,0.5782313443707208,7,2023-11-17,0.000146999998833,0.0002099999983329,0.0001360000023851,0.0002090000052703,20116,0.000146999998833,0.0002099999983329,0.0001360000023851,3.607638314632452e-05,4.8021802264442575e-05,0.00020953234118309313,0.5034013369746214
CHEEMS-USD,2023-11-21,0.0003480000013951,0.0008270000107586,1.3764368029977958,3,2023-11-21,0.0003480000013951,0.0003760000108741,0.0002320000057807,0.0002320000057807,147000,0.0003480000013951,0.0003760000108741,0.0002320000057807,4.756792924731806e-05,5.316618153346765e-05,0.00024778668494609393,0.41379311642562416
CHEEMS-USD,2023-11-30,0.0003380000125616,0.0004949999856762,0.4644969446147195,6,2023-11-30,0.0003380000125616,0.0005690000252798,0.0003370000049471,0.0005639999872073,90314,0.0003380000125616,0.0005690000252798,0.0003370000049471,0.00013083679071715428,0.00021642948250776584,0.000832678839826554,0.6863905671909356
CHEEMS-USD,2023-12-04,0.000387000007322,0.0005770000279881,0.4909561164633574,7,2023-12-04,0.000387000007322,0.0004269999917596,0.000361000013072,0.000395999988541,57371,0.000387000007322,0.0004269999917596,0.000361000013072,0.00012427240010000278,0.00014047322155396792,0.0007573542158112379,0.17054257736146575
CHEEMS-USD,2023-12-11,0.0004659999976865,0.0006239999784156,0.3390557543208272,8,2023-12-11,0.0004659999976865,0.0006189999985508,0.0004509999998845,0.000612000003457,99323,0.0004659999976865,0.0006189999985508,0.0004509999998845,0.00017058524437553097,0.00013514265710203396,0.0005351908465308737,0.36051502038702027
CHEEMS-USD,2023-12-28,0.0004189999890513,0.0005629999795928,0.3436754040675392,9,2023-12-28,0.0004189999890513,0.0004189999890513,0.0003629999991971,0.0003840000135824,38525,0.0004189999890513,0.0004189999890513,0.0003629999991971,0.00021642553907058815,0.00023415854329983377,0.000803748597745307,0.13365153059071724
CHEEMS-USD,2024-01-16,0.0003250000008847,0.0004370000096969,0.34461541079175,6,2024-01-16,0.0003250000008847,0.0003429999924264,0.0003209999995306,0.0003380000125616,7102,0.0003250000008847,0.0003429999924264,0.0003209999995306,9.917374971725431e-05,2.682626210829909e-05,0.0002492525402806141,0.06769228564896197
CHEEMS-USD,2024-02-27,0.0002320000057807,0.0006360000115819,1.7413792919603823,7,2024-02-27,0.0002320000057807,0.0002500000118743,0.0002160000003641,0.0002349999995203,15014,0.0002320000057807,0.0002500000118743,0.0002160000003641,3.2344120299738494e-05,4.4601589168325904e-05,0.00016222994963876038,0.14655177009925943
CHEEMS-USD,2024-03-12,0.0004320000007282,0.0010570000158622,1.4467592918529395,9,2024-03-12,0.0004320000007282,0.0004640000115614,0.0004290000069886,0.0004450000124052,21417,0.0004320000007282,0.0004640000115614,0.0004290000069886,8.988419384463322e-05,0.00011328753252579667,0.0005683878820829265,0.08101852896713502
CHEEMS-USD,2024-03-18,0.0008520000264979,0.0011820000363513,0.3873239431809023,4,2024-03-18,0.0008520000264979,0.0012080000014975,0.0007880000048317,0.0010209999745711,190486,0.0008520000264979,0.0012080000014975,0.0007880000048317,0.0003258005662317957,0.00023830860274276272,0.0008635864600863109,0.4929577272341025
CHEEMS-USD,2024-03-22,0.0011690000537782,0.0015450000064447,0.3216423741395656,4,2024-03-22,0.0011690000537782,0.0016560000367462,0.0010720000136643,0.0011820000363513,425183,0.0011690000537782,0.0016560000367462,0.0010720000136643,0.000387438575241376,0.00028829190981599466,0.001034533672935429,0.4995722807662977
CHEEMS-USD,2024-04-01,0.00089999998454,0.0046790000051259,4.198888983889693,7,2024-04-01,0.00089999998454,0.0011330000124871,0.0008989999769255,0.0009980000322684,80365,0.00089999998454,0.0011330000124871,0.0008989999769255,0.00029963632395422314,0.0002508368975014719,0.0011261050279419813,0.2600000439791119
CHEEMS-USD,2024-04-05,0.0026899999938905,0.005384000018239,1.0014870001736371,2,2024-04-05,0.0026899999938905,0.0092390002682805,0.0025800000876188,0.0046790000051259,14581922,0.0026899999938905,0.0092390002682805,0.0025800000876188,0.0010135375054679035,0.0010119848870587575,0.0034602323377031455,2.4754647567976025
CHEEMS-USD,2024-04-13,0.0023139999248087,0.0038270000368356,0.6538462235049473,1,2024-04-13,0.0023139999248087,0.0033120000734925,0.0020810000132769,0.0032989999745041,618332,0.0023139999248087,0.0033120000734925,0.0020810000132769,0.0013936910364440649,0.0017374363770801282,0.006809338239072827,0.5319793000068347
CHEEMS-USD,2024-04-18,0.0029649999924004,0.0040600001811981,0.3693086649592911,2,2024-04-18,0.0029649999924004,0.0030010000336915,0.0027169999666512,0.0028820000588893,172722,0.0029649999924004,0.0030010000336915,0.0027169999666512,0.0012383610558034607,0.0010475122118743319,0.005966375338898769,0.09578417125403754
CHEEMS-USD,2024-05-02,0.0021740000229328,0.0030129998922348,0.3859244988278155,3,2024-05-02,0.0021740000229328,0.0023340000770986,0.0020729999523609,0.0021750000305473,97339,0.0021740000229328,0.0023340000770986,0.0020729999523609,0.0008525972401612205,0.0006694826469162363,0.0023741982333221274,0.12005525390271253
CHEEMS-USD,2024-05-15,0.0018810000037774,0.0025319999549537,0.3460924773359757,6,2024-05-15,0.0018810000037774,0.001888999948278,0.0015310000162571,0.0018299999646842,255370,0.0018810000037774,0.001888999948278,0.0015310000162571,0.0005868839713297013,0.0003487398334273505,0.0016112880346156556,0.19032425906537437
CHEEMS-USD,2024-05-20,0.0028039999306201,0.003796000033617,0.353780359323162,8,2024-05-20,0.0028039999306201,0.0028530000708997,0.0021669999696314,0.0023040000814944,441157,0.0028039999306201,0.0028530000708997,0.0021669999696314,0.0006260009384883884,0.00027749827176236364,0.0012870942612823696,0.24465054145582377
CHEEMS-USD,2024-06-28,0.0011780000058934,0.0015470000216737,0.3132427962090279,3,2024-06-28,0.0011780000058934,0.001230000052601,0.0011729999678209,0.001215000054799,230825,0.0011780000058934,0.001230000052601,0.0011729999678209,0.00034786620062853544,0.00046372114957380836,0.0024952397992131633,0.04838716850164269
CHEEMS-USD,2024-07-13,0.0012420000275596,0.00171500002034,0.380837344834682,6,2024-07-13,0.0012420000275596,0.0012550000101327,0.0012009999481961,0.0012229999992996,86163,0.0012420000275596,0.0012550000101327,0.0012009999481961,0.0002083075721240651,0.00012884262744885047,0.00047459140658943043,0.04347830977323279
CHEEMS-USD,2024-07-17,0.0016449999529868,0.0023089998867362,0.4036473876754744,7,2024-07-17,0.0016449999529868,0.0019300000276416,0.0016349999932572,0.00171500002034,449871,0.0016449999529868,0.0019300000276416,0.0016349999932572,0.00022806256831685664,0.00015670340378657938,0.0006526744054808856,0.17933133301844364
CHEEMS-USD,2024-08-05,0.001096999971196,0.0015000000130385,0.3673655901769358,1,2024-08-05,0.001096999971196,0.0011510000331327,0.0009149999823421,0.0011330000124871,405374,0.001096999971196,0.0011510000331327,0.0009149999823421,0.0002705922081891429,0.0003096383845821521,0.0015565315228198472,0.21513223061738268
CHEEMS-USD,2024-10-09,0.0007259999983943,0.0011070000473409,0.5247934570100011,2,2024-10-09,0.0007259999983943,0.0007900000200606,0.0006960000027902,0.0007859999896027,33507,0.0007259999983943,0.0007900000200606,0.0006960000027902,0.00012710287443111785,0.00015530489379066655,0.0007227922326464762,0.1294766080968327
CHEEMS-USD,2024-11-05,0.00047599998652,0.0006239999784156,0.3109243615270177,2,2024-11-05,0.00047599998652,0.0005849999724887,0.0004729999927803,0.0004870000120718,21632,0.00047599998652,0.0005849999724887,0.0004729999927803,0.00011843501293248612,7.126397984553274e-05,0.00033502501961699957,0.23529408168101731
CHEEMS-USD,2024-11-09,0.0009289999725297,0.0013299999991431,0.4316469735962021,9,2024-11-09,0.0009289999725297,0.0010669999755918,0.0006189999985508,0.0006239999784156,47276,0.0009289999725297,0.0010669999755918,0.0006189999985508,0.0001365179972488921,0.000107218804378392,0.00038403018753801576,0.48223895617680174
CHEEMS-USD,2024-11-21,0.000666000007186,0.0010930000571534,0.6411412092494886,7,2024-11-21,0.000666000007186,0.0009289999725297,0.0004750000080093,0.0009200000204145,146146,0.000666000007186,0.0009289999725297,0.0004750000080093,0.00027149065694259683,0.00020587146359634688,0.0010859415311374114,0.6816816210538077
CHEEMS-USD,2025-01-13,0.0003399999986868,0.0004799999878741,0.4117646756706747,1,2025-01-13,0.0003399999986868,0.0003410000063013,0.0003020000003743,0.0003250000008847,13472,0.0003399999986868,0.0003410000063013,0.0003020000003743,7.007387773388601e-05,6.372351825093177e-05,0.0002716452840902435,0.11470590022832886
CHEEMS-USD,2025-04-20,0.0001500000071246,0.0002410000015515,0.606666600697621,7,2025-04-20,0.0001500000071246,0.0001570000022184,0.0001489999995101,0.0001559999946039,1224,0.0001500000071246,0.0001570000022184,0.0001489999995101,8.1423604862055e-06,6.928202021783606e-06,3.670640159643553e-05,0.05333334885547468
CHEEMS-USD,2025-04-24,0.0002629999944474,0.0007539999787695,1.866920131894908,7,2025-04-24,0.0002629999944474,0.0002629999944474,0.0002329999988432,0.0002410000015515,3783,0.0002629999944474,0.0002629999944474,0.0002329999988432,1.72198811551237e-05,3.489678564274638e-05,0.00012082118596512655,0.11406842675884543
CHEX-USD,2021-03-14,0.0039920001290738,0.0054100002162158,0.3552104311857815,7,2021-03-14,0.0039920001290738,0.0051070000045001,0.0039920001290738,0.0042679999023675,11548,0.0039920001290738,0.0051070000045001,0.0039920001290738,0.001014732031507683,0.0003892123157633081,0.0023543600734498276,0.2793085769977156
CHEX-USD,2021-03-29,0.0074370000511407,0.0112250000238418,0.5093451588883733,8,2021-03-29,0.0074370000511407,0.0077419998124241,0.0070480001159012,0.0074149998836219,23314,0.0074370000511407,0.0077419998124241,0.0070480001159012,0.0013588087723242586,0.0009493848916092787,0.0059268061622738885,0.09331715634672519
CHEX-USD,2021-04-03,0.0086690001189708,0.0127900000661611,0.4753720026110177,8,2021-04-03,0.0086690001189708,0.0116039998829364,0.0080730002373456,0.0102099999785423,30211,0.0086690001189708,0.0116039998829364,0.0080730002373456,0.0018420307562296123,0.0014297607662413438,0.006582127342279288,0.4073133691466608
CHEX-USD,2021-04-14,0.0176449995487928,0.0298439990729093,0.6913573157303426,9,2021-04-14,0.0176449995487928,0.0211609993129968,0.015451000072062,0.0195850003510713,60417,0.0176449995487928,0.0211609993129968,0.015451000072062,0.003171628374077037,0.0030744090209902193,0.014928044611370882,0.3236043857720276
CHEX-USD,2021-04-23,0.0331239998340606,0.0432760007679462,0.3064847537961447,3,2021-04-23,0.0331239998340606,0.0375880002975463,0.0274550002068281,0.031063999980688,203455,0.0331239998340606,0.0375880002975463,0.0274550002068281,0.00561497580266631,0.006446928716386623,0.02905024862507327,0.3059111261164386
CHEX-USD,2021-05-02,0.0488409996032714,0.0739210024476051,0.5135030619367961,9,2021-05-02,0.0488409996032714,0.0511449985206127,0.0449899993836879,0.049330998212099,21250,0.0488409996032714,0.0511449985206127,0.0449899993836879,0.007072462489246657,0.009111590187877406,0.04288915305482659,0.1260211540902316
CHEX-USD,2021-05-08,0.0679700002074241,0.0888390019536018,0.3070325390980102,9,2021-05-08,0.0679700002074241,0.0910080000758171,0.0676369965076446,0.0828180015087127,69163,0.0679700002074241,0.0910080000758171,0.0676369965076446,0.012327368422766652,0.015512728365647436,0.06791064343671634,0.34384292330220967
CHEX-USD,2021-05-12,0.0583919994533062,0.0778419971466064,0.3330935380771403,6,2021-05-12,0.0583919994533062,0.0925410017371177,0.0583919994533062,0.0893630012869834,297715,0.0583919994533062,0.0925410017371177,0.0583919994533062,0.015894083861281345,0.0137588346573425,0.0648549915482757,0.5848233080478623
CHEX-USD,2021-05-23,0.0290779992938041,0.04373399913311,0.5040236672138849,1,2021-05-23,0.0290779992938041,0.0345849990844726,0.0243400000035762,0.0337679982185363,41286,0.0290779992938041,0.0345849990844726,0.0243400000035762,0.016759057458693608,0.019176415276011598,0.06864498722956086,0.3523281975964348
CHEX-USD,2021-06-21,0.0221609994769096,0.030944999307394,0.396372006580154,1,2021-06-21,0.0221609994769096,0.0308759994804859,0.0218269992619752,0.0305659994482994,16167,0.0221609994769096,0.0308759994804859,0.0218269992619752,0.0070085447125182235,0.004445267410619694,0.022742665880236698,0.40832996850792763
CHEX-USD,2021-11-30,0.0328469984233379,0.0430830009281635,0.3116267237846878,7,2021-11-30,0.0328469984233379,0.0339439995586872,0.0325199998915195,0.0325380004942417,14564,0.0328469984233379,0.0339439995586872,0.0325199998915195,0.002446040695426139,0.0018258218322643627,0.007029865209239344,0.04335250511522991
CHEX-USD,2021-12-07,0.0420119985938072,0.0630989968776702,0.5019279965169604,3,2021-12-07,0.0420119985938072,0.0429739989340305,0.0373720005154609,0.0390780009329319,102493,0.0420119985938072,0.0429739989340305,0.0373720005154609,0.003799411846506878,0.0035729367192055836,0.012954356123708446,0.13334282124334274
CHEX-USD,2023-07-02,0.0046060001477599,0.0060379998758435,0.3108987586073015,8,2023-07-02,0.0046060001477599,0.0062560001388192,0.0044470001012086,0.0062440000474452,4285,0.0046060001477599,0.0062560001388192,0.0044470001012086,0.0005830158102690362,0.00046528297501875396,0.0016302280841599959,0.3927485843634626
CHEX-USD,2023-11-21,0.0148369995877146,0.0270000007003545,0.8197749848770748,3,2023-11-21,0.0148369995877146,0.0199999995529651,0.014818999916315,0.0155050000175833,54602,0.0148369995877146,0.0199999995529651,0.014818999916315,0.00111669996869713,0.0013120036039588067,0.007688315840243355,0.34919456632863266
CHEX-USD,2023-11-25,0.0358130000531673,0.0603899993002414,0.6862591575848869,7,2023-11-25,0.0358130000531673,0.0361879989504814,0.0243599992245435,0.0270000007003545,341927,0.0358130000531673,0.0361879989504814,0.0243599992245435,0.002486123048365787,0.006866768884591454,0.024106871576400995,0.3302711224521341
CHEX-USD,2024-02-08,0.0531149990856647,0.07082100212574,0.3333522233807964,7,2024-02-08,0.0531149990856647,0.0531219989061355,0.0482450015842914,0.0485210008919239,417962,0.0531149990856647,0.0531219989061355,0.0482450015842914,0.0017422698423784143,0.0010535490315970789,0.0043050192034164575,0.09181958779625311
CHEX-USD,2024-03-04,0.0986760035157203,0.1445569992065429,0.4649660916142921,7,2024-03-04,0.0986760035157203,0.0988240018486976,0.0967950001358985,0.0972110033035278,144966,0.0986760035157203,0.0988240018486976,0.0967950001358985,0.00434026861544002,0.0029567630527857327,0.012541465868547319,0.02056226073724049
CHEX-USD,2024-03-18,0.1562730073928833,0.2238869965076446,0.4326658214542075,4,2024-03-18,0.1562730073928833,0.173225998878479,0.1480630040168762,0.1728599965572357,1660468,0.1562730073928833,0.173225998878479,0.1480630040168762,0.013509911892349262,0.017513223083430285,0.09460674239150874,0.1610194574315765
CHEX-USD,2024-03-23,0.1919299960136413,0.2536540031433105,0.3215964591865161,4,2024-03-23,0.1919299960136413,0.2073689997196197,0.1866679936647415,0.1981389969587326,1640230,0.1919299960136413,0.2073689997196197,0.1866679936647415,0.02461237338297981,0.026798222393498133,0.11766093777597923,0.10785706499679652
CHEX-USD,2024-04-08,0.2498420029878616,0.3791210055351257,0.5174430279985588,6,2024-04-08,0.2498420029878616,0.2515360116958618,0.2151360064744949,0.2278690040111541,2118729,0.2498420029878616,0.2515360116958618,0.2151360064744949,0.025827944250505688,0.0125376533619253,0.09623262986565109,0.1456920965492555
CHEX-USD,2024-05-13,0.1829279959201812,0.2404360026121139,0.314375098260114,4,2024-05-13,0.1829279959201812,0.2012930065393448,0.1794800013303756,0.1933799982070922,1366983,0.1829279959201812,0.2012930065393448,0.1794800013303756,0.02540597135007692,0.01518370469295939,0.09412820511904973,0.11924366797571591
CHEX-USD,2024-07-13,0.1014890000224113,0.1386439949274063,0.3660987387479456,6,2024-07-13,0.1014890000224113,0.1018150001764297,0.1003199964761734,0.1009360030293464,51332,0.1014890000224113,0.1018150001764297,0.1003199964761734,0.008743161120659407,0.010991686539810013,0.053880487950630454,0.014730696922091772
CHEX-USD,2024-08-07,0.0703290030360221,0.0979510024189949,0.3927540302089164,1,2024-08-07,0.0703290030360221,0.0797609984874725,0.0698560029268264,0.076334998011589,143862,0.0703290030360221,0.0797609984874725,0.0698560029268264,0.009223046392309238,0.01834051390454944,0.08112511936712505,0.140837991910291
CHEX-USD,2024-09-26,0.1369210034608841,0.1826300024986267,0.3338348236017776,9,2024-09-26,0.1369210034608841,0.139516994357109,0.129622995853424,0.1320019960403442,340853,0.1369210034608841,0.139516994357109,0.129622995853424,0.007775852383233924,0.0059171146533561645,0.07403967944755185,0.072260633895453
CHEX-USD,2024-10-18,0.1686439961194992,0.2378229945898056,0.4102073009541765,7,2024-10-18,0.1686439961194992,0.1712960004806518,0.16109099984169,0.1620779931545257,269421,0.1686439961194992,0.1712960004806518,0.16109099984169,0.010498705441716548,0.006430607924771601,0.04130470559608995,0.06051208980917794
CHEX-USD,2024-10-27,0.2489289939403534,0.3381809890270233,0.3585439914968517,4,2024-10-27,0.2489289939403534,0.2641530036926269,0.2489279955625534,0.2564899921417236,565042,0.2489289939403534,0.2641530036926269,0.2489279955625534,0.01749497096504611,0.04409444319782289,0.17787319510123326,0.061162052234548465
